Id,Pred
2016_1114_1409,3.54E-02
2016_1114_1421,2.48E-02
2016_1114_1423,1.75E-02
2016_1114_1425,1.61E-02
2016_1114_1428,2.19E-02
2016_1114_1433,1.81E-02
2016_1114_1435,2.30E-02
2016_1114_1437,1.67E-02
2016_1114_1438,2.26E-02
2016_1114_1451,6.06E-01
2016_1114_1452,1.73E-02
2016_1114_1453,1.71E-02
2016_1114_1455,1.97E-02
2016_1114_1458,4.28E-01
2016_1114_1462,1.60E-02
2016_1114_1463,2.25E-02
2016_1122_1124,1.92E-02
2016_1122_1138,1.72E-02
2016_1122_1139,1.70E-02
2016_1122_1143,1.81E-02
2016_1122_1151,1.67E-02
2016_1122_1153,1.73E-02
2016_1122_1160,1.58E-02
2016_1122_1163,2.24E-02
2016_1122_1167,1.59E-02
2016_1122_1173,1.86E-02
2016_1122_1181,1.67E-02
2016_1122_1192,5.03E-01
2016_1122_1195,1.03E-01
2016_1122_1201,2.00E-02
2016_1122_1211,1.71E-02
2016_1122_1214,5.63E-02
2016_1122_1218,1.69E-02
2016_1122_1221,9.70E-01
2016_1122_1231,1.62E-02
2016_1122_1233,8.05E-02
2016_1122_1234,1.65E-02
2016_1122_1235,1.60E-02
2016_1122_1242,1.55E-02
2016_1122_1246,1.70E-02
2016_1122_1268,1.71E-02
2016_1122_1274,1.61E-02
2016_1122_1276,1.96E-02
2016_1122_1277,1.57E-02
2016_1122_1292,1.76E-02
2016_1122_1314,1.58E-02
2016_1122_1320,4.18E-01
2016_1122_1323,1.73E-02
2016_1122_1328,1.55E-02
2016_1122_1332,1.59E-02
2016_1122_1333,1.73E-02
2016_1122_1338,1.64E-02
2016_1122_1344,1.56E-02
2016_1122_1345,1.56E-02
2016_1122_1355,2.03E-02
2016_1122_1371,1.86E-02
2016_1122_1372,1.60E-02
2016_1122_1380,8.54E-02
2016_1122_1386,1.54E-02
2016_1122_1392,1.61E-02
2016_1122_1393,2.13E-02
2016_1122_1396,1.56E-02
2016_1122_1400,2.02E-02
2016_1122_1401,1.61E-02
2016_1122_1403,4.15E-02
2016_1122_1409,1.99E-02
2016_1122_1421,1.99E-02
2016_1122_1423,1.65E-02
2016_1122_1425,1.56E-02
2016_1122_1428,1.87E-02
2016_1122_1433,1.78E-02
2016_1122_1435,2.27E-02
2016_1122_1437,1.57E-02
2016_1122_1438,1.82E-02
2016_1122_1451,1.17E-01
2016_1122_1452,1.61E-02
2016_1122_1453,2.31E-02
2016_1122_1455,1.84E-02
2016_1122_1458,4.08E-02
2016_1122_1462,1.54E-02
2016_1122_1463,1.75E-02
2016_1124_1138,9.19E-01
2016_1124_1139,1.76E-01
2016_1124_1143,9.09E-01
2016_1124_1151,9.68E-01
2016_1124_1153,1.15E-01
2016_1124_1160,6.64E-01
2016_1124_1163,2.17E-01
2016_1124_1167,7.15E-01
2016_1124_1173,9.19E-01
2016_1124_1181,3.55E-02
2016_1124_1192,9.80E-01
2016_1124_1195,5.39E-01
2016_1124_1201,3.12E-01
2016_1124_1211,1.22E-01
2016_1124_1214,9.10E-01
2016_1124_1218,8.30E-01
2016_1124_1221,9.84E-01
2016_1124_1231,6.91E-02
2016_1124_1233,6.32E-01
2016_1124_1234,3.09E-02
2016_1124_1235,6.45E-02
2016_1124_1242,2.25E-02
2016_1124_1246,4.36E-02
2016_1124_1268,2.80E-01
2016_1124_1274,2.07E-01
2016_1124_1276,9.42E-01
2016_1124_1277,3.09E-02
2016_1124_1292,9.72E-01
2016_1124_1314,4.20E-02
2016_1124_1320,9.81E-01
2016_1124_1323,2.49E-01
2016_1124_1328,2.73E-02
2016_1124_1332,3.63E-02
2016_1124_1333,9.71E-01
2016_1124_1338,7.53E-01
2016_1124_1344,6.57E-01
2016_1124_1345,4.83E-02
2016_1124_1355,9.73E-01
2016_1124_1371,2.87E-01
2016_1124_1372,6.55E-01
2016_1124_1380,9.83E-01
2016_1124_1386,2.71E-01
2016_1124_1392,3.82E-01
2016_1124_1393,7.65E-01
2016_1124_1396,9.45E-01
2016_1124_1400,6.36E-01
2016_1124_1401,5.35E-02
2016_1124_1403,9.38E-01
2016_1124_1409,6.57E-01
2016_1124_1421,9.12E-01
2016_1124_1423,6.91E-01
2016_1124_1425,7.22E-02
2016_1124_1428,2.81E-01
2016_1124_1433,1.09E-01
2016_1124_1435,3.55E-01
2016_1124_1437,2.58E-02
2016_1124_1438,3.10E-01
2016_1124_1451,9.84E-01
2016_1124_1452,2.70E-02
2016_1124_1453,8.20E-02
2016_1124_1455,9.01E-02
2016_1124_1458,7.71E-01
2016_1124_1462,6.15E-02
2016_1124_1463,8.88E-01
2016_1138_1139,2.51E-02
2016_1138_1143,5.22E-02
2016_1138_1151,2.10E-01
2016_1138_1153,5.69E-02
2016_1138_1160,4.99E-02
2016_1138_1163,1.03E-01
2016_1138_1167,8.28E-02
2016_1138_1173,1.25E-01
2016_1138_1181,2.26E-02
2016_1138_1192,9.82E-01
2016_1138_1195,1.44E-01
2016_1138_1201,2.67E-01
2016_1138_1211,4.41E-02
2016_1138_1214,7.15E-01
2016_1138_1218,8.52E-02
2016_1138_1221,9.84E-01
2016_1138_1231,2.15E-02
2016_1138_1233,1.87E-01
2016_1138_1234,2.48E-02
2016_1138_1235,6.81E-02
2016_1138_1242,1.81E-02
2016_1138_1246,3.20E-02
2016_1138_1268,4.52E-02
2016_1138_1274,2.37E-01
2016_1138_1276,5.58E-01
2016_1138_1277,2.13E-02
2016_1138_1292,3.44E-01
2016_1138_1314,2.45E-02
2016_1138_1320,9.25E-01
2016_1138_1323,1.72E-01
2016_1138_1328,1.94E-02
2016_1138_1332,2.55E-02
2016_1138_1333,3.36E-01
2016_1138_1338,8.71E-02
2016_1138_1344,3.06E-02
2016_1138_1345,1.82E-02
2016_1138_1355,3.67E-01
2016_1138_1371,7.94E-02
2016_1138_1372,2.19E-01
2016_1138_1380,9.45E-01
2016_1138_1386,2.94E-02
2016_1138_1392,2.25E-02
2016_1138_1393,5.29E-01
2016_1138_1396,7.80E-02
2016_1138_1400,4.33E-01
2016_1138_1401,2.40E-02
2016_1138_1403,7.35E-01
2016_1138_1409,3.22E-01
2016_1138_1421,4.18E-01
2016_1138_1423,2.42E-02
2016_1138_1425,2.22E-02
2016_1138_1428,6.52E-02
2016_1138_1433,3.30E-02
2016_1138_1435,7.70E-02
2016_1138_1437,2.06E-02
2016_1138_1438,1.02E-01
2016_1138_1451,8.28E-01
2016_1138_1452,2.56E-02
2016_1138_1453,2.08E-01
2016_1138_1455,3.42E-02
2016_1138_1458,6.59E-01
2016_1138_1462,1.61E-02
2016_1138_1463,2.24E-01
2016_1139_1143,9.31E-01
2016_1139_1151,9.31E-01
2016_1139_1153,1.55E-01
2016_1139_1160,9.23E-01
2016_1139_1163,5.15E-01
2016_1139_1167,8.63E-01
2016_1139_1173,8.77E-01
2016_1139_1181,1.72E-01
2016_1139_1192,9.84E-01
2016_1139_1195,9.05E-01
2016_1139_1201,8.21E-01
2016_1139_1211,2.35E-01
2016_1139_1214,9.60E-01
2016_1139_1218,9.20E-01
2016_1139_1221,9.84E-01
2016_1139_1231,2.90E-01
2016_1139_1233,9.76E-01
2016_1139_1234,5.74E-02
2016_1139_1235,1.17E-01
2016_1139_1242,4.53E-01
2016_1139_1246,3.14E-02
2016_1139_1268,8.11E-01
2016_1139_1274,7.86E-01
2016_1139_1276,8.94E-01
2016_1139_1277,2.72E-02
2016_1139_1292,9.80E-01
2016_1139_1314,2.51E-02
2016_1139_1320,9.68E-01
2016_1139_1323,7.93E-01
2016_1139_1328,2.64E-01
2016_1139_1332,6.32E-01
2016_1139_1333,9.28E-01
2016_1139_1338,9.10E-01
2016_1139_1344,8.91E-01
2016_1139_1345,1.76E-01
2016_1139_1355,9.18E-01
2016_1139_1371,8.64E-01
2016_1139_1372,9.71E-01
2016_1139_1380,9.82E-01
2016_1139_1386,5.25E-01
2016_1139_1392,9.39E-01
2016_1139_1393,9.30E-01
2016_1139_1396,9.58E-01
2016_1139_1400,9.48E-01
2016_1139_1401,3.57E-01
2016_1139_1403,9.54E-01
2016_1139_1409,9.24E-01
2016_1139_1421,9.71E-01
2016_1139_1423,7.01E-01
2016_1139_1425,2.20E-01
2016_1139_1428,6.93E-01
2016_1139_1433,3.20E-01
2016_1139_1435,4.33E-01
2016_1139_1437,4.60E-01
2016_1139_1438,9.40E-01
2016_1139_1451,9.76E-01
2016_1139_1452,2.51E-01
2016_1139_1453,6.52E-01
2016_1139_1455,2.76E-01
2016_1139_1458,9.54E-01
2016_1139_1462,2.01E-01
2016_1139_1463,9.54E-01
2016_1143_1151,5.03E-01
2016_1143_1153,6.02E-02
2016_1143_1160,2.45E-01
2016_1143_1163,9.68E-02
2016_1143_1167,2.68E-01
2016_1143_1173,6.20E-01
2016_1143_1181,2.81E-02
2016_1143_1192,9.75E-01
2016_1143_1195,5.19E-01
2016_1143_1201,2.58E-01
2016_1143_1211,1.16E-01
2016_1143_1214,7.01E-01
2016_1143_1218,3.76E-01
2016_1143_1221,9.83E-01
2016_1143_1231,4.23E-02
2016_1143_1233,4.78E-01
2016_1143_1234,2.54E-02
2016_1143_1235,3.57E-02
2016_1143_1242,1.78E-02
2016_1143_1246,2.89E-02
2016_1143_1268,1.45E-01
2016_1143_1274,1.79E-01
2016_1143_1276,4.73E-01
2016_1143_1277,3.08E-02
2016_1143_1292,7.82E-01
2016_1143_1314,5.55E-02
2016_1143_1320,8.68E-01
2016_1143_1323,7.83E-02
2016_1143_1328,2.25E-02
2016_1143_1332,3.22E-02
2016_1143_1333,4.05E-01
2016_1143_1338,9.23E-02
2016_1143_1344,4.14E-02
2016_1143_1345,4.07E-02
2016_1143_1355,4.37E-01
2016_1143_1371,1.65E-01
2016_1143_1372,3.94E-01
2016_1143_1380,9.62E-01
2016_1143_1386,1.16E-01
2016_1143_1392,3.01E-01
2016_1143_1393,4.97E-01
2016_1143_1396,4.25E-01
2016_1143_1400,4.25E-01
2016_1143_1401,4.23E-02
2016_1143_1403,6.51E-01
2016_1143_1409,4.39E-01
2016_1143_1421,7.51E-01
2016_1143_1423,9.49E-02
2016_1143_1425,3.63E-02
2016_1143_1428,1.91E-01
2016_1143_1433,8.94E-02
2016_1143_1435,2.04E-01
2016_1143_1437,9.89E-02
2016_1143_1438,2.32E-01
2016_1143_1451,8.21E-01
2016_1143_1452,3.03E-02
2016_1143_1453,1.61E-01
2016_1143_1455,7.80E-02
2016_1143_1458,6.36E-01
2016_1143_1462,2.08E-02
2016_1143_1463,4.33E-01
2016_1151_1153,1.17E-01
2016_1151_1160,4.27E-02
2016_1151_1163,5.38E-02
2016_1151_1167,1.48E-01
2016_1151_1173,2.41E-01
2016_1151_1181,5.20E-02
2016_1151_1192,9.58E-01
2016_1151_1195,2.90E-01
2016_1151_1201,1.60E-01
2016_1151_1211,9.12E-02
2016_1151_1214,6.26E-01
2016_1151_1218,1.41E-01
2016_1151_1221,9.84E-01
2016_1151_1231,3.06E-02
2016_1151_1233,4.59E-01
2016_1151_1234,2.59E-02
2016_1151_1235,3.37E-02
2016_1151_1242,1.89E-02
2016_1151_1246,2.48E-02
2016_1151_1268,3.13E-02
2016_1151_1274,3.12E-02
2016_1151_1276,3.36E-01
2016_1151_1277,2.20E-02
2016_1151_1292,6.44E-01
2016_1151_1314,3.00E-02
2016_1151_1320,9.41E-01
2016_1151_1323,2.83E-02
2016_1151_1328,1.88E-02
2016_1151_1332,4.29E-02
2016_1151_1333,2.40E-01
2016_1151_1338,1.91E-01
2016_1151_1344,3.04E-02
2016_1151_1345,3.26E-02
2016_1151_1355,2.40E-01
2016_1151_1371,1.13E-01
2016_1151_1372,1.56E-01
2016_1151_1380,9.75E-01
2016_1151_1386,2.42E-02
2016_1151_1392,1.27E-01
2016_1151_1393,2.94E-01
2016_1151_1396,1.61E-01
2016_1151_1400,3.17E-01
2016_1151_1401,3.24E-02
2016_1151_1403,5.64E-01
2016_1151_1409,3.07E-01
2016_1151_1421,6.18E-01
2016_1151_1423,6.67E-02
2016_1151_1425,5.49E-02
2016_1151_1428,1.76E-01
2016_1151_1433,7.75E-02
2016_1151_1435,1.20E-01
2016_1151_1437,2.31E-02
2016_1151_1438,8.24E-02
2016_1151_1451,8.39E-01
2016_1151_1452,2.21E-02
2016_1151_1453,1.20E-01
2016_1151_1455,5.71E-02
2016_1151_1458,3.79E-01
2016_1151_1462,1.75E-02
2016_1151_1463,1.17E-01
2016_1153_1160,9.36E-01
2016_1153_1163,8.15E-01
2016_1153_1167,8.91E-01
2016_1153_1173,8.41E-01
2016_1153_1181,2.31E-01
2016_1153_1192,9.82E-01
2016_1153_1195,9.59E-01
2016_1153_1201,9.40E-01
2016_1153_1211,6.91E-01
2016_1153_1214,9.71E-01
2016_1153_1218,9.50E-01
2016_1153_1221,9.83E-01
2016_1153_1231,7.60E-01
2016_1153_1233,9.77E-01
2016_1153_1234,1.24E-01
2016_1153_1235,1.99E-01
2016_1153_1242,7.36E-01
2016_1153_1246,1.03E-01
2016_1153_1268,9.30E-01
2016_1153_1274,8.18E-01
2016_1153_1276,9.45E-01
2016_1153_1277,7.78E-02
2016_1153_1292,9.73E-01
2016_1153_1314,6.87E-02
2016_1153_1320,9.65E-01
2016_1153_1323,9.20E-01
2016_1153_1328,4.38E-01
2016_1153_1332,6.43E-01
2016_1153_1333,8.44E-01
2016_1153_1338,9.18E-01
2016_1153_1344,8.98E-01
2016_1153_1345,3.85E-01
2016_1153_1355,9.06E-01
2016_1153_1371,9.16E-01
2016_1153_1372,9.72E-01
2016_1153_1380,9.79E-01
2016_1153_1386,8.57E-01
2016_1153_1392,8.65E-01
2016_1153_1393,9.58E-01
2016_1153_1396,9.50E-01
2016_1153_1400,9.35E-01
2016_1153_1401,3.52E-01
2016_1153_1403,8.94E-01
2016_1153_1409,9.36E-01
2016_1153_1421,9.82E-01
2016_1153_1423,7.99E-01
2016_1153_1425,3.14E-01
2016_1153_1428,8.91E-01
2016_1153_1433,5.28E-01
2016_1153_1435,8.42E-01
2016_1153_1437,4.51E-01
2016_1153_1438,9.39E-01
2016_1153_1451,9.71E-01
2016_1153_1452,3.08E-01
2016_1153_1453,6.90E-01
2016_1153_1455,4.90E-01
2016_1153_1458,9.59E-01
2016_1153_1462,3.97E-01
2016_1153_1463,9.56E-01
2016_1160_1163,1.37E-01
2016_1160_1167,4.70E-01
2016_1160_1173,7.21E-01
2016_1160_1181,2.91E-02
2016_1160_1192,9.80E-01
2016_1160_1195,6.03E-01
2016_1160_1201,5.83E-01
2016_1160_1211,7.34E-02
2016_1160_1214,9.31E-01
2016_1160_1218,8.09E-01
2016_1160_1221,9.85E-01
2016_1160_1231,6.62E-02
2016_1160_1233,7.72E-01
2016_1160_1234,2.59E-02
2016_1160_1235,5.12E-02
2016_1160_1242,7.68E-02
2016_1160_1246,4.76E-02
2016_1160_1268,4.03E-01
2016_1160_1274,3.22E-01
2016_1160_1276,9.00E-01
2016_1160_1277,2.68E-02
2016_1160_1292,9.56E-01
2016_1160_1314,3.25E-02
2016_1160_1320,9.71E-01
2016_1160_1323,3.15E-01
2016_1160_1328,6.06E-02
2016_1160_1332,3.60E-02
2016_1160_1333,7.93E-01
2016_1160_1338,4.96E-01
2016_1160_1344,3.43E-01
2016_1160_1345,4.43E-02
2016_1160_1355,8.42E-01
2016_1160_1371,2.52E-01
2016_1160_1372,9.21E-01
2016_1160_1380,9.83E-01
2016_1160_1386,2.39E-01
2016_1160_1392,2.47E-01
2016_1160_1393,8.73E-01
2016_1160_1396,9.07E-01
2016_1160_1400,7.09E-01
2016_1160_1401,3.73E-02
2016_1160_1403,9.24E-01
2016_1160_1409,6.16E-01
2016_1160_1421,9.71E-01
2016_1160_1423,5.32E-01
2016_1160_1425,3.79E-02
2016_1160_1428,2.05E-01
2016_1160_1433,1.73E-01
2016_1160_1435,2.05E-01
2016_1160_1437,3.25E-02
2016_1160_1438,3.85E-01
2016_1160_1451,9.63E-01
2016_1160_1452,5.27E-02
2016_1160_1453,2.26E-01
2016_1160_1455,7.21E-02
2016_1160_1458,7.70E-01
2016_1160_1462,1.96E-02
2016_1160_1463,7.12E-01
2016_1163_1167,8.92E-01
2016_1163_1173,8.35E-01
2016_1163_1181,2.83E-01
2016_1163_1192,9.79E-01
2016_1163_1195,6.79E-01
2016_1163_1201,7.77E-01
2016_1163_1211,3.09E-01
2016_1163_1214,9.54E-01
2016_1163_1218,9.59E-01
2016_1163_1221,9.83E-01
2016_1163_1231,4.33E-01
2016_1163_1233,9.06E-01
2016_1163_1234,2.85E-02
2016_1163_1235,2.13E-01
2016_1163_1242,2.21E-01
2016_1163_1246,5.74E-02
2016_1163_1268,8.26E-01
2016_1163_1274,6.98E-01
2016_1163_1276,9.23E-01
2016_1163_1277,4.98E-02
2016_1163_1292,9.74E-01
2016_1163_1314,2.76E-02
2016_1163_1320,9.33E-01
2016_1163_1323,5.86E-01
2016_1163_1328,1.47E-01
2016_1163_1332,3.50E-01
2016_1163_1333,9.35E-01
2016_1163_1338,8.22E-01
2016_1163_1344,8.45E-01
2016_1163_1345,2.95E-01
2016_1163_1355,8.84E-01
2016_1163_1371,8.15E-01
2016_1163_1372,9.26E-01
2016_1163_1380,9.67E-01
2016_1163_1386,6.82E-01
2016_1163_1392,8.69E-01
2016_1163_1393,9.41E-01
2016_1163_1396,9.52E-01
2016_1163_1400,8.34E-01
2016_1163_1401,3.96E-01
2016_1163_1403,8.44E-01
2016_1163_1409,9.23E-01
2016_1163_1421,9.77E-01
2016_1163_1423,7.86E-01
2016_1163_1425,3.62E-01
2016_1163_1428,6.49E-01
2016_1163_1433,2.53E-01
2016_1163_1435,5.46E-01
2016_1163_1437,1.35E-01
2016_1163_1438,7.69E-01
2016_1163_1451,9.82E-01
2016_1163_1452,7.65E-02
2016_1163_1453,2.76E-01
2016_1163_1455,2.29E-01
2016_1163_1458,9.41E-01
2016_1163_1462,1.59E-01
2016_1163_1463,9.20E-01
2016_1167_1173,5.89E-01
2016_1167_1181,9.55E-02
2016_1167_1192,9.80E-01
2016_1167_1195,3.72E-01
2016_1167_1201,4.39E-01
2016_1167_1211,9.69E-02
2016_1167_1214,8.81E-01
2016_1167_1218,8.27E-01
2016_1167_1221,9.83E-01
2016_1167_1231,9.25E-02
2016_1167_1233,2.67E-01
2016_1167_1234,3.54E-02
2016_1167_1235,5.21E-02
2016_1167_1242,2.11E-02
2016_1167_1246,9.87E-02
2016_1167_1268,6.29E-02
2016_1167_1274,2.62E-01
2016_1167_1276,8.40E-01
2016_1167_1277,3.92E-02
2016_1167_1292,7.65E-01
2016_1167_1314,3.80E-02
2016_1167_1320,9.82E-01
2016_1167_1323,1.89E-01
2016_1167_1328,3.01E-02
2016_1167_1332,6.89E-02
2016_1167_1333,8.00E-01
2016_1167_1338,5.86E-01
2016_1167_1344,4.61E-01
2016_1167_1345,4.36E-02
2016_1167_1355,7.69E-01
2016_1167_1371,4.56E-01
2016_1167_1372,4.52E-01
2016_1167_1380,9.79E-01
2016_1167_1386,2.48E-01
2016_1167_1392,2.69E-01
2016_1167_1393,4.88E-01
2016_1167_1396,7.43E-01
2016_1167_1400,4.24E-01
2016_1167_1401,5.76E-02
2016_1167_1403,8.35E-01
2016_1167_1409,6.35E-01
2016_1167_1421,8.78E-01
2016_1167_1423,3.86E-01
2016_1167_1425,6.33E-02
2016_1167_1428,2.88E-01
2016_1167_1433,1.57E-01
2016_1167_1435,1.89E-01
2016_1167_1437,2.21E-02
2016_1167_1438,1.77E-01
2016_1167_1451,9.79E-01
2016_1167_1452,2.55E-02
2016_1167_1453,1.01E-01
2016_1167_1455,1.29E-01
2016_1167_1458,6.74E-01
2016_1167_1462,3.11E-02
2016_1167_1463,7.02E-01
2016_1173_1181,3.97E-02
2016_1173_1192,9.51E-01
2016_1173_1195,3.63E-01
2016_1173_1201,1.55E-01
2016_1173_1211,1.52E-01
2016_1173_1214,5.67E-01
2016_1173_1218,5.73E-01
2016_1173_1221,9.81E-01
2016_1173_1231,9.67E-02
2016_1173_1233,1.33E-01
2016_1173_1234,7.16E-02
2016_1173_1235,9.59E-02
2016_1173_1242,2.23E-02
2016_1173_1246,5.01E-02
2016_1173_1268,1.94E-01
2016_1173_1274,3.53E-02
2016_1173_1276,6.34E-01
2016_1173_1277,9.07E-02
2016_1173_1292,6.61E-01
2016_1173_1314,3.91E-02
2016_1173_1320,9.70E-01
2016_1173_1323,1.01E-01
2016_1173_1328,2.38E-02
2016_1173_1332,6.63E-02
2016_1173_1333,6.58E-01
2016_1173_1338,3.72E-01
2016_1173_1344,1.75E-01
2016_1173_1345,4.60E-02
2016_1173_1355,5.73E-01
2016_1173_1371,2.35E-01
2016_1173_1372,3.15E-01
2016_1173_1380,9.65E-01
2016_1173_1386,1.40E-01
2016_1173_1392,5.75E-02
2016_1173_1393,2.66E-01
2016_1173_1396,2.70E-01
2016_1173_1400,1.23E-01
2016_1173_1401,5.83E-02
2016_1173_1403,4.96E-01
2016_1173_1409,2.91E-01
2016_1173_1421,5.50E-01
2016_1173_1423,2.93E-01
2016_1173_1425,1.49E-01
2016_1173_1428,2.32E-01
2016_1173_1433,1.46E-01
2016_1173_1435,1.30E-01
2016_1173_1437,2.24E-02
2016_1173_1438,8.70E-02
2016_1173_1451,9.76E-01
2016_1173_1452,2.76E-02
2016_1173_1453,9.54E-02
2016_1173_1455,1.36E-01
2016_1173_1458,3.93E-01
2016_1173_1462,5.10E-02
2016_1173_1463,6.09E-01
2016_1181_1192,9.84E-01
2016_1181_1195,9.66E-01
2016_1181_1201,9.40E-01
2016_1181_1211,8.27E-01
2016_1181_1214,9.75E-01
2016_1181_1218,9.82E-01
2016_1181_1221,9.84E-01
2016_1181_1231,7.47E-01
2016_1181_1233,9.81E-01
2016_1181_1234,2.10E-01
2016_1181_1235,4.57E-01
2016_1181_1242,7.84E-01
2016_1181_1246,3.97E-01
2016_1181_1268,9.42E-01
2016_1181_1274,9.07E-01
2016_1181_1276,8.91E-01
2016_1181_1277,1.95E-01
2016_1181_1292,9.82E-01
2016_1181_1314,2.40E-01
2016_1181_1320,9.77E-01
2016_1181_1323,9.59E-01
2016_1181_1328,7.11E-01
2016_1181_1332,9.08E-01
2016_1181_1333,9.73E-01
2016_1181_1338,9.14E-01
2016_1181_1344,9.47E-01
2016_1181_1345,6.34E-01
2016_1181_1355,9.82E-01
2016_1181_1371,9.67E-01
2016_1181_1372,9.80E-01
2016_1181_1380,9.84E-01
2016_1181_1386,9.30E-01
2016_1181_1392,9.79E-01
2016_1181_1393,9.53E-01
2016_1181_1396,9.78E-01
2016_1181_1400,9.57E-01
2016_1181_1401,7.41E-01
2016_1181_1403,9.64E-01
2016_1181_1409,9.73E-01
2016_1181_1421,9.84E-01
2016_1181_1423,9.79E-01
2016_1181_1425,8.40E-01
2016_1181_1428,9.64E-01
2016_1181_1433,8.26E-01
2016_1181_1435,9.12E-01
2016_1181_1437,8.32E-01
2016_1181_1438,9.51E-01
2016_1181_1451,9.84E-01
2016_1181_1452,4.95E-01
2016_1181_1453,8.58E-01
2016_1181_1455,8.55E-01
2016_1181_1458,9.64E-01
2016_1181_1462,7.88E-01
2016_1181_1463,9.64E-01
2016_1192_1195,8.59E-02
2016_1192_1201,1.92E-02
2016_1192_1211,1.82E-02
2016_1192_1214,4.47E-02
2016_1192_1218,2.54E-02
2016_1192_1221,9.58E-01
2016_1192_1231,1.87E-02
2016_1192_1233,2.07E-02
2016_1192_1234,1.88E-02
2016_1192_1235,1.69E-02
2016_1192_1242,1.69E-02
2016_1192_1246,1.85E-02
2016_1192_1268,2.03E-02
2016_1192_1274,2.08E-02
2016_1192_1276,4.76E-02
2016_1192_1277,1.70E-02
2016_1192_1292,1.10E-01
2016_1192_1314,1.67E-02
2016_1192_1320,8.12E-01
2016_1192_1323,2.19E-02
2016_1192_1328,1.71E-02
2016_1192_1332,1.83E-02
2016_1192_1333,3.46E-02
2016_1192_1338,2.36E-02
2016_1192_1344,1.80E-02
2016_1192_1345,1.69E-02
2016_1192_1355,3.11E-02
