Id,Pred
2016_1124_1380,9.98E-01
2016_1124_1386,4.34E-01
2016_1124_1392,6.82E-01
2016_1124_1393,4.86E-01
2016_1124_1396,9.27E-01
2016_1124_1400,4.80E-01
2016_1124_1401,1.30E-01
2016_1124_1403,4.53E-01
2016_1124_1409,5.24E-01
2016_1124_1421,8.82E-01
2016_1124_1423,4.16E-01
2016_1124_1425,2.54E-01
2016_1124_1428,1.60E-01
2016_1124_1433,1.60E-01
2016_1124_1435,7.29E-02
2016_1124_1437,2.83E-02
2016_1124_1438,7.30E-03
2016_1124_1451,7.98E-01
2016_1124_1452,3.25E-02
2016_1124_1453,9.45E-01
2016_1124_1455,4.04E-02
2016_1124_1458,3.76E-01
2016_1124_1462,3.84E-01
2016_1124_1463,4.19E-01
2016_1138_1139,4.89E-03
2016_1138_1143,7.65E-02
2016_1138_1151,7.26E-02
2016_1138_1153,3.06E-01
2016_1138_1160,3.87E-02
2016_1138_1163,2.00E-01
2016_1138_1167,3.41E-01
2016_1138_1173,3.34E-02
2016_1138_1181,5.48E-04
2016_1138_1192,9.36E-01
2016_1138_1195,3.54E-01
2016_1138_1201,5.36E-01
2016_1138_1211,3.37E-02
2016_1138_1214,5.55E-01
2016_1138_1218,1.86E-02
2016_1138_1221,9.87E-01
2016_1138_1231,4.42E-04
2016_1138_1233,3.52E-01
2016_1138_1234,5.96E-03
2016_1138_1235,4.77E-01
2016_1138_1242,2.28E-04
2016_1138_1246,3.47E-02
2016_1138_1268,1.03E-03
2016_1138_1274,3.38E-01
2016_1138_1276,1.01E-01
2016_1138_1277,6.10E-02
2016_1138_1292,3.28E-01
2016_1138_1314,3.27E-01
2016_1138_1320,9.24E-02
2016_1138_1323,1.62E-01
2016_1138_1328,5.08E-04
2016_1138_1332,1.54E-03
2016_1138_1333,4.39E-02
2016_1138_1338,3.92E-02
2016_1138_1344,8.48E-02
2016_1138_1345,5.26E-04
2016_1138_1355,5.43E-01
2016_1138_1371,6.64E-03
2016_1138_1372,4.57E-01
2016_1138_1380,5.97E-01
2016_1138_1386,3.06E-01
2016_1138_1392,1.60E-02
2016_1138_1393,5.66E-02
2016_1138_1396,4.39E-01
2016_1138_1400,6.51E-02
2016_1138_1401,7.48E-03
2016_1138_1403,3.50E-01
2016_1138_1409,2.47E-02
2016_1138_1421,7.00E-01
2016_1138_1423,1.92E-01
2016_1138_1425,2.28E-02
2016_1138_1428,1.35E-03
2016_1138_1433,4.73E-02
2016_1138_1435,3.37E-03
2016_1138_1437,6.73E-03
2016_1138_1438,1.03E-03
2016_1138_1451,2.83E-01
2016_1138_1452,5.96E-04
2016_1138_1453,5.79E-01
2016_1138_1455,4.99E-03
2016_1138_1458,9.50E-03
2016_1138_1462,5.72E-03
2016_1138_1463,5.62E-01
2016_1139_1143,9.00E-01
2016_1139_1151,9.56E-01
2016_1139_1153,3.95E-01
2016_1139_1160,7.34E-01
2016_1139_1163,1.63E-01
2016_1139_1167,9.12E-01
2016_1139_1173,9.38E-01
2016_1139_1181,5.10E-02
2016_1139_1192,1.00E+00
2016_1139_1195,9.88E-01
2016_1139_1201,9.89E-01
2016_1139_1211,1.25E-01
2016_1139_1214,1.00E+00
2016_1139_1218,6.88E-01
2016_1139_1221,7.86E-01
2016_1139_1231,1.17E-01
2016_1139_1233,8.68E-01
2016_1139_1234,2.26E-02
2016_1139_1235,1.35E-01
2016_1139_1242,6.44E-02
2016_1139_1246,2.20E-02
2016_1139_1268,2.91E-01
2016_1139_1274,1.38E-01
2016_1139_1276,3.31E-01
2016_1139_1277,4.27E-02
2016_1139_1292,8.03E-01
2016_1139_1314,3.28E-02
2016_1139_1320,6.66E-01
2016_1139_1323,3.37E-01
2016_1139_1328,6.99E-02
2016_1139_1332,1.85E-01
2016_1139_1333,6.13E-01
2016_1139_1338,8.02E-01
2016_1139_1344,9.10E-01
2016_1139_1345,3.96E-02
2016_1139_1355,8.20E-01
2016_1139_1371,4.19E-01
2016_1139_1372,9.61E-01
2016_1139_1380,1.00E+00
2016_1139_1386,6.18E-01
2016_1139_1392,7.24E-01
2016_1139_1393,4.69E-01
2016_1139_1396,9.88E-01
2016_1139_1400,5.68E-01
2016_1139_1401,2.10E-01
2016_1139_1403,7.34E-01
2016_1139_1409,7.60E-01
2016_1139_1421,9.54E-01
2016_1139_1423,7.70E-01
2016_1139_1425,3.02E-01
2016_1139_1428,1.11E-01
2016_1139_1433,3.93E-01
2016_1139_1435,5.74E-01
2016_1139_1437,1.24E-01
2016_1139_1438,3.01E-02
2016_1139_1451,9.47E-01
2016_1139_1452,1.10E-01
2016_1139_1453,7.43E-01
2016_1139_1455,4.77E-01
2016_1139_1458,4.35E-01
2016_1139_1462,2.31E-01
2016_1139_1463,6.28E-01
2016_1143_1151,4.78E-01
2016_1143_1153,1.47E-02
2016_1143_1160,4.15E-01
2016_1143_1163,2.48E-02
2016_1143_1167,3.60E-01
2016_1143_1173,2.69E-01
2016_1143_1181,2.98E-03
2016_1143_1192,9.99E-01
2016_1143_1195,8.98E-01
2016_1143_1201,7.98E-01
2016_1143_1211,8.27E-02
2016_1143_1214,8.58E-01
2016_1143_1218,1.48E-01
2016_1143_1221,1.00E+00
2016_1143_1231,1.55E-02
2016_1143_1233,7.70E-01
2016_1143_1234,2.19E-03
2016_1143_1235,6.03E-03
2016_1143_1242,3.32E-02
2016_1143_1246,1.83E-03
2016_1143_1268,1.27E-02
2016_1143_1274,6.58E-02
2016_1143_1276,4.70E-01
2016_1143_1277,3.56E-04
2016_1143_1292,9.08E-01
2016_1143_1314,5.23E-01
2016_1143_1320,6.41E-01
2016_1143_1323,2.72E-02
2016_1143_1328,5.67E-03
2016_1143_1332,1.84E-02
2016_1143_1333,5.02E-01
2016_1143_1338,1.45E-01
2016_1143_1344,4.89E-01
2016_1143_1345,1.46E-02
2016_1143_1355,3.84E-01
2016_1143_1371,1.70E-01
2016_1143_1372,5.61E-01
2016_1143_1380,7.48E-01
2016_1143_1386,1.32E-01
2016_1143_1392,7.09E-01
2016_1143_1393,1.69E-01
2016_1143_1396,7.69E-01
2016_1143_1400,1.87E-01
2016_1143_1401,5.09E-02
2016_1143_1403,4.21E-01
2016_1143_1409,2.07E-01
2016_1143_1421,7.24E-01
2016_1143_1423,4.00E-01
2016_1143_1425,3.87E-02
2016_1143_1428,1.85E-02
2016_1143_1433,7.07E-02
2016_1143_1435,5.89E-01
2016_1143_1437,4.78E-01
2016_1143_1438,2.77E-03
2016_1143_1451,6.93E-01
2016_1143_1452,7.76E-03
2016_1143_1453,8.11E-01
2016_1143_1455,5.97E-03
2016_1143_1458,1.12E-01
2016_1143_1462,1.40E-02
2016_1143_1463,5.97E-01
2016_1151_1153,6.88E-01
2016_1151_1160,2.61E-01
2016_1151_1163,9.79E-03
2016_1151_1167,3.26E-01
2016_1151_1173,1.97E-01
2016_1151_1181,1.57E-01
2016_1151_1192,1.00E+00
2016_1151_1195,8.07E-01
2016_1151_1201,7.48E-01
2016_1151_1211,9.93E-02
2016_1151_1214,9.91E-01
2016_1151_1218,1.41E-01
2016_1151_1221,1.00E+00
2016_1151_1231,8.71E-03
2016_1151_1233,7.60E-01
2016_1151_1234,1.20E-02
2016_1151_1235,4.53E-03
2016_1151_1242,3.88E-01
2016_1151_1246,1.31E-03
2016_1151_1268,1.35E-02
2016_1151_1274,6.28E-03
2016_1151_1276,4.15E-01
2016_1151_1277,5.86E-04
2016_1151_1292,7.84E-01
2016_1151_1314,1.29E-02
2016_1151_1320,5.31E-01
2016_1151_1323,3.58E-02
2016_1151_1328,2.80E-02
2016_1151_1332,5.16E-01
2016_1151_1333,3.74E-01
2016_1151_1338,4.37E-01
2016_1151_1344,3.79E-01
2016_1151_1345,1.10E-02
2016_1151_1355,3.31E-01
2016_1151_1371,1.73E-01
2016_1151_1372,4.28E-01
2016_1151_1380,9.85E-01
2016_1151_1386,1.21E-01
2016_1151_1392,5.71E-01
2016_1151_1393,5.98E-02
2016_1151_1396,7.25E-01
2016_1151_1400,4.28E-01
2016_1151_1401,5.60E-03
2016_1151_1403,1.49E-01
2016_1151_1409,6.04E-01
2016_1151_1421,7.62E-01
2016_1151_1423,3.42E-01
2016_1151_1425,1.59E-01
2016_1151_1428,2.44E-01
2016_1151_1433,5.10E-02
2016_1151_1435,1.91E-02
2016_1151_1437,1.58E-03
2016_1151_1438,1.23E-03
2016_1151_1451,6.69E-01
2016_1151_1452,2.36E-01
2016_1151_1453,8.16E-01
2016_1151_1455,3.59E-03
2016_1151_1458,2.27E-01
2016_1151_1462,1.36E-02
2016_1151_1463,2.44E-01
2016_1153_1160,8.62E-01
2016_1153_1163,4.77E-01
2016_1153_1167,7.35E-01
2016_1153_1173,3.00E-01
2016_1153_1181,2.15E-01
2016_1153_1192,1.00E+00
2016_1153_1195,9.97E-01
2016_1153_1201,8.43E-01
2016_1153_1211,2.32E-01
2016_1153_1214,9.97E-01
2016_1153_1218,6.19E-01
2016_1153_1221,1.00E+00
2016_1153_1231,2.37E-01
2016_1153_1233,8.91E-01
2016_1153_1234,1.17E-01
2016_1153_1235,9.89E-02
2016_1153_1242,1.06E-01
2016_1153_1246,1.51E-01
2016_1153_1268,3.35E-01
2016_1153_1274,1.99E-01
2016_1153_1276,9.55E-01
2016_1153_1277,2.57E-02
2016_1153_1292,8.71E-01
2016_1153_1314,3.20E-01
2016_1153_1320,9.81E-01
2016_1153_1323,5.04E-01
2016_1153_1328,1.44E-01
2016_1153_1332,3.05E-01
2016_1153_1333,2.80E-01
2016_1153_1338,9.36E-01
2016_1153_1344,9.83E-01
2016_1153_1345,1.20E-01
2016_1153_1355,5.79E-01
2016_1153_1371,6.84E-01
2016_1153_1372,9.78E-01
2016_1153_1380,9.86E-01
2016_1153_1386,7.28E-01
2016_1153_1392,5.92E-01
2016_1153_1393,6.82E-01
2016_1153_1396,9.97E-01
2016_1153_1400,5.51E-01
2016_1153_1401,3.68E-01
2016_1153_1403,3.05E-01
2016_1153_1409,9.19E-01
2016_1153_1421,9.60E-01
2016_1153_1423,4.15E-01
2016_1153_1425,4.35E-01
2016_1153_1428,3.13E-01
2016_1153_1433,5.81E-01
2016_1153_1435,2.50E-01
2016_1153_1437,2.19E-01
2016_1153_1438,3.76E-02
2016_1153_1451,9.86E-01
2016_1153_1452,2.41E-01
2016_1153_1453,9.98E-01
2016_1153_1455,1.67E-01
2016_1153_1458,6.43E-01
2016_1153_1462,5.15E-01
2016_1153_1463,7.68E-01
2016_1160_1163,1.23E-01
2016_1160_1167,4.43E-01
2016_1160_1173,4.56E-01
2016_1160_1181,7.65E-03
2016_1160_1192,1.00E+00
2016_1160_1195,9.16E-01
2016_1160_1201,8.63E-01
2016_1160_1211,1.29E-02
2016_1160_1214,9.99E-01
2016_1160_1218,3.60E-01
2016_1160_1221,9.99E-01
2016_1160_1231,1.16E-01
2016_1160_1233,7.41E-01
2016_1160_1234,6.91E-03
2016_1160_1235,1.91E-02
2016_1160_1242,8.75E-03
2016_1160_1246,1.83E-01
2016_1160_1268,4.51E-01
2016_1160_1274,7.12E-02
2016_1160_1276,4.40E-01
2016_1160_1277,1.18E-02
2016_1160_1292,6.38E-01
2016_1160_1314,1.36E-03
2016_1160_1320,6.09E-01
2016_1160_1323,7.03E-02
2016_1160_1328,2.59E-01
2016_1160_1332,1.01E-01
2016_1160_1333,6.80E-01
2016_1160_1338,5.34E-01
2016_1160_1344,8.11E-01
2016_1160_1345,2.18E-02
2016_1160_1355,3.50E-01
2016_1160_1371,3.20E-01
2016_1160_1372,6.39E-01
2016_1160_1380,9.96E-01
2016_1160_1386,1.97E-01
2016_1160_1392,2.70E-01
2016_1160_1393,2.21E-01
2016_1160_1396,9.37E-01
2016_1160_1400,4.01E-01
2016_1160_1401,2.50E-02
2016_1160_1403,2.89E-01
2016_1160_1409,3.15E-01
2016_1160_1421,7.82E-01
2016_1160_1423,3.01E-01
2016_1160_1425,1.05E-01
2016_1160_1428,2.54E-02
2016_1160_1433,4.77E-01
2016_1160_1435,3.68E-01
2016_1160_1437,2.71E-02
2016_1160_1438,1.74E-01
2016_1160_1451,6.34E-01
2016_1160_1452,1.20E-02
2016_1160_1453,9.26E-01
2016_1160_1455,1.09E-02
2016_1160_1458,3.29E-01
2016_1160_1462,5.06E-02
2016_1160_1463,5.59E-01
2016_1163_1167,9.57E-01
2016_1163_1173,4.60E-01
2016_1163_1181,4.36E-01
2016_1163_1192,1.00E+00
2016_1163_1195,6.69E-01
2016_1163_1201,9.44E-01
2016_1163_1211,1.73E-01
2016_1163_1214,9.98E-01
2016_1163_1218,7.65E-01
2016_1163_1221,1.00E+00
2016_1163_1231,3.23E-01
2016_1163_1233,9.70E-01
2016_1163_1234,4.85E-02
2016_1163_1235,4.09E-01
2016_1163_1242,1.51E-01
2016_1163_1246,1.77E-01
2016_1163_1268,3.06E-01
2016_1163_1274,2.17E-01
2016_1163_1276,8.98E-01
2016_1163_1277,2.51E-02
2016_1163_1292,9.93E-01
2016_1163_1314,2.60E-02
2016_1163_1320,5.34E-01
2016_1163_1323,3.96E-01
2016_1163_1328,1.93E-01
2016_1163_1332,4.51E-01
2016_1163_1333,9.79E-01
2016_1163_1338,6.47E-01
2016_1163_1344,8.23E-01
2016_1163_1345,4.22E-01
2016_1163_1355,6.02E-01
2016_1163_1371,5.00E-01
2016_1163_1372,7.80E-01
2016_1163_1380,8.11E-01
2016_1163_1386,6.35E-01
2016_1163_1392,8.48E-01
2016_1163_1393,8.21E-01
2016_1163_1396,9.69E-01
2016_1163_1400,4.00E-01
2016_1163_1401,3.82E-01
2016_1163_1403,3.14E-01
2016_1163_1409,8.50E-01
2016_1163_1421,9.74E-01
2016_1163_1423,8.56E-01
2016_1163_1425,4.82E-01
2016_1163_1428,4.58E-01
2016_1163_1433,4.74E-01
2016_1163_1435,2.09E-01
2016_1163_1437,1.24E-01
2016_1163_1438,3.00E-02
2016_1163_1451,9.50E-01
2016_1163_1452,1.75E-01
2016_1163_1453,9.94E-01
2016_1163_1455,1.77E-01
2016_1163_1458,4.91E-01
2016_1163_1462,5.32E-01
2016_1163_1463,9.08E-01
2016_1167_1173,5.44E-01
2016_1167_1181,3.47E-01
2016_1167_1192,9.22E-01
2016_1167_1195,8.62E-01
2016_1167_1201,8.61E-01
2016_1167_1211,2.65E-02
2016_1167_1214,9.85E-01
2016_1167_1218,1.81E-01
2016_1167_1221,1.00E+00
2016_1167_1231,7.83E-02
2016_1167_1233,6.62E-01
2016_1167_1234,2.83E-03
2016_1167_1235,4.33E-03
2016_1167_1242,5.31E-03
2016_1167_1246,5.81E-01
2016_1167_1268,1.94E-02
2016_1167_1274,5.26E-01
2016_1167_1276,5.24E-01
2016_1167_1277,7.47E-04
2016_1167_1292,9.41E-01
2016_1167_1314,1.48E-01
2016_1167_1320,6.46E-01
2016_1167_1323,4.67E-02
2016_1167_1328,9.66E-03
2016_1167_1332,2.63E-01
2016_1167_1333,6.46E-01
2016_1167_1338,3.61E-01
2016_1167_1344,6.58E-01
2016_1167_1345,3.81E-03
2016_1167_1355,5.59E-01
2016_1167_1371,8.52E-02
2016_1167_1372,5.94E-01
2016_1167_1380,9.91E-01
2016_1167_1386,4.64E-01
2016_1167_1392,7.10E-01
2016_1167_1393,1.30E-01
2016_1167_1396,8.95E-01
2016_1167_1400,1.14E-01
2016_1167_1401,1.53E-02
2016_1167_1403,2.80E-01
2016_1167_1409,2.09E-01
2016_1167_1421,6.98E-01
2016_1167_1423,5.13E-01
2016_1167_1425,7.09E-02
2016_1167_1428,1.96E-02
2016_1167_1433,4.33E-01
2016_1167_1435,1.45E-02
2016_1167_1437,8.99E-03
2016_1167_1438,1.50E-03
2016_1167_1451,5.90E-01
2016_1167_1452,2.46E-02
2016_1167_1453,8.92E-01
2016_1167_1455,7.47E-02
2016_1167_1458,8.19E-02
2016_1167_1462,2.66E-02
2016_1167_1463,3.21E-01
2016_1173_1181,7.38E-03
2016_1173_1192,1.00E+00
2016_1173_1195,8.78E-01
2016_1173_1201,9.05E-01
2016_1173_1211,3.86E-01
2016_1173_1214,9.74E-01
2016_1173_1218,2.58E-01
2016_1173_1221,1.00E+00
2016_1173_1231,1.13E-01
2016_1173_1233,7.51E-01
2016_1173_1234,1.18E-01
2016_1173_1235,7.48E-02
2016_1173_1242,7.95E-03
2016_1173_1246,4.77E-03
2016_1173_1268,4.69E-01
2016_1173_1274,2.47E-02
2016_1173_1276,5.49E-01
2016_1173_1277,5.10E-01
2016_1173_1292,9.20E-01
2016_1173_1314,8.96E-02
2016_1173_1320,7.63E-01
2016_1173_1323,6.63E-02
2016_1173_1328,3.13E-02
2016_1173_1332,2.40E-01
2016_1173_1333,7.54E-01
2016_1173_1338,4.78E-01
2016_1173_1344,5.73E-01
2016_1173_1345,1.67E-02
2016_1173_1355,7.30E-01
2016_1173_1371,6.46E-01
2016_1173_1372,7.47E-01
2016_1173_1380,9.94E-01
2016_1173_1386,2.90E-01
2016_1173_1392,3.44E-01
2016_1173_1393,3.11E-01
2016_1173_1396,8.98E-01
2016_1173_1400,2.68E-01
2016_1173_1401,3.31E-02
2016_1173_1403,2.54E-01
2016_1173_1409,3.07E-01
2016_1173_1421,8.25E-01
2016_1173_1423,6.87E-01
2016_1173_1425,5.81E-01
2016_1173_1428,5.37E-01
2016_1173_1433,5.87E-01
2016_1173_1435,2.16E-02
2016_1173_1437,1.47E-02
2016_1173_1438,2.77E-03
2016_1173_1451,7.42E-01
2016_1173_1452,1.20E-02
2016_1173_1453,9.60E-01
2016_1173_1455,2.16E-01
2016_1173_1458,1.47E-01
2016_1173_1462,6.37E-02
2016_1173_1463,4.09E-01
2016_1181_1192,1.00E+00
2016_1181_1195,9.97E-01
2016_1181_1201,5.57E-01
2016_1181_1211,6.78E-01
2016_1181_1214,1.00E+00
2016_1181_1218,9.44E-01
2016_1181_1221,1.00E+00
2016_1181_1231,5.32E-01
2016_1181_1233,9.79E-01
2016_1181_1234,3.15E-01
2016_1181_1235,4.51E-01
2016_1181_1242,4.48E-01
2016_1181_1246,5.37E-01
2016_1181_1268,8.02E-01
2016_1181_1274,4.90E-01
2016_1181_1276,3.37E-01
2016_1181_1277,1.51E-01
2016_1181_1292,9.99E-01
2016_1181_1314,4.42E-01
2016_1181_1320,7.72E-01
2016_1181_1323,8.37E-01
2016_1181_1328,5.39E-01
2016_1181_1332,8.66E-01
2016_1181_1333,9.98E-01
2016_1181_1338,4.18E-01
2016_1181_1344,8.02E-01
2016_1181_1345,5.35E-01
2016_1181_1355,9.61E-01
2016_1181_1371,8.93E-01
2016_1181_1372,9.92E-01
2016_1181_1380,1.00E+00
2016_1181_1386,7.74E-01
2016_1181_1392,9.26E-01
2016_1181_1393,6.62E-01
2016_1181_1396,9.83E-01
2016_1181_1400,8.79E-01
2016_1181_1401,5.27E-01
2016_1181_1403,9.19E-01
2016_1181_1409,9.36E-01
2016_1181_1421,9.97E-01
2016_1181_1423,9.83E-01
2016_1181_1425,9.20E-01
2016_1181_1428,7.63E-01
2016_1181_1433,8.21E-01
2016_1181_1435,7.30E-01
2016_1181_1437,5.23E-01
2016_1181_1438,1.74E-01
2016_1181_1451,9.89E-01
2016_1181_1452,4.13E-01
2016_1181_1453,1.00E+00
2016_1181_1455,6.06E-01
2016_1181_1458,7.34E-01
2016_1181_1462,8.54E-01
2016_1181_1463,7.03E-01
2016_1192_1195,1.85E-01
2016_1192_1201,9.85E-04
2016_1192_1211,1.31E-04
2016_1192_1214,1.19E-01
2016_1192_1218,9.48E-04
2016_1192_1221,8.61E-01
2016_1192_1231,8.39E-02
2016_1192_1233,7.34E-04
2016_1192_1234,2.34E-02
2016_1192_1235,3.05E-04
2016_1192_1242,1.44E-05
2016_1192_1246,1.05E-03
2016_1192_1268,2.05E-04
2016_1192_1274,1.06E-04
2016_1192_1276,4.99E-03
2016_1192_1277,3.86E-07
2016_1192_1292,4.51E-01
2016_1192_1314,1.26E-01
2016_1192_1320,1.06E-03
2016_1192_1323,1.43E-05
2016_1192_1328,1.24E-02
2016_1192_1332,1.59E-04
2016_1192_1333,2.37E-03
2016_1192_1338,6.35E-02
2016_1192_1344,2.36E-03
2016_1192_1345,1.81E-06
2016_1192_1355,4.56E-04
