Id,Pred
2016_1124_1355,7.53E-01
2016_1124_1371,6.22E-01
2016_1124_1372,8.07E-01
2016_1124_1380,9.67E-01
2016_1124_1386,3.38E-01
2016_1124_1392,6.77E-01
2016_1124_1393,5.76E-01
2016_1124_1396,4.16E-01
2016_1124_1400,2.89E-01
2016_1124_1401,2.93E-01
2016_1124_1403,4.93E-01
2016_1124_1409,7.03E-01
2016_1124_1421,8.49E-01
2016_1124_1423,6.42E-01
2016_1124_1425,3.99E-01
2016_1124_1428,6.99E-01
2016_1124_1433,6.18E-01
2016_1124_1435,3.95E-01
2016_1124_1437,1.09E-01
2016_1124_1438,1.28E-01
2016_1124_1451,8.80E-01
2016_1124_1452,2.17E-01
2016_1124_1453,6.97E-01
2016_1124_1455,5.64E-01
2016_1124_1458,6.32E-01
2016_1124_1462,2.55E-01
2016_1124_1463,7.59E-01
2016_1138_1139,6.18E-01
2016_1138_1143,4.24E-01
2016_1138_1151,4.90E-01
2016_1138_1153,4.52E-01
2016_1138_1160,4.39E-01
2016_1138_1163,6.73E-01
2016_1138_1167,4.25E-01
2016_1138_1173,5.37E-01
2016_1138_1181,2.39E-01
2016_1138_1192,7.65E-01
2016_1138_1195,4.70E-01
2016_1138_1201,4.03E-01
2016_1138_1211,6.42E-01
2016_1138_1214,6.99E-01
2016_1138_1218,5.00E-01
2016_1138_1221,8.67E-01
2016_1138_1231,4.85E-01
2016_1138_1233,6.55E-01
2016_1138_1234,2.01E-01
2016_1138_1235,2.21E-01
2016_1138_1242,1.70E-01
2016_1138_1246,3.06E-01
2016_1138_1268,4.26E-01
2016_1138_1274,4.90E-01
2016_1138_1276,5.81E-01
2016_1138_1277,1.70E-01
2016_1138_1292,7.40E-01
2016_1138_1314,9.97E-02
2016_1138_1320,8.25E-01
2016_1138_1323,6.36E-01
2016_1138_1328,1.80E-01
2016_1138_1332,2.79E-01
2016_1138_1333,8.10E-01
2016_1138_1338,6.96E-01
2016_1138_1344,6.41E-01
2016_1138_1345,2.32E-01
2016_1138_1355,6.08E-01
2016_1138_1371,5.55E-01
2016_1138_1372,6.28E-01
2016_1138_1380,7.29E-01
2016_1138_1386,4.69E-01
2016_1138_1392,5.12E-01
2016_1138_1393,8.27E-01
2016_1138_1396,8.79E-01
2016_1138_1400,7.42E-01
2016_1138_1401,4.64E-01
2016_1138_1403,7.95E-01
2016_1138_1409,8.34E-01
2016_1138_1421,5.94E-01
2016_1138_1423,6.04E-01
2016_1138_1425,5.38E-01
2016_1138_1428,6.47E-01
2016_1138_1433,5.82E-01
2016_1138_1435,6.88E-01
2016_1138_1437,1.80E-01
2016_1138_1438,3.27E-01
2016_1138_1451,7.01E-01
2016_1138_1452,3.92E-01
2016_1138_1453,4.35E-01
2016_1138_1455,6.52E-01
2016_1138_1458,9.03E-01
2016_1138_1462,1.81E-01
2016_1138_1463,6.67E-01
2016_1139_1143,7.79E-01
2016_1139_1151,7.96E-01
2016_1139_1153,7.05E-01
2016_1139_1160,6.24E-01
2016_1139_1163,6.94E-01
2016_1139_1167,7.20E-01
2016_1139_1173,7.45E-01
2016_1139_1181,2.19E-01
2016_1139_1192,8.71E-01
2016_1139_1195,7.02E-01
2016_1139_1201,5.57E-01
2016_1139_1211,6.80E-01
2016_1139_1214,8.46E-01
2016_1139_1218,8.68E-01
2016_1139_1221,9.16E-01
2016_1139_1231,5.80E-01
2016_1139_1233,8.47E-01
2016_1139_1234,1.89E-01
2016_1139_1235,2.15E-01
2016_1139_1242,1.77E-01
2016_1139_1246,2.83E-01
2016_1139_1268,5.25E-01
2016_1139_1274,3.07E-01
2016_1139_1276,5.08E-01
2016_1139_1277,1.86E-01
2016_1139_1292,8.78E-01
2016_1139_1314,1.08E-01
2016_1139_1320,9.23E-01
2016_1139_1323,3.65E-01
2016_1139_1328,2.39E-01
2016_1139_1332,5.02E-01
2016_1139_1333,6.36E-01
2016_1139_1338,7.27E-01
2016_1139_1344,6.51E-01
2016_1139_1345,3.33E-01
2016_1139_1355,8.79E-01
2016_1139_1371,7.70E-01
2016_1139_1372,8.99E-01
2016_1139_1380,9.64E-01
2016_1139_1386,5.33E-01
2016_1139_1392,8.42E-01
2016_1139_1393,7.91E-01
2016_1139_1396,6.85E-01
2016_1139_1400,4.60E-01
2016_1139_1401,4.24E-01
2016_1139_1403,7.17E-01
2016_1139_1409,8.14E-01
2016_1139_1421,9.14E-01
2016_1139_1423,6.07E-01
2016_1139_1425,4.70E-01
2016_1139_1428,8.37E-01
2016_1139_1433,7.32E-01
2016_1139_1435,6.24E-01
2016_1139_1437,2.80E-01
2016_1139_1438,2.84E-01
2016_1139_1451,9.46E-01
2016_1139_1452,3.87E-01
2016_1139_1453,7.03E-01
2016_1139_1455,7.80E-01
2016_1139_1458,6.94E-01
2016_1139_1462,2.45E-01
2016_1139_1463,8.48E-01
2016_1143_1151,7.36E-01
2016_1143_1153,2.79E-01
2016_1143_1160,4.64E-01
2016_1143_1163,5.99E-01
2016_1143_1167,6.33E-01
2016_1143_1173,6.50E-01
2016_1143_1181,1.23E-01
2016_1143_1192,8.62E-01
2016_1143_1195,8.00E-01
2016_1143_1201,7.18E-01
2016_1143_1211,5.43E-01
2016_1143_1214,8.73E-01
2016_1143_1218,5.65E-01
2016_1143_1221,8.82E-01
2016_1143_1231,3.33E-01
2016_1143_1233,8.47E-01
2016_1143_1234,6.95E-02
2016_1143_1235,2.64E-01
2016_1143_1242,1.41E-01
2016_1143_1246,1.41E-01
2016_1143_1268,2.98E-01
2016_1143_1274,2.04E-01
2016_1143_1276,4.22E-01
2016_1143_1277,5.45E-02
2016_1143_1292,7.17E-01
2016_1143_1314,3.15E-02
2016_1143_1320,7.99E-01
2016_1143_1323,3.09E-01
2016_1143_1328,8.67E-02
2016_1143_1332,1.04E-01
2016_1143_1333,6.57E-01
2016_1143_1338,4.74E-01
2016_1143_1344,2.76E-01
2016_1143_1345,5.62E-02
2016_1143_1355,6.32E-01
2016_1143_1371,4.61E-01
2016_1143_1372,7.44E-01
2016_1143_1380,9.37E-01
2016_1143_1386,2.25E-01
2016_1143_1392,4.01E-01
2016_1143_1393,7.18E-01
2016_1143_1396,6.53E-01
2016_1143_1400,6.71E-01
2016_1143_1401,1.72E-01
2016_1143_1403,6.90E-01
2016_1143_1409,6.45E-01
2016_1143_1421,8.92E-01
2016_1143_1423,3.44E-01
2016_1143_1425,1.80E-01
2016_1143_1428,4.76E-01
2016_1143_1433,4.31E-01
2016_1143_1435,4.54E-01
2016_1143_1437,1.61E-01
2016_1143_1438,3.76E-01
2016_1143_1451,8.54E-01
2016_1143_1452,4.80E-01
2016_1143_1453,3.79E-01
2016_1143_1455,4.76E-01
2016_1143_1458,8.22E-01
2016_1143_1462,1.86E-01
2016_1143_1463,5.39E-01
2016_1151_1153,2.56E-01
2016_1151_1160,5.87E-01
2016_1151_1163,6.01E-01
2016_1151_1167,6.51E-01
2016_1151_1173,7.35E-01
2016_1151_1181,1.90E-01
2016_1151_1192,8.81E-01
2016_1151_1195,7.86E-01
2016_1151_1201,6.93E-01
2016_1151_1211,6.72E-01
2016_1151_1214,8.62E-01
2016_1151_1218,5.47E-01
2016_1151_1221,8.76E-01
2016_1151_1231,4.28E-01
2016_1151_1233,8.94E-01
2016_1151_1234,1.06E-01
2016_1151_1235,3.62E-01
2016_1151_1242,1.42E-01
2016_1151_1246,1.55E-01
2016_1151_1268,3.48E-01
2016_1151_1274,2.76E-01
2016_1151_1276,5.03E-01
2016_1151_1277,8.29E-02
2016_1151_1292,7.09E-01
2016_1151_1314,5.44E-02
2016_1151_1320,8.77E-01
2016_1151_1323,4.06E-01
2016_1151_1328,1.08E-01
2016_1151_1332,2.13E-01
2016_1151_1333,5.63E-01
2016_1151_1338,6.31E-01
2016_1151_1344,3.40E-01
2016_1151_1345,9.81E-02
2016_1151_1355,8.75E-01
2016_1151_1371,6.39E-01
2016_1151_1372,7.09E-01
2016_1151_1380,9.16E-01
2016_1151_1386,4.44E-01
2016_1151_1392,5.25E-01
2016_1151_1393,7.34E-01
2016_1151_1396,5.66E-01
2016_1151_1400,6.00E-01
2016_1151_1401,2.40E-01
2016_1151_1403,7.19E-01
2016_1151_1409,7.87E-01
2016_1151_1421,8.10E-01
2016_1151_1423,5.92E-01
2016_1151_1425,2.77E-01
2016_1151_1428,6.98E-01
2016_1151_1433,6.79E-01
2016_1151_1435,4.09E-01
2016_1151_1437,1.55E-01
2016_1151_1438,2.17E-01
2016_1151_1451,9.15E-01
2016_1151_1452,2.27E-01
2016_1151_1453,6.08E-01
2016_1151_1455,5.12E-01
2016_1151_1458,7.98E-01
2016_1151_1462,1.41E-01
2016_1151_1463,6.43E-01
2016_1153_1160,5.17E-01
2016_1153_1163,7.00E-01
2016_1153_1167,4.38E-01
2016_1153_1173,5.01E-01
2016_1153_1181,1.16E-01
2016_1153_1192,8.63E-01
2016_1153_1195,5.78E-01
2016_1153_1201,4.35E-01
2016_1153_1211,5.38E-01
2016_1153_1214,7.53E-01
2016_1153_1218,6.81E-01
2016_1153_1221,9.33E-01
2016_1153_1231,4.55E-01
2016_1153_1233,7.60E-01
2016_1153_1234,2.12E-01
2016_1153_1235,5.29E-01
2016_1153_1242,1.55E-01
2016_1153_1246,1.96E-01
2016_1153_1268,5.23E-01
2016_1153_1274,1.77E-01
2016_1153_1276,7.67E-01
2016_1153_1277,4.30E-01
2016_1153_1292,5.85E-01
2016_1153_1314,7.66E-02
2016_1153_1320,9.27E-01
2016_1153_1323,4.28E-01
2016_1153_1328,4.48E-01
2016_1153_1332,2.49E-01
2016_1153_1333,4.39E-01
2016_1153_1338,6.68E-01
2016_1153_1344,4.90E-01
2016_1153_1345,5.04E-01
2016_1153_1355,8.64E-01
2016_1153_1371,6.55E-01
2016_1153_1372,6.44E-01
2016_1153_1380,9.30E-01
2016_1153_1386,3.64E-01
2016_1153_1392,6.31E-01
2016_1153_1393,8.09E-01
2016_1153_1396,3.10E-01
2016_1153_1400,4.72E-01
2016_1153_1401,5.14E-01
2016_1153_1403,6.69E-01
2016_1153_1409,6.42E-01
2016_1153_1421,8.38E-01
2016_1153_1423,6.64E-01
2016_1153_1425,4.55E-01
2016_1153_1428,8.59E-01
2016_1153_1433,4.96E-01
2016_1153_1435,6.40E-01
2016_1153_1437,3.53E-01
2016_1153_1438,2.35E-01
2016_1153_1451,9.59E-01
2016_1153_1452,2.67E-01
2016_1153_1453,3.64E-01
2016_1153_1455,4.28E-01
2016_1153_1458,6.69E-01
2016_1153_1462,9.10E-02
2016_1153_1463,6.86E-01
2016_1160_1163,7.03E-01
2016_1160_1167,4.94E-01
2016_1160_1173,6.80E-01
2016_1160_1181,6.97E-02
2016_1160_1192,9.11E-01
2016_1160_1195,5.40E-01
2016_1160_1201,5.08E-01
2016_1160_1211,6.10E-01
2016_1160_1214,7.75E-01
2016_1160_1218,9.03E-01
2016_1160_1221,9.12E-01
2016_1160_1231,4.78E-01
2016_1160_1233,7.93E-01
2016_1160_1234,9.79E-02
2016_1160_1235,2.04E-01
2016_1160_1242,8.47E-02
2016_1160_1246,1.59E-01
2016_1160_1268,4.09E-01
2016_1160_1274,2.64E-01
2016_1160_1276,6.96E-01
2016_1160_1277,9.75E-02
2016_1160_1292,7.44E-01
2016_1160_1314,4.90E-02
2016_1160_1320,9.51E-01
2016_1160_1323,4.28E-01
2016_1160_1328,1.03E-01
2016_1160_1332,2.02E-01
2016_1160_1333,6.45E-01
2016_1160_1338,7.66E-01
2016_1160_1344,5.58E-01
2016_1160_1345,1.09E-01
2016_1160_1355,8.26E-01
2016_1160_1371,6.39E-01
2016_1160_1372,7.69E-01
2016_1160_1380,9.33E-01
2016_1160_1386,4.97E-01
2016_1160_1392,6.31E-01
2016_1160_1393,7.78E-01
2016_1160_1396,6.58E-01
2016_1160_1400,7.14E-01
2016_1160_1401,2.98E-01
2016_1160_1403,8.19E-01
2016_1160_1409,8.55E-01
2016_1160_1421,8.21E-01
2016_1160_1423,6.14E-01
2016_1160_1425,3.88E-01
2016_1160_1428,7.77E-01
2016_1160_1433,7.21E-01
2016_1160_1435,6.64E-01
2016_1160_1437,2.03E-01
2016_1160_1438,2.73E-01
2016_1160_1451,8.94E-01
2016_1160_1452,3.08E-01
2016_1160_1453,4.51E-01
2016_1160_1455,6.37E-01
2016_1160_1458,8.38E-01
2016_1160_1462,1.40E-01
2016_1160_1463,7.76E-01
2016_1163_1167,2.68E-01
2016_1163_1173,5.34E-01
2016_1163_1181,3.82E-02
2016_1163_1192,8.71E-01
2016_1163_1195,4.54E-01
2016_1163_1201,3.43E-01
2016_1163_1211,2.65E-01
2016_1163_1214,7.85E-01
2016_1163_1218,5.03E-01
2016_1163_1221,9.21E-01
2016_1163_1231,2.09E-01
2016_1163_1233,5.85E-01
2016_1163_1234,6.31E-02
2016_1163_1235,1.58E-01
2016_1163_1242,9.19E-02
2016_1163_1246,5.92E-02
2016_1163_1268,4.14E-01
2016_1163_1274,1.55E-01
2016_1163_1276,5.52E-01
2016_1163_1277,9.46E-02
2016_1163_1292,7.00E-01
2016_1163_1314,4.11E-02
2016_1163_1320,9.34E-01
2016_1163_1323,1.95E-01
2016_1163_1328,1.81E-01
2016_1163_1332,1.28E-01
2016_1163_1333,3.77E-01
2016_1163_1338,5.70E-01
2016_1163_1344,5.48E-01
2016_1163_1345,1.50E-01
2016_1163_1355,6.77E-01
2016_1163_1371,3.49E-01
2016_1163_1372,7.15E-01
2016_1163_1380,9.50E-01
2016_1163_1386,2.70E-01
2016_1163_1392,7.13E-01
2016_1163_1393,6.09E-01
2016_1163_1396,3.71E-01
2016_1163_1400,3.99E-01
2016_1163_1401,1.67E-01
2016_1163_1403,6.53E-01
2016_1163_1409,4.09E-01
2016_1163_1421,8.06E-01
2016_1163_1423,4.61E-01
2016_1163_1425,2.43E-01
2016_1163_1428,4.63E-01
2016_1163_1433,2.16E-01
2016_1163_1435,4.48E-01
2016_1163_1437,1.73E-01
2016_1163_1438,1.03E-01
2016_1163_1451,9.07E-01
2016_1163_1452,2.32E-01
2016_1163_1453,3.92E-01
2016_1163_1455,2.97E-01
2016_1163_1458,5.42E-01
2016_1163_1462,1.57E-01
2016_1163_1463,8.59E-01
2016_1167_1173,6.89E-01
2016_1167_1181,1.10E-01
2016_1167_1192,8.17E-01
2016_1167_1195,5.60E-01
2016_1167_1201,7.01E-01
2016_1167_1211,6.05E-01
2016_1167_1214,8.61E-01
2016_1167_1218,7.48E-01
2016_1167_1221,8.35E-01
2016_1167_1231,3.84E-01
2016_1167_1233,7.39E-01
2016_1167_1234,9.84E-02
2016_1167_1235,3.21E-01
2016_1167_1242,8.94E-02
2016_1167_1246,1.63E-01
2016_1167_1268,3.99E-01
2016_1167_1274,2.70E-01
2016_1167_1276,4.98E-01
2016_1167_1277,1.96E-01
2016_1167_1292,7.49E-01
2016_1167_1314,4.00E-02
2016_1167_1320,9.09E-01
2016_1167_1323,3.69E-01
2016_1167_1328,6.77E-02
2016_1167_1332,2.14E-01
2016_1167_1333,6.17E-01
2016_1167_1338,5.80E-01
2016_1167_1344,4.00E-01
2016_1167_1345,9.07E-02
2016_1167_1355,8.13E-01
2016_1167_1371,5.03E-01
2016_1167_1372,8.63E-01
2016_1167_1380,9.36E-01
2016_1167_1386,3.14E-01
2016_1167_1392,7.29E-01
2016_1167_1393,8.07E-01
2016_1167_1396,6.71E-01
2016_1167_1400,5.00E-01
2016_1167_1401,2.48E-01
2016_1167_1403,7.59E-01
2016_1167_1409,7.44E-01
2016_1167_1421,8.44E-01
2016_1167_1423,5.25E-01
2016_1167_1425,2.16E-01
2016_1167_1428,6.37E-01
2016_1167_1433,5.89E-01
2016_1167_1435,5.93E-01
2016_1167_1437,1.46E-01
2016_1167_1438,1.81E-01
2016_1167_1451,9.47E-01
2016_1167_1452,1.72E-01
2016_1167_1453,5.55E-01
2016_1167_1455,6.61E-01
2016_1167_1458,7.95E-01
2016_1167_1462,1.28E-01
2016_1167_1463,8.23E-01
2016_1173_1181,6.40E-02
2016_1173_1192,8.67E-01
2016_1173_1195,5.52E-01
2016_1173_1201,7.39E-01
2016_1173_1211,5.51E-01
2016_1173_1214,8.34E-01
2016_1173_1218,7.38E-01
2016_1173_1221,8.39E-01
2016_1173_1231,2.93E-01
2016_1173_1233,7.50E-01
2016_1173_1234,3.69E-02
2016_1173_1235,2.20E-01
2016_1173_1242,8.83E-02
2016_1173_1246,5.96E-02
2016_1173_1268,3.62E-01
2016_1173_1274,2.00E-01
2016_1173_1276,5.09E-01
2016_1173_1277,4.68E-02
2016_1173_1292,6.47E-01
2016_1173_1314,2.16E-02
2016_1173_1320,8.79E-01
2016_1173_1323,3.29E-01
2016_1173_1328,6.11E-02
2016_1173_1332,1.01E-01
2016_1173_1333,6.34E-01
2016_1173_1338,7.25E-01
2016_1173_1344,4.83E-01
2016_1173_1345,6.88E-02
2016_1173_1355,7.72E-01
2016_1173_1371,3.52E-01
2016_1173_1372,7.40E-01
2016_1173_1380,9.28E-01
2016_1173_1386,3.31E-01
2016_1173_1392,5.03E-01
2016_1173_1393,7.05E-01
2016_1173_1396,5.27E-01
2016_1173_1400,5.45E-01
2016_1173_1401,1.44E-01
2016_1173_1403,6.58E-01
2016_1173_1409,7.01E-01
2016_1173_1421,8.28E-01
2016_1173_1423,4.76E-01
2016_1173_1425,1.50E-01
2016_1173_1428,5.10E-01
2016_1173_1433,3.52E-01
2016_1173_1435,3.67E-01
2016_1173_1437,1.57E-01
2016_1173_1438,2.30E-01
2016_1173_1451,8.98E-01
2016_1173_1452,2.96E-01
2016_1173_1453,5.82E-01
2016_1173_1455,4.90E-01
2016_1173_1458,7.99E-01
2016_1173_1462,1.56E-01
2016_1173_1463,7.76E-01
2016_1181_1192,9.31E-01
2016_1181_1195,8.41E-01
2016_1181_1201,9.16E-01
2016_1181_1211,8.47E-01
2016_1181_1214,8.76E-01
2016_1181_1218,8.71E-01
2016_1181_1221,9.56E-01
2016_1181_1231,7.68E-01
2016_1181_1233,9.48E-01
2016_1181_1234,3.58E-01
2016_1181_1235,5.63E-01
2016_1181_1242,2.08E-01
2016_1181_1246,4.30E-01
2016_1181_1268,7.91E-01
2016_1181_1274,5.17E-01
2016_1181_1276,8.14E-01
2016_1181_1277,3.60E-01
2016_1181_1292,9.62E-01
2016_1181_1314,2.16E-01
2016_1181_1320,9.90E-01
2016_1181_1323,6.29E-01
2016_1181_1328,3.37E-01
2016_1181_1332,7.34E-01
2016_1181_1333,7.92E-01
2016_1181_1338,9.21E-01
2016_1181_1344,9.03E-01
2016_1181_1345,6.76E-01
2016_1181_1355,9.56E-01
2016_1181_1371,8.80E-01
2016_1181_1372,9.49E-01
2016_1181_1380,9.77E-01
2016_1181_1386,8.28E-01
2016_1181_1392,9.43E-01
2016_1181_1393,9.16E-01
2016_1181_1396,8.82E-01
2016_1181_1400,7.28E-01
2016_1181_1401,5.81E-01
2016_1181_1403,8.79E-01
2016_1181_1409,9.12E-01
2016_1181_1421,9.41E-01
2016_1181_1423,7.59E-01
2016_1181_1425,7.01E-01
2016_1181_1428,9.35E-01
2016_1181_1433,8.15E-01
2016_1181_1435,7.56E-01
2016_1181_1437,3.51E-01
2016_1181_1438,4.21E-01
2016_1181_1451,9.78E-01
2016_1181_1452,4.73E-01
2016_1181_1453,7.68E-01
2016_1181_1455,7.89E-01
2016_1181_1458,8.97E-01
2016_1181_1462,2.87E-01
2016_1181_1463,9.63E-01
2016_1192_1195,7.16E-01
2016_1192_1201,5.60E-01
2016_1192_1211,2.31E-01
2016_1192_1214,4.77E-01
2016_1192_1218,1.55E-01
2016_1192_1221,7.79E-01
2016_1192_1231,3.11E-01
2016_1192_1233,7.10E-01
2016_1192_1234,3.06E-01
2016_1192_1235,3.22E-01
2016_1192_1242,1.52E-01
2016_1192_1246,3.31E-01
2016_1192_1268,1.47E-01
2016_1192_1274,2.51E-01
2016_1192_1276,4.19E-01
2016_1192_1277,1.18E-01
2016_1192_1292,5.90E-01
2016_1192_1314,2.59E-01
2016_1192_1320,6.65E-01
2016_1192_1323,4.51E-01
2016_1192_1328,1.36E-01
2016_1192_1332,2.96E-01
2016_1192_1333,5.10E-01
2016_1192_1338,3.73E-01
2016_1192_1344,3.10E-01
2016_1192_1345,1.47E-01
2016_1192_1355,4.00E-01
