Id,Pred
2016_1181_1423,5.03E-01
2016_1181_1425,3.90E-01
2016_1181_1428,4.21E-01
2016_1181_1433,4.94E-01
2016_1181_1435,4.29E-01
2016_1181_1437,3.23E-01
2016_1181_1438,3.59E-01
2016_1181_1451,6.62E-01
2016_1181_1452,3.62E-01
2016_1181_1453,5.94E-01
2016_1181_1455,4.48E-01
2016_1181_1458,5.15E-01
2016_1181_1462,2.98E-01
2016_1181_1463,4.82E-01
2016_1192_1195,3.21E-01
2016_1192_1201,2.27E-01
2016_1192_1211,2.10E-01
2016_1192_1214,2.99E-01
2016_1192_1218,2.25E-01
2016_1192_1221,4.39E-01
2016_1192_1231,2.08E-01
2016_1192_1233,2.50E-01
2016_1192_1234,2.12E-01
2016_1192_1235,2.07E-01
2016_1192_1242,2.03E-01
2016_1192_1246,2.10E-01
2016_1192_1268,2.04E-01
2016_1192_1274,2.04E-01
2016_1192_1276,2.18E-01
2016_1192_1277,1.98E-01
2016_1192_1292,2.60E-01
2016_1192_1314,2.08E-01
2016_1192_1320,2.42E-01
2016_1192_1323,2.17E-01
2016_1192_1328,2.09E-01
2016_1192_1332,2.09E-01
2016_1192_1333,2.27E-01
2016_1192_1338,2.24E-01
2016_1192_1344,2.18E-01
2016_1192_1345,2.01E-01
2016_1192_1355,2.17E-01
