Id,Pred
2016_1114_1234,1.18E-01
2016_1114_1235,1.27E-01
2016_1114_1242,9.14E-02
2016_1114_1246,9.94E-02
2016_1114_1268,2.07E-01
2016_1114_1274,1.84E-01
2016_1114_1276,1.50E-01
2016_1114_1277,1.33E-01
2016_1114_1292,2.71E-01
2016_1114_1314,1.83E-01
2016_1114_1320,1.89E-01
2016_1114_1323,1.88E-01
2016_1114_1328,2.15E-01
2016_1114_1332,1.84E-01
2016_1114_1333,2.18E-01
2016_1114_1338,1.70E-01
2016_1114_1344,2.83E-01
2016_1114_1345,9.54E-02
2016_1114_1355,2.45E-01
2016_1114_1371,1.95E-01
2016_1114_1372,3.34E-01
2016_1114_1380,4.68E-01
2016_1114_1386,1.44E-01
2016_1114_1392,1.82E-01
2016_1114_1393,2.32E-01
2016_1114_1396,2.57E-01
2016_1114_1400,2.37E-01
2016_1114_1401,2.29E-01
2016_1114_1403,2.02E-01
2016_1114_1409,1.73E-01
2016_1114_1421,2.67E-01
2016_1114_1423,3.35E-01
2016_1114_1425,1.97E-01
2016_1114_1428,1.61E-01
2016_1114_1433,2.48E-01
2016_1114_1435,1.49E-01
2016_1114_1437,1.19E-01
2016_1114_1438,1.34E-01
2016_1114_1451,3.78E-01
2016_1114_1452,1.21E-01
2016_1114_1453,2.87E-01
2016_1114_1455,1.13E-01
2016_1114_1458,2.49E-01
2016_1114_1462,9.32E-02
2016_1114_1463,2.67E-01
2016_1122_1124,1.19E-01
2016_1122_1138,3.17E-01
2016_1122_1139,1.85E-01
2016_1122_1143,1.43E-01
2016_1122_1151,1.91E-01
2016_1122_1153,2.17E-01
2016_1122_1160,1.89E-01
2016_1122_1163,2.28E-01
2016_1122_1167,2.40E-01
2016_1122_1173,1.42E-01
2016_1122_1181,1.92E-01
2016_1122_1192,5.72E-01
2016_1122_1195,4.45E-01
2016_1122_1201,2.17E-01
2016_1122_1211,1.20E-01
2016_1122_1214,4.29E-01
2016_1122_1218,3.40E-01
2016_1122_1221,6.40E-01
2016_1122_1231,1.09E-01
2016_1122_1233,4.10E-01
2016_1122_1234,2.24E-01
2016_1122_1235,1.18E-01
2016_1122_1242,1.23E-01
2016_1122_1246,1.06E-01
2016_1122_1268,1.91E-01
2016_1122_1274,1.47E-01
2016_1122_1276,2.26E-01
2016_1122_1277,8.69E-02
2016_1122_1292,2.45E-01
2016_1122_1314,1.28E-01
2016_1122_1320,2.30E-01
2016_1122_1323,1.71E-01
2016_1122_1328,1.83E-01
2016_1122_1332,1.37E-01
2016_1122_1333,2.91E-01
2016_1122_1338,1.96E-01
2016_1122_1344,2.38E-01
2016_1122_1345,1.41E-01
2016_1122_1355,1.95E-01
2016_1122_1371,1.48E-01
2016_1122_1372,3.11E-01
2016_1122_1380,4.02E-01
2016_1122_1386,2.16E-01
2016_1122_1392,1.60E-01
2016_1122_1393,1.78E-01
2016_1122_1396,2.84E-01
2016_1122_1400,1.88E-01
2016_1122_1401,2.15E-01
2016_1122_1403,1.41E-01
2016_1122_1409,2.46E-01
2016_1122_1421,2.85E-01
2016_1122_1423,2.54E-01
2016_1122_1425,2.14E-01
2016_1122_1428,1.91E-01
2016_1122_1433,1.66E-01
2016_1122_1435,1.75E-01
2016_1122_1437,1.29E-01
2016_1122_1438,1.30E-01
2016_1122_1451,2.92E-01
2016_1122_1452,1.17E-01
2016_1122_1453,1.87E-01
2016_1122_1455,1.82E-01
2016_1122_1458,2.34E-01
2016_1122_1462,1.32E-01
2016_1122_1463,1.98E-01
2016_1124_1138,7.51E-01
2016_1124_1139,5.41E-01
2016_1124_1143,5.56E-01
2016_1124_1151,5.43E-01
2016_1124_1153,5.11E-01
2016_1124_1160,5.43E-01
2016_1124_1163,5.36E-01
2016_1124_1167,5.02E-01
2016_1124_1173,4.74E-01
2016_1124_1181,4.38E-01
2016_1124_1192,8.50E-01
2016_1124_1195,7.15E-01
2016_1124_1201,6.87E-01
2016_1124_1211,4.82E-01
2016_1124_1214,8.15E-01
2016_1124_1218,5.82E-01
2016_1124_1221,8.72E-01
2016_1124_1231,4.47E-01
2016_1124_1233,6.38E-01
2016_1124_1234,4.10E-01
2016_1124_1235,4.72E-01
2016_1124_1242,3.80E-01
2016_1124_1246,4.95E-01
2016_1124_1268,4.46E-01
2016_1124_1274,4.30E-01
2016_1124_1276,5.34E-01
2016_1124_1277,3.91E-01
2016_1124_1292,6.73E-01
2016_1124_1314,3.56E-01
2016_1124_1320,6.91E-01
2016_1124_1323,5.18E-01
2016_1124_1328,3.81E-01
2016_1124_1332,4.55E-01
2016_1124_1333,5.94E-01
2016_1124_1338,5.47E-01
2016_1124_1344,5.44E-01
2016_1124_1345,3.91E-01
2016_1124_1355,6.20E-01
2016_1124_1371,5.58E-01
2016_1124_1372,6.29E-01
2016_1124_1380,7.86E-01
2016_1124_1386,4.51E-01
2016_1124_1392,5.46E-01
2016_1124_1393,5.53E-01
2016_1124_1396,6.16E-01
2016_1124_1400,5.44E-01
2016_1124_1401,4.65E-01
2016_1124_1403,5.56E-01
2016_1124_1409,5.69E-01
2016_1124_1421,7.68E-01
2016_1124_1423,6.73E-01
2016_1124_1425,4.96E-01
2016_1124_1428,5.51E-01
2016_1124_1433,6.10E-01
2016_1124_1435,4.95E-01
2016_1124_1437,3.35E-01
2016_1124_1438,4.05E-01
2016_1124_1451,6.83E-01
2016_1124_1452,4.43E-01
2016_1124_1453,6.72E-01
2016_1124_1455,4.75E-01
2016_1124_1458,5.99E-01
2016_1124_1462,4.92E-01
2016_1124_1463,6.04E-01
2016_1138_1139,3.04E-01
2016_1138_1143,3.01E-01
2016_1138_1151,2.80E-01
2016_1138_1153,3.70E-01
2016_1138_1160,2.74E-01
2016_1138_1163,3.85E-01
2016_1138_1167,4.10E-01
2016_1138_1173,3.03E-01
2016_1138_1181,2.34E-01
2016_1138_1192,6.91E-01
2016_1138_1195,6.11E-01
2016_1138_1201,5.10E-01
2016_1138_1211,3.20E-01
2016_1138_1214,5.84E-01
2016_1138_1218,4.05E-01
2016_1138_1221,7.52E-01
2016_1138_1231,2.17E-01
2016_1138_1233,5.17E-01
2016_1138_1234,2.87E-01
2016_1138_1235,3.83E-01
2016_1138_1242,1.81E-01
2016_1138_1246,3.04E-01
2016_1138_1268,1.78E-01
2016_1138_1274,3.28E-01
2016_1138_1276,3.16E-01
2016_1138_1277,2.85E-01
2016_1138_1292,4.42E-01
2016_1138_1314,3.27E-01
2016_1138_1320,4.08E-01
2016_1138_1323,3.91E-01
2016_1138_1328,1.77E-01
2016_1138_1332,2.21E-01
2016_1138_1333,3.31E-01
2016_1138_1338,3.67E-01
2016_1138_1344,3.14E-01
2016_1138_1345,2.24E-01
2016_1138_1355,4.86E-01
2016_1138_1371,3.26E-01
2016_1138_1372,4.74E-01
2016_1138_1380,5.71E-01
2016_1138_1386,3.70E-01
2016_1138_1392,2.81E-01
2016_1138_1393,3.67E-01
2016_1138_1396,3.37E-01
2016_1138_1400,3.96E-01
2016_1138_1401,3.07E-01
2016_1138_1403,4.31E-01
2016_1138_1409,3.30E-01
2016_1138_1421,5.32E-01
2016_1138_1423,4.48E-01
2016_1138_1425,3.27E-01
2016_1138_1428,2.65E-01
2016_1138_1433,3.97E-01
2016_1138_1435,2.99E-01
2016_1138_1437,2.43E-01
2016_1138_1438,2.48E-01
2016_1138_1451,5.30E-01
2016_1138_1452,2.19E-01
2016_1138_1453,4.78E-01
2016_1138_1455,3.13E-01
2016_1138_1458,3.14E-01
2016_1138_1462,2.62E-01
2016_1138_1463,4.80E-01
2016_1139_1143,5.54E-01
2016_1139_1151,5.30E-01
2016_1139_1153,4.70E-01
2016_1139_1160,5.46E-01
2016_1139_1163,5.06E-01
2016_1139_1167,4.92E-01
2016_1139_1173,4.56E-01
2016_1139_1181,3.95E-01
2016_1139_1192,8.44E-01
2016_1139_1195,8.03E-01
2016_1139_1201,6.77E-01
2016_1139_1211,4.66E-01
2016_1139_1214,8.31E-01
2016_1139_1218,6.35E-01
2016_1139_1221,7.91E-01
2016_1139_1231,4.30E-01
2016_1139_1233,6.73E-01
2016_1139_1234,3.94E-01
2016_1139_1235,4.85E-01
2016_1139_1242,4.13E-01
2016_1139_1246,3.90E-01
2016_1139_1268,4.82E-01
2016_1139_1274,4.64E-01
2016_1139_1276,5.51E-01
2016_1139_1277,4.05E-01
2016_1139_1292,6.28E-01
2016_1139_1314,4.06E-01
2016_1139_1320,6.14E-01
2016_1139_1323,5.43E-01
2016_1139_1328,4.22E-01
2016_1139_1332,4.45E-01
2016_1139_1333,5.66E-01
2016_1139_1338,5.38E-01
2016_1139_1344,5.37E-01
2016_1139_1345,3.66E-01
2016_1139_1355,6.30E-01
2016_1139_1371,5.70E-01
2016_1139_1372,6.17E-01
2016_1139_1380,8.30E-01
2016_1139_1386,4.42E-01
2016_1139_1392,5.39E-01
2016_1139_1393,5.59E-01
2016_1139_1396,6.16E-01
2016_1139_1400,5.37E-01
2016_1139_1401,4.39E-01
2016_1139_1403,5.45E-01
2016_1139_1409,5.94E-01
2016_1139_1421,7.61E-01
2016_1139_1423,6.66E-01
2016_1139_1425,4.99E-01
2016_1139_1428,5.28E-01
2016_1139_1433,5.84E-01
2016_1139_1435,5.39E-01
2016_1139_1437,4.31E-01
2016_1139_1438,4.44E-01
2016_1139_1451,7.67E-01
2016_1139_1452,4.16E-01
2016_1139_1453,6.25E-01
2016_1139_1455,5.35E-01
2016_1139_1458,5.72E-01
2016_1139_1462,4.88E-01
2016_1139_1463,5.84E-01
2016_1143_1151,5.18E-01
2016_1143_1153,4.16E-01
2016_1143_1160,4.82E-01
2016_1143_1163,4.58E-01
2016_1143_1167,4.32E-01
2016_1143_1173,4.79E-01
2016_1143_1181,3.56E-01
2016_1143_1192,8.28E-01
2016_1143_1195,7.38E-01
2016_1143_1201,6.29E-01
2016_1143_1211,4.56E-01
2016_1143_1214,6.82E-01
2016_1143_1218,5.82E-01
2016_1143_1221,8.88E-01
2016_1143_1231,4.10E-01
2016_1143_1233,6.10E-01
2016_1143_1234,3.44E-01
2016_1143_1235,3.90E-01
2016_1143_1242,3.95E-01
2016_1143_1246,3.25E-01
2016_1143_1268,3.00E-01
2016_1143_1274,4.08E-01
2016_1143_1276,4.63E-01
2016_1143_1277,2.65E-01
2016_1143_1292,6.55E-01
2016_1143_1314,4.68E-01
2016_1143_1320,5.75E-01
2016_1143_1323,4.39E-01
2016_1143_1328,3.24E-01
2016_1143_1332,3.56E-01
2016_1143_1333,5.10E-01
2016_1143_1338,4.92E-01
2016_1143_1344,4.85E-01
2016_1143_1345,3.93E-01
2016_1143_1355,5.76E-01
2016_1143_1371,5.39E-01
2016_1143_1372,5.62E-01
2016_1143_1380,6.70E-01
2016_1143_1386,3.83E-01
2016_1143_1392,5.25E-01
2016_1143_1393,5.13E-01
2016_1143_1396,5.48E-01
2016_1143_1400,5.19E-01
2016_1143_1401,4.55E-01
2016_1143_1403,5.36E-01
2016_1143_1409,5.34E-01
2016_1143_1421,6.50E-01
2016_1143_1423,6.09E-01
2016_1143_1425,4.29E-01
2016_1143_1428,4.74E-01
2016_1143_1433,5.42E-01
2016_1143_1435,5.21E-01
2016_1143_1437,4.30E-01
2016_1143_1438,3.43E-01
2016_1143_1451,6.34E-01
2016_1143_1452,3.86E-01
2016_1143_1453,6.06E-01
2016_1143_1455,4.19E-01
2016_1143_1458,5.30E-01
2016_1143_1462,3.06E-01
2016_1143_1463,5.55E-01
2016_1151_1153,5.12E-01
2016_1151_1160,5.06E-01
2016_1151_1163,4.56E-01
2016_1151_1167,4.46E-01
2016_1151_1173,4.32E-01
2016_1151_1181,4.74E-01
2016_1151_1192,8.82E-01
2016_1151_1195,7.71E-01
2016_1151_1201,6.22E-01
2016_1151_1211,4.66E-01
2016_1151_1214,7.54E-01
2016_1151_1218,6.00E-01
2016_1151_1221,9.01E-01
2016_1151_1231,4.13E-01
2016_1151_1233,6.19E-01
2016_1151_1234,4.19E-01
2016_1151_1235,4.07E-01
2016_1151_1242,4.52E-01
2016_1151_1246,3.38E-01
2016_1151_1268,3.41E-01
2016_1151_1274,3.42E-01
2016_1151_1276,5.06E-01
2016_1151_1277,3.05E-01
2016_1151_1292,6.08E-01
2016_1151_1314,3.98E-01
2016_1151_1320,6.43E-01
2016_1151_1323,4.79E-01
2016_1151_1328,4.22E-01
2016_1151_1332,4.97E-01
2016_1151_1333,5.43E-01
2016_1151_1338,5.36E-01
2016_1151_1344,4.94E-01
2016_1151_1345,3.93E-01
2016_1151_1355,5.98E-01
2016_1151_1371,5.44E-01
2016_1151_1372,5.72E-01
2016_1151_1380,7.57E-01
2016_1151_1386,4.40E-01
2016_1151_1392,5.16E-01
2016_1151_1393,5.17E-01
2016_1151_1396,5.69E-01
2016_1151_1400,5.42E-01
2016_1151_1401,3.97E-01
2016_1151_1403,5.22E-01
2016_1151_1409,5.57E-01
2016_1151_1421,6.58E-01
2016_1151_1423,6.33E-01
2016_1151_1425,5.09E-01
2016_1151_1428,5.25E-01
2016_1151_1433,5.57E-01
2016_1151_1435,4.64E-01
2016_1151_1437,2.60E-01
2016_1151_1438,3.47E-01
2016_1151_1451,6.90E-01
2016_1151_1452,4.99E-01
2016_1151_1453,6.03E-01
2016_1151_1455,4.24E-01
2016_1151_1458,5.51E-01
2016_1151_1462,3.69E-01
2016_1151_1463,5.54E-01
2016_1153_1160,5.56E-01
2016_1153_1163,5.10E-01
2016_1153_1167,5.09E-01
2016_1153_1173,5.22E-01
2016_1153_1181,4.79E-01
2016_1153_1192,8.56E-01
2016_1153_1195,8.11E-01
2016_1153_1201,6.33E-01
2016_1153_1211,4.69E-01
2016_1153_1214,7.77E-01
2016_1153_1218,5.97E-01
2016_1153_1221,8.91E-01
2016_1153_1231,4.43E-01
2016_1153_1233,6.79E-01
2016_1153_1234,4.46E-01
2016_1153_1235,4.49E-01
2016_1153_1242,3.47E-01
2016_1153_1246,4.29E-01
2016_1153_1268,3.64E-01
2016_1153_1274,4.36E-01
2016_1153_1276,5.33E-01
2016_1153_1277,3.42E-01
2016_1153_1292,6.52E-01
2016_1153_1314,4.69E-01
2016_1153_1320,6.87E-01
2016_1153_1323,5.14E-01
2016_1153_1328,4.34E-01
2016_1153_1332,4.90E-01
2016_1153_1333,5.64E-01
2016_1153_1338,5.45E-01
2016_1153_1344,5.40E-01
2016_1153_1345,4.08E-01
2016_1153_1355,5.93E-01
2016_1153_1371,5.82E-01
2016_1153_1372,6.27E-01
2016_1153_1380,7.60E-01
2016_1153_1386,4.66E-01
2016_1153_1392,5.40E-01
2016_1153_1393,5.73E-01
2016_1153_1396,6.23E-01
2016_1153_1400,5.49E-01
2016_1153_1401,5.19E-01
2016_1153_1403,5.57E-01
2016_1153_1409,6.01E-01
2016_1153_1421,7.18E-01
2016_1153_1423,5.89E-01
2016_1153_1425,5.39E-01
2016_1153_1428,5.41E-01
2016_1153_1433,5.76E-01
2016_1153_1435,4.99E-01
2016_1153_1437,4.52E-01
2016_1153_1438,4.28E-01
2016_1153_1451,7.74E-01
2016_1153_1452,4.23E-01
2016_1153_1453,6.65E-01
2016_1153_1455,4.77E-01
2016_1153_1458,5.96E-01
2016_1153_1462,3.69E-01
2016_1153_1463,5.90E-01
2016_1160_1163,4.76E-01
2016_1160_1167,4.49E-01
2016_1160_1173,4.15E-01
2016_1160_1181,3.76E-01
2016_1160_1192,8.75E-01
2016_1160_1195,7.53E-01
2016_1160_1201,6.16E-01
2016_1160_1211,4.02E-01
2016_1160_1214,8.13E-01
2016_1160_1218,5.86E-01
2016_1160_1221,8.46E-01
2016_1160_1231,4.52E-01
2016_1160_1233,7.03E-01
2016_1160_1234,3.82E-01
2016_1160_1235,4.11E-01
2016_1160_1242,2.84E-01
2016_1160_1246,4.49E-01
2016_1160_1268,4.43E-01
2016_1160_1274,4.07E-01
2016_1160_1276,4.86E-01
2016_1160_1277,3.64E-01
2016_1160_1292,5.86E-01
2016_1160_1314,3.19E-01
2016_1160_1320,5.95E-01
2016_1160_1323,4.47E-01
2016_1160_1328,4.62E-01
2016_1160_1332,4.26E-01
2016_1160_1333,5.30E-01
2016_1160_1338,5.39E-01
2016_1160_1344,4.82E-01
2016_1160_1345,3.83E-01
2016_1160_1355,5.90E-01
2016_1160_1371,5.33E-01
2016_1160_1372,5.74E-01
2016_1160_1380,7.78E-01
2016_1160_1386,3.96E-01
2016_1160_1392,4.93E-01
2016_1160_1393,5.13E-01
2016_1160_1396,5.65E-01
2016_1160_1400,5.40E-01
2016_1160_1401,4.04E-01
2016_1160_1403,5.01E-01
2016_1160_1409,5.45E-01
2016_1160_1421,7.00E-01
2016_1160_1423,6.25E-01
2016_1160_1425,4.48E-01
2016_1160_1428,4.87E-01
2016_1160_1433,5.50E-01
2016_1160_1435,5.11E-01
2016_1160_1437,3.62E-01
2016_1160_1438,4.68E-01
2016_1160_1451,6.23E-01
2016_1160_1452,3.99E-01
2016_1160_1453,6.12E-01
2016_1160_1455,4.19E-01
2016_1160_1458,5.40E-01
2016_1160_1462,3.63E-01
2016_1160_1463,5.48E-01
2016_1163_1167,4.78E-01
2016_1163_1173,5.10E-01
2016_1163_1181,5.04E-01
2016_1163_1192,8.84E-01
2016_1163_1195,6.80E-01
2016_1163_1201,6.32E-01
2016_1163_1211,4.39E-01
2016_1163_1214,7.59E-01
2016_1163_1218,6.12E-01
2016_1163_1221,8.85E-01
2016_1163_1231,4.71E-01
2016_1163_1233,7.22E-01
2016_1163_1234,3.98E-01
2016_1163_1235,4.97E-01
2016_1163_1242,4.16E-01
2016_1163_1246,4.21E-01
2016_1163_1268,3.61E-01
2016_1163_1274,4.10E-01
2016_1163_1276,5.10E-01
2016_1163_1277,3.11E-01
2016_1163_1292,6.90E-01
2016_1163_1314,3.54E-01
2016_1163_1320,5.85E-01
2016_1163_1323,5.31E-01
2016_1163_1328,4.15E-01
2016_1163_1332,3.97E-01
2016_1163_1333,5.57E-01
2016_1163_1338,5.28E-01
2016_1163_1344,5.19E-01
2016_1163_1345,4.63E-01
2016_1163_1355,5.75E-01
2016_1163_1371,5.54E-01
2016_1163_1372,5.71E-01
2016_1163_1380,6.85E-01
2016_1163_1386,4.47E-01
2016_1163_1392,5.21E-01
2016_1163_1393,5.42E-01
2016_1163_1396,5.90E-01
2016_1163_1400,5.44E-01
2016_1163_1401,4.98E-01
2016_1163_1403,5.48E-01
2016_1163_1409,5.79E-01
2016_1163_1421,7.38E-01
2016_1163_1423,6.51E-01
2016_1163_1425,5.18E-01
2016_1163_1428,5.38E-01
2016_1163_1433,5.77E-01
2016_1163_1435,4.76E-01
2016_1163_1437,3.08E-01
2016_1163_1438,3.80E-01
2016_1163_1451,7.20E-01
2016_1163_1452,4.17E-01
2016_1163_1453,6.42E-01
2016_1163_1455,4.62E-01
2016_1163_1458,5.55E-01
2016_1163_1462,3.41E-01
2016_1163_1463,5.68E-01
2016_1167_1173,4.42E-01
2016_1167_1181,5.03E-01
2016_1167_1192,7.73E-01
2016_1167_1195,8.14E-01
2016_1167_1201,6.68E-01
2016_1167_1211,4.53E-01
2016_1167_1214,7.50E-01
2016_1167_1218,6.23E-01
2016_1167_1221,9.10E-01
2016_1167_1231,4.70E-01
2016_1167_1233,7.31E-01
2016_1167_1234,3.96E-01
2016_1167_1235,4.26E-01
2016_1167_1242,3.38E-01
2016_1167_1246,4.95E-01
2016_1167_1268,3.50E-01
2016_1167_1274,4.86E-01
2016_1167_1276,5.07E-01
2016_1167_1277,3.07E-01
2016_1167_1292,6.94E-01
2016_1167_1314,4.49E-01
2016_1167_1320,6.41E-01
2016_1167_1323,4.82E-01
2016_1167_1328,3.62E-01
2016_1167_1332,4.88E-01
2016_1167_1333,5.58E-01
2016_1167_1338,5.37E-01
2016_1167_1344,5.15E-01
2016_1167_1345,3.65E-01
2016_1167_1355,5.88E-01
2016_1167_1371,5.53E-01
2016_1167_1372,6.00E-01
2016_1167_1380,7.66E-01
2016_1167_1386,5.11E-01
2016_1167_1392,5.45E-01
2016_1167_1393,5.48E-01
2016_1167_1396,6.02E-01
2016_1167_1400,5.22E-01
2016_1167_1401,4.32E-01
2016_1167_1403,5.47E-01
2016_1167_1409,5.83E-01
2016_1167_1421,7.48E-01
2016_1167_1423,6.17E-01
2016_1167_1425,4.67E-01
2016_1167_1428,5.19E-01
2016_1167_1433,5.71E-01
2016_1167_1435,4.72E-01
2016_1167_1437,3.48E-01
2016_1167_1438,3.70E-01
2016_1167_1451,7.48E-01
2016_1167_1452,4.57E-01
2016_1167_1453,6.50E-01
2016_1167_1455,4.91E-01
2016_1167_1458,5.74E-01
2016_1167_1462,3.50E-01
2016_1167_1463,5.72E-01
2016_1173_1181,4.24E-01
2016_1173_1192,8.85E-01
2016_1173_1195,7.33E-01
2016_1173_1201,6.49E-01
2016_1173_1211,5.12E-01
2016_1173_1214,7.39E-01
2016_1173_1218,6.53E-01
2016_1173_1221,8.93E-01
2016_1173_1231,4.92E-01
2016_1173_1233,7.46E-01
2016_1173_1234,5.00E-01
2016_1173_1235,5.01E-01
2016_1173_1242,3.56E-01
2016_1173_1246,3.79E-01
2016_1173_1268,4.73E-01
2016_1173_1274,4.06E-01
2016_1173_1276,5.43E-01
2016_1173_1277,4.75E-01
2016_1173_1292,7.03E-01
2016_1173_1314,4.65E-01
2016_1173_1320,6.90E-01
2016_1173_1323,5.15E-01
2016_1173_1328,4.35E-01
2016_1173_1332,5.01E-01
2016_1173_1333,5.92E-01
2016_1173_1338,5.60E-01
2016_1173_1344,5.50E-01
2016_1173_1345,4.21E-01
2016_1173_1355,5.80E-01
2016_1173_1371,5.68E-01
2016_1173_1372,5.78E-01
2016_1173_1380,7.90E-01
2016_1173_1386,4.56E-01
2016_1173_1392,5.53E-01
2016_1173_1393,5.66E-01
2016_1173_1396,6.18E-01
2016_1173_1400,5.58E-01
2016_1173_1401,4.56E-01
2016_1173_1403,5.66E-01
2016_1173_1409,6.06E-01
2016_1173_1421,6.71E-01
2016_1173_1423,5.98E-01
2016_1173_1425,5.45E-01
2016_1173_1428,5.54E-01
2016_1173_1433,5.77E-01
2016_1173_1435,5.05E-01
2016_1173_1437,3.72E-01
2016_1173_1438,4.17E-01
2016_1173_1451,7.30E-01
2016_1173_1452,4.58E-01
2016_1173_1453,6.69E-01
2016_1173_1455,5.22E-01
2016_1173_1458,6.04E-01
2016_1173_1462,3.48E-01
2016_1173_1463,6.03E-01
2016_1181_1192,8.75E-01
2016_1181_1195,8.32E-01
2016_1181_1201,6.24E-01
2016_1181_1211,5.38E-01
2016_1181_1214,8.27E-01
2016_1181_1218,6.71E-01
2016_1181_1221,9.24E-01
2016_1181_1231,5.35E-01
2016_1181_1233,7.35E-01
2016_1181_1234,5.00E-01
2016_1181_1235,5.33E-01
2016_1181_1242,4.17E-01
2016_1181_1246,5.31E-01
2016_1181_1268,4.44E-01
2016_1181_1274,4.72E-01
2016_1181_1276,5.65E-01
2016_1181_1277,3.97E-01
2016_1181_1292,7.66E-01
2016_1181_1314,5.05E-01
2016_1181_1320,6.52E-01
2016_1181_1323,5.88E-01
2016_1181_1328,4.68E-01
2016_1181_1332,5.02E-01
2016_1181_1333,6.59E-01
2016_1181_1338,5.72E-01
2016_1181_1344,5.86E-01
2016_1181_1345,5.13E-01
2016_1181_1355,6.91E-01
2016_1181_1371,6.58E-01
2016_1181_1372,6.94E-01
2016_1181_1380,8.53E-01
2016_1181_1386,5.42E-01
2016_1181_1392,6.14E-01
2016_1181_1393,5.84E-01
2016_1181_1396,6.63E-01
2016_1181_1400,6.25E-01
2016_1181_1401,5.42E-01
2016_1181_1403,6.34E-01
2016_1181_1409,6.70E-01
2016_1181_1421,7.93E-01
2016_1181_1423,7.38E-01
2016_1181_1425,5.81E-01
2016_1181_1428,6.21E-01
2016_1181_1433,6.40E-01
2016_1181_1435,5.81E-01
2016_1181_1437,3.86E-01
2016_1181_1438,4.83E-01
2016_1181_1451,7.70E-01
2016_1181_1452,5.32E-01
2016_1181_1453,7.34E-01
2016_1181_1455,5.69E-01
2016_1181_1458,6.39E-01
2016_1181_1462,4.30E-01
2016_1181_1463,5.91E-01
2016_1192_1195,4.16E-01
2016_1192_1201,2.00E-01
2016_1192_1211,1.54E-01
2016_1192_1214,3.91E-01
2016_1192_1218,2.58E-01
2016_1192_1221,5.88E-01
2016_1192_1231,2.28E-01
2016_1192_1233,2.45E-01
2016_1192_1234,2.05E-01
2016_1192_1235,1.62E-01
2016_1192_1242,1.09E-01
2016_1192_1246,1.66E-01
2016_1192_1268,1.28E-01
2016_1192_1274,1.28E-01
2016_1192_1276,1.90E-01
2016_1192_1277,7.79E-02
2016_1192_1292,3.80E-01
2016_1192_1314,2.07E-01
2016_1192_1320,2.19E-01
2016_1192_1323,1.18E-01
2016_1192_1328,1.85E-01
2016_1192_1332,1.49E-01
2016_1192_1333,2.21E-01
2016_1192_1338,2.57E-01
2016_1192_1344,1.98E-01
2016_1192_1345,9.02E-02
2016_1192_1355,1.66E-01
