Id,Pred
2016_1138_1192,8.88E-01
2016_1138_1195,6.78E-01
2016_1138_1201,4.93E-01
2016_1138_1211,1.35E-01
2016_1138_1214,6.59E-01
2016_1138_1218,1.89E-01
2016_1138_1221,9.29E-01
2016_1138_1231,1.76E-01
2016_1138_1233,4.43E-01
2016_1138_1234,1.06E-01
2016_1138_1235,3.17E-01
2016_1138_1242,8.43E-02
2016_1138_1246,9.21E-02
2016_1138_1268,1.49E-01
2016_1138_1274,2.11E-01
2016_1138_1276,1.69E-01
2016_1138_1277,7.34E-02
2016_1138_1292,4.96E-01
2016_1138_1314,1.29E-01
2016_1138_1320,5.74E-01
2016_1138_1323,2.89E-01
2016_1138_1328,2.37E-01
2016_1138_1332,1.54E-01
2016_1138_1333,2.47E-01
2016_1138_1338,1.43E-01
2016_1138_1344,2.00E-01
2016_1138_1345,7.90E-02
2016_1138_1355,5.10E-01
2016_1138_1371,2.03E-01
2016_1138_1372,4.41E-01
2016_1138_1380,6.72E-01
2016_1138_1386,2.93E-01
2016_1138_1392,4.21E-01
2016_1138_1393,1.78E-01
2016_1138_1396,4.38E-01
2016_1138_1400,2.88E-01
2016_1138_1401,1.05E-01
2016_1138_1403,3.85E-01
2016_1138_1409,3.76E-01
2016_1138_1421,6.34E-01
2016_1138_1423,1.93E-01
2016_1138_1425,1.39E-01
2016_1138_1428,4.54E-01
2016_1138_1433,1.93E-01
2016_1138_1435,1.65E-01
2016_1138_1437,6.31E-02
2016_1138_1438,9.44E-02
2016_1138_1451,5.03E-01
2016_1138_1452,2.14E-01
2016_1138_1453,5.33E-01
2016_1138_1455,1.54E-01
2016_1138_1458,4.58E-01
2016_1138_1462,6.00E-02
2016_1138_1463,4.40E-01
2016_1139_1143,7.22E-01
2016_1139_1151,4.45E-01
2016_1139_1153,5.42E-01
2016_1139_1160,7.14E-01
2016_1139_1163,5.38E-01
2016_1139_1167,4.20E-01
2016_1139_1173,4.07E-01
2016_1139_1181,3.96E-01
2016_1139_1192,9.47E-01
2016_1139_1195,7.90E-01
2016_1139_1201,6.02E-01
2016_1139_1211,3.84E-01
2016_1139_1214,7.78E-01
2016_1139_1218,5.45E-01
2016_1139_1221,9.38E-01
2016_1139_1231,3.49E-01
2016_1139_1233,8.66E-01
2016_1139_1234,4.13E-01
2016_1139_1235,3.13E-01
2016_1139_1242,1.62E-01
2016_1139_1246,3.10E-01
2016_1139_1268,2.98E-01
2016_1139_1274,2.65E-01
2016_1139_1276,4.69E-01
2016_1139_1277,1.05E-01
2016_1139_1292,7.98E-01
2016_1139_1314,1.39E-01
2016_1139_1320,7.71E-01
2016_1139_1323,4.48E-01
2016_1139_1328,2.57E-01
2016_1139_1332,3.28E-01
2016_1139_1333,6.64E-01
2016_1139_1338,4.38E-01
2016_1139_1344,5.69E-01
2016_1139_1345,3.51E-01
2016_1139_1355,5.72E-01
2016_1139_1371,5.79E-01
2016_1139_1372,5.44E-01
2016_1139_1380,7.50E-01
2016_1139_1386,3.90E-01
2016_1139_1392,5.52E-01
2016_1139_1393,5.39E-01
2016_1139_1396,7.35E-01
2016_1139_1400,5.39E-01
2016_1139_1401,4.21E-01
2016_1139_1403,4.61E-01
2016_1139_1409,5.69E-01
2016_1139_1421,6.76E-01
2016_1139_1423,5.23E-01
2016_1139_1425,5.13E-01
2016_1139_1428,5.54E-01
2016_1139_1433,5.60E-01
2016_1139_1435,5.54E-01
2016_1139_1437,2.39E-01
2016_1139_1438,1.86E-01
2016_1139_1451,7.77E-01
2016_1139_1452,3.00E-01
2016_1139_1453,7.73E-01
2016_1139_1455,4.88E-01
2016_1139_1458,6.15E-01
2016_1139_1462,2.66E-01
2016_1139_1463,6.60E-01
2016_1143_1151,4.98E-01
2016_1143_1153,4.34E-01
2016_1143_1160,5.04E-01
2016_1143_1163,3.01E-01
2016_1143_1167,4.64E-01
2016_1143_1173,4.40E-01
2016_1143_1181,3.17E-01
2016_1143_1192,9.56E-01
2016_1143_1195,8.32E-01
2016_1143_1201,6.58E-01
2016_1143_1211,2.38E-01
2016_1143_1214,8.09E-01
2016_1143_1218,5.74E-01
2016_1143_1221,9.22E-01
2016_1143_1231,1.35E-01
2016_1143_1233,7.75E-01
2016_1143_1234,4.52E-01
2016_1143_1235,3.00E-01
2016_1143_1242,1.51E-01
2016_1143_1246,3.16E-01
2016_1143_1268,3.10E-01
2016_1143_1274,2.00E-01
2016_1143_1276,4.87E-01
2016_1143_1277,3.62E-01
2016_1143_1292,6.41E-01
2016_1143_1314,3.14E-01
2016_1143_1320,7.18E-01
2016_1143_1323,4.68E-01
2016_1143_1328,3.55E-01
2016_1143_1332,3.34E-01
2016_1143_1333,5.04E-01
2016_1143_1338,3.35E-01
2016_1143_1344,4.60E-01
2016_1143_1345,1.25E-01
2016_1143_1355,6.08E-01
2016_1143_1371,4.25E-01
2016_1143_1372,5.64E-01
2016_1143_1380,7.87E-01
2016_1143_1386,4.44E-01
2016_1143_1392,6.12E-01
2016_1143_1393,3.50E-01
2016_1143_1396,6.85E-01
2016_1143_1400,4.61E-01
2016_1143_1401,1.98E-01
2016_1143_1403,5.12E-01
2016_1143_1409,6.19E-01
2016_1143_1421,7.56E-01
2016_1143_1423,5.17E-01
2016_1143_1425,4.10E-01
2016_1143_1428,4.56E-01
2016_1143_1433,4.03E-01
2016_1143_1435,5.30E-01
2016_1143_1437,3.14E-01
2016_1143_1438,4.06E-01
2016_1143_1451,8.14E-01
2016_1143_1452,2.37E-01
2016_1143_1453,7.90E-01
2016_1143_1455,3.83E-01
2016_1143_1458,5.54E-01
2016_1143_1462,2.70E-01
2016_1143_1463,5.75E-01
2016_1151_1153,5.87E-01
2016_1151_1160,5.06E-01
2016_1151_1163,6.26E-01
2016_1151_1167,4.93E-01
2016_1151_1173,4.05E-01
2016_1151_1181,3.13E-01
2016_1151_1192,8.30E-01
2016_1151_1195,8.25E-01
2016_1151_1201,7.38E-01
2016_1151_1211,2.75E-01
2016_1151_1214,9.30E-01
2016_1151_1218,4.47E-01
2016_1151_1221,8.81E-01
2016_1151_1231,1.64E-01
2016_1151_1233,7.91E-01
2016_1151_1234,1.84E-01
2016_1151_1235,2.78E-01
2016_1151_1242,2.84E-01
2016_1151_1246,3.03E-01
2016_1151_1268,1.41E-01
2016_1151_1274,1.79E-01
2016_1151_1276,5.35E-01
2016_1151_1277,1.37E-01
2016_1151_1292,7.11E-01
2016_1151_1314,1.34E-01
2016_1151_1320,7.31E-01
2016_1151_1323,3.03E-01
2016_1151_1328,2.28E-01
2016_1151_1332,3.94E-01
2016_1151_1333,5.42E-01
2016_1151_1338,4.98E-01
2016_1151_1344,4.97E-01
2016_1151_1345,1.36E-01
2016_1151_1355,5.29E-01
2016_1151_1371,4.91E-01
2016_1151_1372,6.20E-01
2016_1151_1380,9.38E-01
2016_1151_1386,2.92E-01
2016_1151_1392,6.23E-01
2016_1151_1393,5.76E-01
2016_1151_1396,7.41E-01
2016_1151_1400,5.68E-01
2016_1151_1401,4.94E-01
2016_1151_1403,4.97E-01
2016_1151_1409,6.42E-01
2016_1151_1421,7.76E-01
2016_1151_1423,5.78E-01
2016_1151_1425,4.85E-01
2016_1151_1428,3.96E-01
2016_1151_1433,4.48E-01
2016_1151_1435,2.88E-01
2016_1151_1437,3.40E-01
2016_1151_1438,4.46E-01
2016_1151_1451,8.13E-01
2016_1151_1452,3.41E-01
2016_1151_1453,7.17E-01
2016_1151_1455,4.95E-01
2016_1151_1458,5.79E-01
2016_1151_1462,1.18E-01
2016_1151_1463,3.89E-01
2016_1153_1160,7.16E-01
2016_1153_1163,4.92E-01
2016_1153_1167,6.87E-01
2016_1153_1173,3.93E-01
2016_1153_1181,2.93E-01
2016_1153_1192,9.40E-01
2016_1153_1195,8.23E-01
2016_1153_1201,7.87E-01
2016_1153_1211,4.32E-01
2016_1153_1214,9.06E-01
2016_1153_1218,5.62E-01
2016_1153_1221,9.37E-01
2016_1153_1231,3.10E-01
2016_1153_1233,8.55E-01
2016_1153_1234,3.05E-01
2016_1153_1235,3.92E-01
2016_1153_1242,2.28E-01
2016_1153_1246,2.02E-01
2016_1153_1268,2.85E-01
2016_1153_1274,3.09E-01
2016_1153_1276,5.39E-01
2016_1153_1277,2.28E-01
2016_1153_1292,8.18E-01
2016_1153_1314,2.62E-01
2016_1153_1320,6.36E-01
2016_1153_1323,4.76E-01
2016_1153_1328,3.50E-01
2016_1153_1332,3.19E-01
2016_1153_1333,4.45E-01
2016_1153_1338,3.95E-01
2016_1153_1344,4.06E-01
2016_1153_1345,2.38E-01
2016_1153_1355,6.45E-01
2016_1153_1371,5.09E-01
2016_1153_1372,5.34E-01
2016_1153_1380,9.08E-01
2016_1153_1386,6.07E-01
2016_1153_1392,5.31E-01
2016_1153_1393,6.80E-01
2016_1153_1396,6.27E-01
2016_1153_1400,7.15E-01
2016_1153_1401,3.86E-01
2016_1153_1403,4.59E-01
2016_1153_1409,5.30E-01
2016_1153_1421,8.95E-01
2016_1153_1423,5.33E-01
2016_1153_1425,4.57E-01
2016_1153_1428,4.86E-01
2016_1153_1433,5.66E-01
2016_1153_1435,4.98E-01
2016_1153_1437,2.56E-01
2016_1153_1438,3.10E-01
2016_1153_1451,7.64E-01
2016_1153_1452,2.79E-01
2016_1153_1453,6.11E-01
2016_1153_1455,4.78E-01
2016_1153_1458,6.71E-01
2016_1153_1462,2.94E-01
2016_1153_1463,7.53E-01
2016_1160_1163,2.80E-01
2016_1160_1167,4.61E-01
2016_1160_1173,4.49E-01
2016_1160_1181,2.25E-01
2016_1160_1192,8.35E-01
2016_1160_1195,8.41E-01
2016_1160_1201,7.62E-01
2016_1160_1211,5.46E-01
2016_1160_1214,7.20E-01
2016_1160_1218,4.63E-01
2016_1160_1221,9.49E-01
2016_1160_1231,1.71E-01
2016_1160_1233,7.48E-01
2016_1160_1234,1.85E-01
2016_1160_1235,2.11E-01
2016_1160_1242,2.58E-01
2016_1160_1246,1.90E-01
2016_1160_1268,3.25E-01
2016_1160_1274,1.86E-01
2016_1160_1276,5.41E-01
2016_1160_1277,1.04E-01
2016_1160_1292,6.42E-01
2016_1160_1314,3.10E-01
2016_1160_1320,7.49E-01
2016_1160_1323,4.62E-01
2016_1160_1328,3.20E-01
2016_1160_1332,1.57E-01
2016_1160_1333,4.97E-01
2016_1160_1338,4.70E-01
2016_1160_1344,4.78E-01
2016_1160_1345,1.24E-01
2016_1160_1355,5.95E-01
2016_1160_1371,4.70E-01
2016_1160_1372,5.78E-01
2016_1160_1380,8.92E-01
2016_1160_1386,4.34E-01
2016_1160_1392,5.54E-01
2016_1160_1393,4.01E-01
2016_1160_1396,7.30E-01
2016_1160_1400,5.32E-01
2016_1160_1401,3.39E-01
2016_1160_1403,4.66E-01
2016_1160_1409,4.98E-01
2016_1160_1421,7.63E-01
2016_1160_1423,5.62E-01
2016_1160_1425,3.25E-01
2016_1160_1428,4.05E-01
2016_1160_1433,6.21E-01
2016_1160_1435,4.56E-01
2016_1160_1437,1.09E-01
2016_1160_1438,2.81E-01
2016_1160_1451,7.99E-01
2016_1160_1452,2.15E-01
2016_1160_1453,6.19E-01
2016_1160_1455,5.41E-01
2016_1160_1458,5.72E-01
2016_1160_1462,1.09E-01
2016_1160_1463,5.64E-01
2016_1163_1167,5.10E-01
2016_1163_1173,3.87E-01
2016_1163_1181,3.38E-01
2016_1163_1192,9.02E-01
2016_1163_1195,7.68E-01
2016_1163_1201,8.05E-01
2016_1163_1211,4.19E-01
2016_1163_1214,8.91E-01
2016_1163_1218,7.05E-01
2016_1163_1221,9.27E-01
2016_1163_1231,2.96E-01
2016_1163_1233,7.49E-01
2016_1163_1234,3.19E-01
2016_1163_1235,3.75E-01
2016_1163_1242,2.04E-01
2016_1163_1246,1.64E-01
2016_1163_1268,3.16E-01
2016_1163_1274,3.27E-01
2016_1163_1276,6.67E-01
2016_1163_1277,2.46E-01
2016_1163_1292,7.21E-01
2016_1163_1314,2.45E-01
2016_1163_1320,6.42E-01
2016_1163_1323,3.70E-01
2016_1163_1328,3.07E-01
2016_1163_1332,2.72E-01
2016_1163_1333,4.07E-01
2016_1163_1338,6.23E-01
2016_1163_1344,7.04E-01
2016_1163_1345,2.96E-01
2016_1163_1355,6.34E-01
2016_1163_1371,6.37E-01
2016_1163_1372,6.17E-01
2016_1163_1380,8.56E-01
2016_1163_1386,6.03E-01
2016_1163_1392,4.96E-01
2016_1163_1393,4.51E-01
2016_1163_1396,7.91E-01
2016_1163_1400,4.88E-01
2016_1163_1401,3.65E-01
2016_1163_1403,4.10E-01
2016_1163_1409,5.32E-01
2016_1163_1421,6.99E-01
2016_1163_1423,4.57E-01
2016_1163_1425,4.54E-01
2016_1163_1428,4.86E-01
2016_1163_1433,5.63E-01
2016_1163_1435,4.60E-01
2016_1163_1437,2.06E-01
2016_1163_1438,2.94E-01
2016_1163_1451,8.99E-01
2016_1163_1452,2.38E-01
2016_1163_1453,6.58E-01
2016_1163_1455,4.32E-01
2016_1163_1458,6.16E-01
2016_1163_1462,2.18E-01
2016_1163_1463,4.60E-01
2016_1167_1173,5.15E-01
2016_1167_1181,3.88E-01
2016_1167_1192,9.25E-01
2016_1167_1195,7.77E-01
2016_1167_1201,6.60E-01
2016_1167_1211,2.89E-01
2016_1167_1214,9.14E-01
2016_1167_1218,5.49E-01
2016_1167_1221,8.69E-01
2016_1167_1231,2.06E-01
2016_1167_1233,7.73E-01
2016_1167_1234,3.61E-01
2016_1167_1235,4.24E-01
2016_1167_1242,1.26E-01
2016_1167_1246,3.90E-01
2016_1167_1268,2.16E-01
2016_1167_1274,3.50E-01
2016_1167_1276,5.27E-01
2016_1167_1277,3.62E-01
2016_1167_1292,6.55E-01
2016_1167_1314,1.96E-01
2016_1167_1320,7.99E-01
2016_1167_1323,5.19E-01
2016_1167_1328,3.65E-01
2016_1167_1332,3.50E-01
2016_1167_1333,5.33E-01
2016_1167_1338,5.14E-01
2016_1167_1344,5.41E-01
2016_1167_1345,3.47E-01
2016_1167_1355,6.74E-01
2016_1167_1371,6.17E-01
2016_1167_1372,6.03E-01
2016_1167_1380,9.34E-01
2016_1167_1386,4.95E-01
2016_1167_1392,6.27E-01
2016_1167_1393,4.12E-01
2016_1167_1396,7.53E-01
2016_1167_1400,4.96E-01
2016_1167_1401,3.91E-01
2016_1167_1403,5.26E-01
2016_1167_1409,6.37E-01
2016_1167_1421,7.41E-01
2016_1167_1423,6.48E-01
2016_1167_1425,5.94E-01
2016_1167_1428,5.70E-01
2016_1167_1433,5.78E-01
2016_1167_1435,6.37E-01
2016_1167_1437,1.07E-01
2016_1167_1438,4.43E-01
2016_1167_1451,8.30E-01
2016_1167_1452,1.33E-01
2016_1167_1453,8.19E-01
2016_1167_1455,3.00E-01
2016_1167_1458,6.35E-01
2016_1167_1462,2.07E-01
2016_1167_1463,6.11E-01
2016_1173_1181,3.83E-01
2016_1173_1192,9.24E-01
2016_1173_1195,8.19E-01
2016_1173_1201,7.67E-01
2016_1173_1211,4.43E-01
2016_1173_1214,8.92E-01
2016_1173_1218,6.44E-01
2016_1173_1221,9.55E-01
2016_1173_1231,2.49E-01
2016_1173_1233,7.83E-01
2016_1173_1234,3.12E-01
2016_1173_1235,3.42E-01
2016_1173_1242,1.68E-01
2016_1173_1246,5.03E-01
2016_1173_1268,3.71E-01
2016_1173_1274,1.50E-01
2016_1173_1276,5.58E-01
2016_1173_1277,3.17E-01
2016_1173_1292,8.34E-01
2016_1173_1314,1.87E-01
2016_1173_1320,7.68E-01
2016_1173_1323,5.24E-01
2016_1173_1328,1.53E-01
2016_1173_1332,3.62E-01
2016_1173_1333,5.43E-01
2016_1173_1338,5.35E-01
2016_1173_1344,5.79E-01
2016_1173_1345,1.59E-01
2016_1173_1355,6.77E-01
2016_1173_1371,6.23E-01
2016_1173_1372,6.51E-01
2016_1173_1380,9.36E-01
2016_1173_1386,5.11E-01
2016_1173_1392,6.30E-01
2016_1173_1393,6.00E-01
2016_1173_1396,8.15E-01
2016_1173_1400,4.89E-01
2016_1173_1401,5.27E-01
2016_1173_1403,4.95E-01
2016_1173_1409,5.58E-01
2016_1173_1421,7.67E-01
2016_1173_1423,6.36E-01
2016_1173_1425,5.95E-01
2016_1173_1428,6.23E-01
2016_1173_1433,6.70E-01
2016_1173_1435,5.54E-01
2016_1173_1437,1.12E-01
2016_1173_1438,3.84E-01
2016_1173_1451,8.49E-01
2016_1173_1452,2.25E-01
2016_1173_1453,6.59E-01
2016_1173_1455,3.62E-01
2016_1173_1458,6.41E-01
2016_1173_1462,3.51E-01
2016_1173_1463,6.25E-01
2016_1181_1192,9.58E-01
2016_1181_1195,9.12E-01
2016_1181_1201,7.40E-01
2016_1181_1211,6.27E-01
2016_1181_1214,9.36E-01
2016_1181_1218,8.85E-01
2016_1181_1221,9.53E-01
2016_1181_1231,4.68E-01
2016_1181_1233,9.39E-01
2016_1181_1234,4.90E-01
2016_1181_1235,5.39E-01
2016_1181_1242,3.46E-01
2016_1181_1246,5.01E-01
2016_1181_1268,3.98E-01
2016_1181_1274,6.03E-01
2016_1181_1276,5.61E-01
2016_1181_1277,3.70E-01
2016_1181_1292,8.27E-01
2016_1181_1314,4.49E-01
2016_1181_1320,8.25E-01
2016_1181_1323,6.69E-01
2016_1181_1328,4.90E-01
2016_1181_1332,4.32E-01
2016_1181_1333,5.45E-01
2016_1181_1338,5.55E-01
2016_1181_1344,7.71E-01
2016_1181_1345,4.69E-01
2016_1181_1355,8.91E-01
2016_1181_1371,7.34E-01
2016_1181_1372,7.25E-01
2016_1181_1380,9.25E-01
2016_1181_1386,7.33E-01
2016_1181_1392,8.68E-01
2016_1181_1393,6.82E-01
2016_1181_1396,8.91E-01
2016_1181_1400,8.08E-01
2016_1181_1401,5.44E-01
2016_1181_1403,8.35E-01
2016_1181_1409,8.70E-01
2016_1181_1421,8.77E-01
2016_1181_1423,7.03E-01
2016_1181_1425,6.20E-01
2016_1181_1428,6.60E-01
2016_1181_1433,8.39E-01
2016_1181_1435,6.74E-01
2016_1181_1437,3.45E-01
2016_1181_1438,4.47E-01
2016_1181_1451,9.53E-01
2016_1181_1452,5.52E-01
2016_1181_1453,6.91E-01
2016_1181_1455,5.89E-01
2016_1181_1458,8.58E-01
2016_1181_1462,3.84E-01
2016_1181_1463,6.86E-01
2016_1192_1195,1.82E-01
2016_1192_1201,1.80E-01
2016_1192_1211,5.06E-02
2016_1192_1214,2.31E-01
2016_1192_1218,5.89E-02
2016_1192_1221,5.33E-01
2016_1192_1231,4.18E-02
2016_1192_1233,1.68E-01
2016_1192_1234,5.04E-02
2016_1192_1235,5.17E-02
2016_1192_1242,2.93E-02
2016_1192_1246,4.20E-02
2016_1192_1268,3.35E-02
2016_1192_1274,3.23E-02
2016_1192_1276,5.16E-02
2016_1192_1277,3.84E-02
2016_1192_1292,2.40E-01
2016_1192_1314,3.97E-02
2016_1192_1320,1.10E-01
2016_1192_1323,1.40E-01
2016_1192_1328,3.94E-02
2016_1192_1332,3.71E-02
2016_1192_1333,5.12E-02
2016_1192_1338,6.88E-02
2016_1192_1344,5.02E-02
2016_1192_1345,4.17E-02
2016_1192_1355,2.02E-01
