Id,Pred
2016_1114_1332,6.03E-02
2016_1114_1333,1.12E-01
2016_1114_1338,2.09E-01
2016_1114_1344,7.72E-02
2016_1114_1345,7.18E-02
2016_1114_1355,1.35E-01
2016_1114_1371,1.04E-01
2016_1114_1372,1.17E-01
2016_1114_1380,4.10E-01
2016_1114_1386,6.80E-02
2016_1114_1392,1.31E-01
2016_1114_1393,1.14E-01
2016_1114_1396,1.18E-01
2016_1114_1400,9.07E-02
2016_1114_1401,4.76E-02
2016_1114_1403,1.45E-01
2016_1114_1409,1.04E-01
2016_1114_1421,1.97E-01
2016_1114_1423,1.24E-01
2016_1114_1425,4.22E-02
2016_1114_1428,1.03E-01
2016_1114_1433,4.80E-02
2016_1114_1435,7.77E-02
2016_1114_1437,5.51E-02
2016_1114_1438,8.19E-02
2016_1114_1451,4.65E-01
2016_1114_1452,4.79E-02
2016_1114_1453,1.22E-01
2016_1114_1455,8.28E-02
2016_1114_1458,1.42E-01
2016_1114_1462,4.51E-02
2016_1114_1463,1.51E-01
2016_1122_1124,1.61E-01
2016_1122_1138,1.40E-01
2016_1122_1139,5.97E-02
2016_1122_1143,1.14E-01
2016_1122_1151,1.18E-01
2016_1122_1153,5.33E-02
2016_1122_1160,7.44E-02
2016_1122_1163,6.41E-02
2016_1122_1167,1.58E-01
2016_1122_1173,1.53E-01
2016_1122_1181,3.52E-02
2016_1122_1192,4.00E-01
2016_1122_1195,2.57E-01
2016_1122_1201,8.39E-02
2016_1122_1211,6.87E-02
2016_1122_1214,2.02E-01
2016_1122_1218,7.37E-02
2016_1122_1221,7.06E-01
2016_1122_1231,6.26E-02
2016_1122_1233,1.70E-01
2016_1122_1234,2.88E-02
2016_1122_1235,3.53E-02
2016_1122_1242,4.48E-02
2016_1122_1246,4.86E-02
2016_1122_1268,8.59E-02
2016_1122_1274,7.57E-02
2016_1122_1276,1.07E-01
2016_1122_1277,4.63E-02
2016_1122_1292,1.48E-01
2016_1122_1314,2.68E-02
2016_1122_1320,2.09E-01
2016_1122_1323,1.30E-01
2016_1122_1328,3.65E-02
2016_1122_1332,5.76E-02
2016_1122_1333,9.22E-02
2016_1122_1338,1.50E-01
2016_1122_1344,6.37E-02
2016_1122_1345,4.33E-02
2016_1122_1355,1.43E-01
2016_1122_1371,1.10E-01
2016_1122_1372,1.10E-01
2016_1122_1380,2.97E-01
2016_1122_1386,5.42E-02
2016_1122_1392,1.33E-01
2016_1122_1393,1.05E-01
2016_1122_1396,9.09E-02
2016_1122_1400,1.06E-01
2016_1122_1401,4.61E-02
2016_1122_1403,1.63E-01
2016_1122_1409,8.85E-02
2016_1122_1421,1.79E-01
2016_1122_1423,9.35E-02
2016_1122_1425,3.35E-02
2016_1122_1428,7.99E-02
2016_1122_1433,5.64E-02
2016_1122_1435,6.83E-02
2016_1122_1437,6.07E-02
2016_1122_1438,9.39E-02
2016_1122_1451,2.91E-01
2016_1122_1452,4.57E-02
2016_1122_1453,7.36E-02
2016_1122_1455,8.93E-02
2016_1122_1458,1.52E-01
2016_1122_1462,4.16E-02
2016_1122_1463,1.36E-01
2016_1124_1138,7.36E-01
2016_1124_1139,5.41E-01
2016_1124_1143,5.90E-01
2016_1124_1151,6.00E-01
2016_1124_1153,5.00E-01
2016_1124_1160,4.69E-01
2016_1124_1163,6.51E-01
2016_1124_1167,5.42E-01
2016_1124_1173,6.10E-01
2016_1124_1181,3.35E-01
2016_1124_1192,8.77E-01
2016_1124_1195,8.41E-01
2016_1124_1201,6.05E-01
2016_1124_1211,5.36E-01
2016_1124_1214,7.19E-01
2016_1124_1218,6.59E-01
2016_1124_1221,9.44E-01
2016_1124_1231,4.19E-01
2016_1124_1233,7.92E-01
2016_1124_1234,2.81E-01
2016_1124_1235,3.08E-01
2016_1124_1242,1.84E-01
2016_1124_1246,2.96E-01
2016_1124_1268,4.25E-01
2016_1124_1274,3.94E-01
2016_1124_1276,6.53E-01
2016_1124_1277,2.42E-01
2016_1124_1292,7.21E-01
2016_1124_1314,1.55E-01
2016_1124_1320,9.23E-01
2016_1124_1323,6.86E-01
2016_1124_1328,2.42E-01
2016_1124_1332,2.97E-01
2016_1124_1333,6.01E-01
2016_1124_1338,6.34E-01
2016_1124_1344,5.22E-01
2016_1124_1345,3.69E-01
2016_1124_1355,7.80E-01
2016_1124_1371,6.71E-01
2016_1124_1372,6.52E-01
2016_1124_1380,8.39E-01
2016_1124_1386,4.43E-01
2016_1124_1392,6.02E-01
2016_1124_1393,7.17E-01
2016_1124_1396,5.33E-01
2016_1124_1400,5.87E-01
2016_1124_1401,4.06E-01
2016_1124_1403,6.92E-01
2016_1124_1409,7.36E-01
2016_1124_1421,8.06E-01
2016_1124_1423,6.06E-01
2016_1124_1425,3.87E-01
2016_1124_1428,7.53E-01
2016_1124_1433,5.79E-01
2016_1124_1435,6.55E-01
2016_1124_1437,2.17E-01
2016_1124_1438,5.62E-01
2016_1124_1451,8.92E-01
2016_1124_1452,2.09E-01
2016_1124_1453,5.77E-01
2016_1124_1455,6.25E-01
2016_1124_1458,7.90E-01
2016_1124_1462,1.55E-01
2016_1124_1463,6.61E-01
2016_1138_1139,2.44E-01
2016_1138_1143,2.84E-01
2016_1138_1151,3.46E-01
2016_1138_1153,1.34E-01
2016_1138_1160,2.54E-01
2016_1138_1163,2.16E-01
2016_1138_1167,3.00E-01
2016_1138_1173,3.14E-01
2016_1138_1181,1.14E-01
2016_1138_1192,8.48E-01
2016_1138_1195,6.92E-01
2016_1138_1201,3.21E-01
2016_1138_1211,1.58E-01
2016_1138_1214,6.29E-01
2016_1138_1218,2.75E-01
2016_1138_1221,9.34E-01
2016_1138_1231,1.69E-01
2016_1138_1233,5.55E-01
2016_1138_1234,7.22E-02
2016_1138_1235,9.32E-02
2016_1138_1242,8.80E-02
2016_1138_1246,8.76E-02
2016_1138_1268,2.04E-01
2016_1138_1274,1.78E-01
2016_1138_1276,3.61E-01
2016_1138_1277,6.52E-02
2016_1138_1292,4.62E-01
2016_1138_1314,5.12E-02
2016_1138_1320,7.22E-01
2016_1138_1323,3.63E-01
2016_1138_1328,8.91E-02
2016_1138_1332,1.58E-01
2016_1138_1333,3.34E-01
2016_1138_1338,3.60E-01
2016_1138_1344,2.21E-01
2016_1138_1345,8.99E-02
2016_1138_1355,4.35E-01
2016_1138_1371,2.85E-01
2016_1138_1372,3.18E-01
2016_1138_1380,7.63E-01
2016_1138_1386,1.41E-01
2016_1138_1392,2.66E-01
2016_1138_1393,3.01E-01
2016_1138_1396,3.04E-01
2016_1138_1400,2.87E-01
2016_1138_1401,1.13E-01
2016_1138_1403,3.94E-01
2016_1138_1409,3.40E-01
2016_1138_1421,5.92E-01
2016_1138_1423,3.27E-01
2016_1138_1425,1.03E-01
2016_1138_1428,2.80E-01
2016_1138_1433,1.57E-01
2016_1138_1435,2.27E-01
2016_1138_1437,1.09E-01
2016_1138_1438,2.32E-01
2016_1138_1451,7.42E-01
2016_1138_1452,1.06E-01
2016_1138_1453,3.63E-01
2016_1138_1455,2.17E-01
2016_1138_1458,4.74E-01
2016_1138_1462,9.67E-02
2016_1138_1463,3.07E-01
2016_1139_1143,6.20E-01
2016_1139_1151,6.83E-01
2016_1139_1153,4.94E-01
2016_1139_1160,5.64E-01
2016_1139_1163,6.63E-01
2016_1139_1167,6.27E-01
2016_1139_1173,6.59E-01
2016_1139_1181,3.84E-01
2016_1139_1192,9.23E-01
2016_1139_1195,8.49E-01
2016_1139_1201,6.64E-01
2016_1139_1211,5.54E-01
2016_1139_1214,7.71E-01
2016_1139_1218,6.85E-01
2016_1139_1221,9.69E-01
2016_1139_1231,4.42E-01
2016_1139_1233,7.97E-01
2016_1139_1234,2.85E-01
2016_1139_1235,3.27E-01
2016_1139_1242,2.23E-01
2016_1139_1246,3.35E-01
2016_1139_1268,4.86E-01
2016_1139_1274,4.42E-01
2016_1139_1276,6.44E-01
2016_1139_1277,2.88E-01
2016_1139_1292,8.01E-01
2016_1139_1314,1.61E-01
2016_1139_1320,9.16E-01
2016_1139_1323,6.94E-01
2016_1139_1328,2.70E-01
2016_1139_1332,3.64E-01
2016_1139_1333,6.42E-01
2016_1139_1338,6.48E-01
2016_1139_1344,5.23E-01
2016_1139_1345,3.89E-01
2016_1139_1355,8.08E-01
2016_1139_1371,6.83E-01
2016_1139_1372,6.80E-01
2016_1139_1380,8.90E-01
2016_1139_1386,4.28E-01
2016_1139_1392,6.00E-01
2016_1139_1393,7.02E-01
2016_1139_1396,6.06E-01
2016_1139_1400,6.65E-01
2016_1139_1401,4.28E-01
2016_1139_1403,7.36E-01
2016_1139_1409,7.44E-01
2016_1139_1421,8.62E-01
2016_1139_1423,6.07E-01
2016_1139_1425,3.74E-01
2016_1139_1428,7.23E-01
2016_1139_1433,5.29E-01
2016_1139_1435,6.60E-01
2016_1139_1437,3.07E-01
2016_1139_1438,6.10E-01
2016_1139_1451,9.32E-01
2016_1139_1452,2.50E-01
2016_1139_1453,6.19E-01
2016_1139_1455,6.51E-01
2016_1139_1458,8.18E-01
2016_1139_1462,1.62E-01
2016_1139_1463,6.68E-01
2016_1143_1151,5.38E-01
2016_1143_1153,4.21E-01
2016_1143_1160,4.08E-01
2016_1143_1163,5.01E-01
2016_1143_1167,5.25E-01
2016_1143_1173,4.27E-01
2016_1143_1181,2.70E-01
2016_1143_1192,9.22E-01
2016_1143_1195,8.67E-01
2016_1143_1201,5.70E-01
2016_1143_1211,3.67E-01
2016_1143_1214,7.29E-01
2016_1143_1218,4.84E-01
2016_1143_1221,9.59E-01
2016_1143_1231,3.73E-01
2016_1143_1233,7.67E-01
2016_1143_1234,2.21E-01
2016_1143_1235,2.46E-01
2016_1143_1242,2.06E-01
2016_1143_1246,2.52E-01
2016_1143_1268,3.71E-01
2016_1143_1274,3.86E-01
2016_1143_1276,5.67E-01
2016_1143_1277,1.81E-01
2016_1143_1292,6.17E-01
2016_1143_1314,1.26E-01
2016_1143_1320,8.36E-01
2016_1143_1323,6.15E-01
2016_1143_1328,1.87E-01
2016_1143_1332,3.10E-01
2016_1143_1333,5.65E-01
2016_1143_1338,6.40E-01
2016_1143_1344,4.22E-01
2016_1143_1345,2.65E-01
2016_1143_1355,5.67E-01
2016_1143_1371,4.72E-01
2016_1143_1372,4.98E-01
2016_1143_1380,8.67E-01
2016_1143_1386,2.90E-01
2016_1143_1392,4.42E-01
2016_1143_1393,5.50E-01
2016_1143_1396,4.54E-01
2016_1143_1400,4.98E-01
2016_1143_1401,2.89E-01
2016_1143_1403,6.01E-01
2016_1143_1409,5.42E-01
2016_1143_1421,8.20E-01
2016_1143_1423,5.74E-01
2016_1143_1425,2.76E-01
2016_1143_1428,5.28E-01
2016_1143_1433,4.20E-01
2016_1143_1435,4.03E-01
2016_1143_1437,2.31E-01
2016_1143_1438,4.02E-01
2016_1143_1451,9.05E-01
2016_1143_1452,2.38E-01
2016_1143_1453,6.27E-01
2016_1143_1455,3.59E-01
2016_1143_1458,6.16E-01
2016_1143_1462,1.57E-01
2016_1143_1463,5.77E-01
2016_1151_1153,3.08E-01
2016_1151_1160,3.50E-01
2016_1151_1163,3.84E-01
2016_1151_1167,4.52E-01
2016_1151_1173,4.19E-01
2016_1151_1181,2.59E-01
2016_1151_1192,8.84E-01
2016_1151_1195,7.88E-01
2016_1151_1201,4.61E-01
2016_1151_1211,3.43E-01
2016_1151_1214,6.95E-01
2016_1151_1218,4.60E-01
2016_1151_1221,9.42E-01
2016_1151_1231,3.19E-01
2016_1151_1233,6.94E-01
2016_1151_1234,1.42E-01
2016_1151_1235,1.59E-01
2016_1151_1242,1.28E-01
2016_1151_1246,1.76E-01
2016_1151_1268,2.91E-01
2016_1151_1274,2.97E-01
2016_1151_1276,5.01E-01
2016_1151_1277,1.43E-01
2016_1151_1292,6.14E-01
2016_1151_1314,8.83E-02
2016_1151_1320,8.07E-01
2016_1151_1323,5.07E-01
2016_1151_1328,1.34E-01
2016_1151_1332,2.03E-01
2016_1151_1333,3.81E-01
2016_1151_1338,5.23E-01
2016_1151_1344,3.23E-01
2016_1151_1345,2.02E-01
2016_1151_1355,5.86E-01
2016_1151_1371,3.61E-01
2016_1151_1372,4.50E-01
2016_1151_1380,8.03E-01
2016_1151_1386,2.52E-01
2016_1151_1392,4.32E-01
2016_1151_1393,4.43E-01
2016_1151_1396,4.02E-01
2016_1151_1400,3.69E-01
2016_1151_1401,2.28E-01
2016_1151_1403,4.77E-01
2016_1151_1409,4.54E-01
2016_1151_1421,7.45E-01
2016_1151_1423,4.90E-01
2016_1151_1425,2.14E-01
2016_1151_1428,4.81E-01
2016_1151_1433,2.89E-01
2016_1151_1435,3.55E-01
2016_1151_1437,1.62E-01
2016_1151_1438,2.96E-01
2016_1151_1451,8.83E-01
2016_1151_1452,1.63E-01
2016_1151_1453,5.95E-01
2016_1151_1455,3.09E-01
2016_1151_1458,5.22E-01
2016_1151_1462,1.08E-01
2016_1151_1463,4.88E-01
2016_1153_1160,5.85E-01
2016_1153_1163,6.35E-01
2016_1153_1167,6.22E-01
2016_1153_1173,6.49E-01
2016_1153_1181,4.84E-01
2016_1153_1192,9.10E-01
2016_1153_1195,8.18E-01
2016_1153_1201,6.52E-01
2016_1153_1211,5.65E-01
2016_1153_1214,8.26E-01
2016_1153_1218,6.59E-01
2016_1153_1221,9.54E-01
2016_1153_1231,4.17E-01
2016_1153_1233,7.64E-01
2016_1153_1234,3.44E-01
2016_1153_1235,3.27E-01
2016_1153_1242,2.99E-01
2016_1153_1246,3.69E-01
2016_1153_1268,5.12E-01
2016_1153_1274,5.06E-01
2016_1153_1276,7.11E-01
2016_1153_1277,3.03E-01
2016_1153_1292,7.71E-01
2016_1153_1314,2.34E-01
2016_1153_1320,9.35E-01
2016_1153_1323,7.61E-01
2016_1153_1328,3.19E-01
2016_1153_1332,4.56E-01
2016_1153_1333,6.55E-01
2016_1153_1338,6.87E-01
2016_1153_1344,5.84E-01
2016_1153_1345,3.75E-01
2016_1153_1355,7.76E-01
2016_1153_1371,6.17E-01
2016_1153_1372,6.51E-01
2016_1153_1380,9.01E-01
2016_1153_1386,4.49E-01
2016_1153_1392,6.13E-01
2016_1153_1393,7.74E-01
2016_1153_1396,6.54E-01
2016_1153_1400,6.93E-01
2016_1153_1401,4.90E-01
2016_1153_1403,7.25E-01
2016_1153_1409,7.52E-01
2016_1153_1421,8.47E-01
2016_1153_1423,5.88E-01
2016_1153_1425,3.67E-01
2016_1153_1428,7.08E-01
2016_1153_1433,5.20E-01
2016_1153_1435,6.73E-01
2016_1153_1437,4.02E-01
2016_1153_1438,6.06E-01
2016_1153_1451,9.17E-01
2016_1153_1452,4.03E-01
2016_1153_1453,6.76E-01
2016_1153_1455,5.96E-01
2016_1153_1458,8.28E-01
2016_1153_1462,2.79E-01
2016_1153_1463,7.13E-01
2016_1160_1163,6.45E-01
2016_1160_1167,6.10E-01
2016_1160_1173,6.08E-01
2016_1160_1181,3.66E-01
2016_1160_1192,9.26E-01
2016_1160_1195,8.71E-01
2016_1160_1201,6.41E-01
2016_1160_1211,4.75E-01
2016_1160_1214,7.48E-01
2016_1160_1218,6.37E-01
2016_1160_1221,9.72E-01
2016_1160_1231,4.32E-01
2016_1160_1233,8.01E-01
2016_1160_1234,2.91E-01
2016_1160_1235,3.42E-01
2016_1160_1242,2.35E-01
2016_1160_1246,3.13E-01
2016_1160_1268,4.45E-01
2016_1160_1274,4.77E-01
2016_1160_1276,6.77E-01
2016_1160_1277,2.26E-01
2016_1160_1292,7.68E-01
2016_1160_1314,1.73E-01
2016_1160_1320,9.41E-01
2016_1160_1323,7.64E-01
2016_1160_1328,2.45E-01
2016_1160_1332,4.01E-01
2016_1160_1333,6.89E-01
2016_1160_1338,7.00E-01
2016_1160_1344,5.32E-01
2016_1160_1345,3.10E-01
2016_1160_1355,7.38E-01
2016_1160_1371,6.57E-01
2016_1160_1372,6.52E-01
2016_1160_1380,8.93E-01
2016_1160_1386,4.06E-01
2016_1160_1392,5.65E-01
2016_1160_1393,7.37E-01
2016_1160_1396,5.83E-01
2016_1160_1400,6.62E-01
2016_1160_1401,4.17E-01
2016_1160_1403,7.66E-01
2016_1160_1409,7.28E-01
2016_1160_1421,8.50E-01
2016_1160_1423,6.10E-01
2016_1160_1425,3.53E-01
2016_1160_1428,6.73E-01
2016_1160_1433,5.42E-01
2016_1160_1435,5.93E-01
2016_1160_1437,3.01E-01
2016_1160_1438,5.64E-01
2016_1160_1451,9.32E-01
2016_1160_1452,3.12E-01
2016_1160_1453,6.04E-01
2016_1160_1455,5.74E-01
2016_1160_1458,8.15E-01
2016_1160_1462,2.14E-01
2016_1160_1463,6.98E-01
2016_1163_1167,5.52E-01
2016_1163_1173,5.26E-01
2016_1163_1181,3.16E-01
2016_1163_1192,9.03E-01
2016_1163_1195,8.01E-01
2016_1163_1201,5.99E-01
2016_1163_1211,4.60E-01
2016_1163_1214,7.97E-01
2016_1163_1218,6.22E-01
2016_1163_1221,9.50E-01
2016_1163_1231,3.15E-01
2016_1163_1233,7.19E-01
2016_1163_1234,2.49E-01
2016_1163_1235,2.44E-01
2016_1163_1242,1.48E-01
2016_1163_1246,2.33E-01
2016_1163_1268,3.11E-01
2016_1163_1274,2.97E-01
2016_1163_1276,5.52E-01
2016_1163_1277,2.56E-01
2016_1163_1292,7.01E-01
2016_1163_1314,1.45E-01
2016_1163_1320,8.60E-01
2016_1163_1323,6.25E-01
2016_1163_1328,1.76E-01
2016_1163_1332,2.84E-01
2016_1163_1333,5.67E-01
2016_1163_1338,5.76E-01
2016_1163_1344,4.18E-01
2016_1163_1345,2.67E-01
2016_1163_1355,6.83E-01
2016_1163_1371,4.89E-01
2016_1163_1372,5.79E-01
2016_1163_1380,8.98E-01
2016_1163_1386,3.09E-01
2016_1163_1392,5.05E-01
2016_1163_1393,6.58E-01
2016_1163_1396,4.81E-01
2016_1163_1400,4.61E-01
2016_1163_1401,3.42E-01
2016_1163_1403,5.64E-01
2016_1163_1409,6.19E-01
2016_1163_1421,8.03E-01
2016_1163_1423,5.42E-01
2016_1163_1425,2.42E-01
2016_1163_1428,5.64E-01
2016_1163_1433,4.36E-01
2016_1163_1435,5.82E-01
2016_1163_1437,2.23E-01
2016_1163_1438,4.22E-01
2016_1163_1451,9.12E-01
2016_1163_1452,2.87E-01
2016_1163_1453,6.27E-01
2016_1163_1455,5.35E-01
2016_1163_1458,6.98E-01
2016_1163_1462,1.75E-01
2016_1163_1463,6.00E-01
2016_1167_1173,5.81E-01
2016_1167_1181,3.42E-01
2016_1167_1192,9.01E-01
2016_1167_1195,8.43E-01
2016_1167_1201,6.02E-01
2016_1167_1211,4.73E-01
2016_1167_1214,7.80E-01
2016_1167_1218,6.18E-01
2016_1167_1221,9.55E-01
2016_1167_1231,3.62E-01
2016_1167_1233,7.66E-01
2016_1167_1234,2.33E-01
2016_1167_1235,2.25E-01
2016_1167_1242,1.71E-01
2016_1167_1246,2.71E-01
2016_1167_1268,3.46E-01
2016_1167_1274,3.82E-01
2016_1167_1276,6.11E-01
2016_1167_1277,1.90E-01
2016_1167_1292,6.95E-01
2016_1167_1314,1.41E-01
2016_1167_1320,9.10E-01
2016_1167_1323,6.79E-01
2016_1167_1328,1.86E-01
2016_1167_1332,2.83E-01
2016_1167_1333,5.53E-01
2016_1167_1338,6.35E-01
2016_1167_1344,4.61E-01
2016_1167_1345,2.98E-01
2016_1167_1355,7.30E-01
2016_1167_1371,5.91E-01
2016_1167_1372,5.72E-01
2016_1167_1380,8.79E-01
2016_1167_1386,3.48E-01
2016_1167_1392,5.54E-01
2016_1167_1393,6.29E-01
2016_1167_1396,4.83E-01
2016_1167_1400,5.75E-01
2016_1167_1401,3.65E-01
2016_1167_1403,6.33E-01
2016_1167_1409,6.74E-01
2016_1167_1421,8.35E-01
2016_1167_1423,5.97E-01
2016_1167_1425,3.23E-01
2016_1167_1428,6.84E-01
2016_1167_1433,5.48E-01
2016_1167_1435,6.01E-01
2016_1167_1437,2.08E-01
2016_1167_1438,5.07E-01
2016_1167_1451,8.91E-01
2016_1167_1452,2.66E-01
2016_1167_1453,6.63E-01
2016_1167_1455,5.56E-01
2016_1167_1458,7.45E-01
2016_1167_1462,1.81E-01
2016_1167_1463,6.37E-01
2016_1173_1181,2.78E-01
2016_1173_1192,9.09E-01
2016_1173_1195,8.88E-01
2016_1173_1201,6.23E-01
2016_1173_1211,4.78E-01
2016_1173_1214,7.68E-01
2016_1173_1218,5.79E-01
2016_1173_1221,9.62E-01
2016_1173_1231,3.60E-01
2016_1173_1233,7.83E-01
2016_1173_1234,2.10E-01
2016_1173_1235,2.41E-01
2016_1173_1242,1.52E-01
2016_1173_1246,2.58E-01
2016_1173_1268,3.05E-01
2016_1173_1274,3.41E-01
2016_1173_1276,5.95E-01
2016_1173_1277,1.79E-01
2016_1173_1292,7.06E-01
2016_1173_1314,1.16E-01
2016_1173_1320,8.98E-01
2016_1173_1323,6.50E-01
2016_1173_1328,1.60E-01
2016_1173_1332,2.73E-01
2016_1173_1333,5.75E-01
2016_1173_1338,6.76E-01
2016_1173_1344,4.26E-01
2016_1173_1345,2.68E-01
2016_1173_1355,7.53E-01
2016_1173_1371,5.69E-01
2016_1173_1372,6.02E-01
2016_1173_1380,8.72E-01
2016_1173_1386,3.19E-01
2016_1173_1392,4.96E-01
2016_1173_1393,6.17E-01
2016_1173_1396,4.47E-01
2016_1173_1400,5.46E-01
2016_1173_1401,3.36E-01
2016_1173_1403,6.51E-01
2016_1173_1409,6.58E-01
2016_1173_1421,8.77E-01
2016_1173_1423,6.42E-01
2016_1173_1425,2.96E-01
2016_1173_1428,6.55E-01
2016_1173_1433,5.23E-01
2016_1173_1435,5.44E-01
2016_1173_1437,1.90E-01
2016_1173_1438,3.92E-01
2016_1173_1451,9.18E-01
2016_1173_1452,2.53E-01
2016_1173_1453,6.25E-01
2016_1173_1455,4.78E-01
2016_1173_1458,7.20E-01
2016_1173_1462,1.63E-01
2016_1173_1463,6.18E-01
2016_1181_1192,8.94E-01
2016_1181_1195,8.46E-01
2016_1181_1201,6.88E-01
2016_1181_1211,6.54E-01
2016_1181_1214,7.67E-01
2016_1181_1218,7.09E-01
2016_1181_1221,9.46E-01
2016_1181_1231,5.87E-01
2016_1181_1233,7.92E-01
2016_1181_1234,3.88E-01
2016_1181_1235,4.19E-01
2016_1181_1242,3.40E-01
2016_1181_1246,4.28E-01
2016_1181_1268,6.18E-01
2016_1181_1274,5.78E-01
2016_1181_1276,7.94E-01
2016_1181_1277,4.09E-01
2016_1181_1292,8.33E-01
2016_1181_1314,2.19E-01
2016_1181_1320,9.53E-01
2016_1181_1323,7.76E-01
2016_1181_1328,3.81E-01
2016_1181_1332,4.71E-01
2016_1181_1333,7.50E-01
2016_1181_1338,7.03E-01
2016_1181_1344,6.28E-01
2016_1181_1345,5.03E-01
2016_1181_1355,8.61E-01
2016_1181_1371,7.15E-01
2016_1181_1372,7.21E-01
2016_1181_1380,8.97E-01
2016_1181_1386,5.34E-01
2016_1181_1392,7.25E-01
2016_1181_1393,8.13E-01
2016_1181_1396,7.23E-01
2016_1181_1400,7.32E-01
2016_1181_1401,5.48E-01
2016_1181_1403,7.97E-01
2016_1181_1409,8.18E-01
2016_1181_1421,8.75E-01
2016_1181_1423,7.07E-01
2016_1181_1425,4.59E-01
2016_1181_1428,8.01E-01
2016_1181_1433,6.30E-01
2016_1181_1435,7.50E-01
2016_1181_1437,4.65E-01
2016_1181_1438,6.91E-01
2016_1181_1451,9.59E-01
2016_1181_1452,3.66E-01
2016_1181_1453,6.35E-01
2016_1181_1455,7.35E-01
2016_1181_1458,8.71E-01
2016_1181_1462,2.75E-01
2016_1181_1463,7.62E-01
2016_1192_1195,4.65E-01
2016_1192_1201,1.81E-01
2016_1192_1211,8.56E-02
2016_1192_1214,3.36E-01
2016_1192_1218,1.31E-01
2016_1192_1221,8.13E-01
2016_1192_1231,6.43E-02
2016_1192_1233,3.15E-01
2016_1192_1234,3.22E-02
2016_1192_1235,3.62E-02
2016_1192_1242,4.55E-02
2016_1192_1246,4.11E-02
2016_1192_1268,9.92E-02
2016_1192_1274,9.69E-02
2016_1192_1276,1.69E-01
2016_1192_1277,4.15E-02
2016_1192_1292,2.15E-01
2016_1192_1314,2.67E-02
2016_1192_1320,3.12E-01
2016_1192_1323,1.80E-01
2016_1192_1328,3.75E-02
2016_1192_1332,6.00E-02
2016_1192_1333,1.34E-01
2016_1192_1338,2.00E-01
2016_1192_1344,9.96E-02
2016_1192_1345,5.88E-02
2016_1192_1355,2.49E-01
