Id,Pred
2016_1138_1345,1.13E-01
2016_1138_1355,4.99E-01
2016_1138_1371,3.16E-01
2016_1138_1372,3.65E-01
2016_1138_1380,7.77E-01
2016_1138_1386,1.60E-01
2016_1138_1392,2.89E-01
2016_1138_1393,5.02E-01
2016_1138_1396,3.24E-01
2016_1138_1400,3.55E-01
2016_1138_1401,1.71E-01
2016_1138_1403,4.58E-01
2016_1138_1409,4.53E-01
2016_1138_1421,6.29E-01
2016_1138_1423,2.84E-01
2016_1138_1425,1.34E-01
2016_1138_1428,4.14E-01
2016_1138_1433,2.24E-01
2016_1138_1435,3.18E-01
2016_1138_1437,1.15E-01
2016_1138_1438,2.92E-01
2016_1138_1451,9.00E-01
2016_1138_1452,8.24E-02
2016_1138_1453,2.32E-01
2016_1138_1455,2.50E-01
2016_1138_1458,5.89E-01
2016_1138_1462,6.11E-02
2016_1138_1463,4.33E-01
2016_1139_1143,6.65E-01
2016_1139_1151,7.17E-01
2016_1139_1153,5.02E-01
2016_1139_1160,5.52E-01
2016_1139_1163,6.29E-01
2016_1139_1167,5.78E-01
2016_1139_1173,6.72E-01
2016_1139_1181,4.02E-01
2016_1139_1192,9.58E-01
2016_1139_1195,8.79E-01
2016_1139_1201,6.41E-01
2016_1139_1211,5.24E-01
2016_1139_1214,8.60E-01
2016_1139_1218,7.68E-01
2016_1139_1221,9.91E-01
2016_1139_1231,4.20E-01
2016_1139_1233,8.20E-01
2016_1139_1234,3.32E-01
2016_1139_1235,3.24E-01
2016_1139_1242,2.55E-01
2016_1139_1246,3.11E-01
2016_1139_1268,4.98E-01
2016_1139_1274,4.70E-01
2016_1139_1276,7.26E-01
2016_1139_1277,2.31E-01
2016_1139_1292,8.10E-01
2016_1139_1314,1.31E-01
2016_1139_1320,9.54E-01
2016_1139_1323,6.61E-01
2016_1139_1328,2.83E-01
2016_1139_1332,3.84E-01
2016_1139_1333,6.68E-01
2016_1139_1338,6.19E-01
2016_1139_1344,5.58E-01
2016_1139_1345,3.26E-01
2016_1139_1355,7.91E-01
2016_1139_1371,6.37E-01
2016_1139_1372,6.86E-01
2016_1139_1380,9.30E-01
2016_1139_1386,4.19E-01
2016_1139_1392,6.07E-01
2016_1139_1393,7.93E-01
2016_1139_1396,6.45E-01
2016_1139_1400,6.76E-01
2016_1139_1401,4.39E-01
2016_1139_1403,7.62E-01
2016_1139_1409,7.59E-01
2016_1139_1421,8.66E-01
2016_1139_1423,6.01E-01
2016_1139_1425,3.70E-01
2016_1139_1428,7.29E-01
2016_1139_1433,5.23E-01
2016_1139_1435,6.39E-01
2016_1139_1437,3.30E-01
2016_1139_1438,6.10E-01
2016_1139_1451,9.72E-01
2016_1139_1452,2.54E-01
2016_1139_1453,5.34E-01
2016_1139_1455,5.58E-01
2016_1139_1458,8.45E-01
2016_1139_1462,1.98E-01
2016_1139_1463,7.43E-01
2016_1143_1151,5.61E-01
2016_1143_1153,3.37E-01
2016_1143_1160,3.83E-01
2016_1143_1163,4.61E-01
2016_1143_1167,4.09E-01
2016_1143_1173,5.08E-01
2016_1143_1181,2.53E-01
2016_1143_1192,9.19E-01
2016_1143_1195,7.85E-01
2016_1143_1201,4.74E-01
2016_1143_1211,3.57E-01
2016_1143_1214,7.57E-01
2016_1143_1218,6.26E-01
2016_1143_1221,9.83E-01
2016_1143_1231,2.68E-01
2016_1143_1233,6.96E-01
2016_1143_1234,2.00E-01
2016_1143_1235,1.95E-01
2016_1143_1242,1.47E-01
2016_1143_1246,1.85E-01
2016_1143_1268,3.34E-01
2016_1143_1274,3.09E-01
2016_1143_1276,5.72E-01
2016_1143_1277,1.32E-01
2016_1143_1292,6.82E-01
2016_1143_1314,7.08E-02
2016_1143_1320,9.12E-01
2016_1143_1323,4.96E-01
2016_1143_1328,1.66E-01
2016_1143_1332,2.39E-01
2016_1143_1333,5.03E-01
2016_1143_1338,4.50E-01
2016_1143_1344,3.89E-01
2016_1143_1345,1.96E-01
2016_1143_1355,6.56E-01
2016_1143_1371,4.69E-01
2016_1143_1372,5.24E-01
2016_1143_1380,8.70E-01
2016_1143_1386,2.66E-01
2016_1143_1392,4.38E-01
2016_1143_1393,6.59E-01
2016_1143_1396,4.79E-01
2016_1143_1400,5.13E-01
2016_1143_1401,2.83E-01
2016_1143_1403,6.18E-01
2016_1143_1409,6.13E-01
2016_1143_1421,7.65E-01
2016_1143_1423,4.32E-01
2016_1143_1425,2.29E-01
2016_1143_1428,5.75E-01
2016_1143_1433,3.56E-01
2016_1143_1435,4.71E-01
2016_1143_1437,1.99E-01
2016_1143_1438,4.41E-01
2016_1143_1451,9.45E-01
2016_1143_1452,1.47E-01
2016_1143_1453,3.66E-01
2016_1143_1455,3.89E-01
2016_1143_1458,7.33E-01
2016_1143_1462,1.11E-01
2016_1143_1463,5.93E-01
2016_1151_1153,2.85E-01
2016_1151_1160,3.27E-01
2016_1151_1163,4.01E-01
2016_1151_1167,3.51E-01
2016_1151_1173,4.47E-01
2016_1151_1181,2.10E-01
2016_1151_1192,8.99E-01
2016_1151_1195,7.41E-01
2016_1151_1201,4.13E-01
2016_1151_1211,3.03E-01
2016_1151_1214,7.09E-01
2016_1151_1218,5.67E-01
2016_1151_1221,9.78E-01
2016_1151_1231,2.23E-01
2016_1151_1233,6.42E-01
2016_1151_1234,1.64E-01
2016_1151_1235,1.59E-01
2016_1151_1242,1.19E-01
2016_1151_1246,1.51E-01
2016_1151_1268,2.82E-01
2016_1151_1274,2.60E-01
2016_1151_1276,5.12E-01
2016_1151_1277,1.06E-01
2016_1151_1292,6.27E-01
2016_1151_1314,5.63E-02
2016_1151_1320,8.90E-01
2016_1151_1323,4.35E-01
2016_1151_1328,1.35E-01
2016_1151_1332,1.97E-01
2016_1151_1333,4.42E-01
2016_1151_1338,3.90E-01
2016_1151_1344,3.33E-01
2016_1151_1345,1.60E-01
2016_1151_1355,5.99E-01
2016_1151_1371,4.09E-01
2016_1151_1372,4.63E-01
2016_1151_1380,8.40E-01
2016_1151_1386,2.21E-01
2016_1151_1392,3.79E-01
2016_1151_1393,6.02E-01
2016_1151_1396,4.18E-01
2016_1151_1400,4.52E-01
2016_1151_1401,2.36E-01
2016_1151_1403,5.59E-01
2016_1151_1409,5.54E-01
2016_1151_1421,7.18E-01
2016_1151_1423,3.73E-01
2016_1151_1425,1.88E-01
2016_1151_1428,5.14E-01
2016_1151_1433,3.02E-01
2016_1151_1435,4.11E-01
2016_1151_1437,1.63E-01
2016_1151_1438,3.82E-01
2016_1151_1451,9.31E-01
2016_1151_1452,1.19E-01
2016_1151_1453,3.11E-01
2016_1151_1455,3.33E-01
2016_1151_1458,6.82E-01
2016_1151_1462,8.89E-02
2016_1151_1463,5.33E-01
2016_1153_1160,5.50E-01
2016_1153_1163,6.27E-01
2016_1153_1167,5.76E-01
2016_1153_1173,6.70E-01
2016_1153_1181,4.00E-01
2016_1153_1192,9.57E-01
2016_1153_1195,8.78E-01
2016_1153_1201,6.39E-01
2016_1153_1211,5.22E-01
2016_1153_1214,8.59E-01
2016_1153_1218,7.67E-01
2016_1153_1221,9.91E-01
2016_1153_1231,4.18E-01
2016_1153_1233,8.18E-01
2016_1153_1234,3.30E-01
2016_1153_1235,3.23E-01
2016_1153_1242,2.53E-01
2016_1153_1246,3.09E-01
2016_1153_1268,4.96E-01
2016_1153_1274,4.68E-01
2016_1153_1276,7.25E-01
2016_1153_1277,2.30E-01
2016_1153_1292,8.09E-01
2016_1153_1314,1.30E-01
2016_1153_1320,9.53E-01
2016_1153_1323,6.60E-01
2016_1153_1328,2.81E-01
2016_1153_1332,3.82E-01
2016_1153_1333,6.66E-01
2016_1153_1338,6.17E-01
2016_1153_1344,5.56E-01
2016_1153_1345,3.24E-01
2016_1153_1355,7.89E-01
2016_1153_1371,6.35E-01
2016_1153_1372,6.84E-01
2016_1153_1380,9.29E-01
2016_1153_1386,4.17E-01
2016_1153_1392,6.05E-01
2016_1153_1393,7.91E-01
2016_1153_1396,6.43E-01
2016_1153_1400,6.74E-01
2016_1153_1401,4.37E-01
2016_1153_1403,7.61E-01
2016_1153_1409,7.57E-01
2016_1153_1421,8.65E-01
2016_1153_1423,5.99E-01
2016_1153_1425,3.68E-01
2016_1153_1428,7.27E-01
2016_1153_1433,5.21E-01
2016_1153_1435,6.37E-01
2016_1153_1437,3.28E-01
2016_1153_1438,6.08E-01
2016_1153_1451,9.71E-01
2016_1153_1452,2.53E-01
2016_1153_1453,5.32E-01
2016_1153_1455,5.56E-01
2016_1153_1458,8.43E-01
2016_1153_1462,1.97E-01
2016_1153_1463,7.42E-01
2016_1160_1163,5.80E-01
2016_1160_1167,5.27E-01
2016_1160_1173,6.25E-01
2016_1160_1181,3.53E-01
2016_1160_1192,9.48E-01
2016_1160_1195,8.55E-01
2016_1160_1201,5.92E-01
2016_1160_1211,4.73E-01
2016_1160_1214,8.34E-01
2016_1160_1218,7.29E-01
2016_1160_1221,9.89E-01
2016_1160_1231,3.71E-01
2016_1160_1233,7.87E-01
2016_1160_1234,2.88E-01
2016_1160_1235,2.81E-01
2016_1160_1242,2.18E-01
2016_1160_1246,2.68E-01
2016_1160_1268,4.47E-01
2016_1160_1274,4.19E-01
2016_1160_1276,6.83E-01
2016_1160_1277,1.96E-01
2016_1160_1292,7.76E-01
2016_1160_1314,1.09E-01
2016_1160_1320,9.44E-01
2016_1160_1323,6.14E-01
2016_1160_1328,2.42E-01
2016_1160_1332,3.36E-01
2016_1160_1333,6.20E-01
2016_1160_1338,5.69E-01
2016_1160_1344,5.07E-01
2016_1160_1345,2.82E-01
2016_1160_1355,7.54E-01
2016_1160_1371,5.87E-01
2016_1160_1372,6.40E-01
2016_1160_1380,9.15E-01
2016_1160_1386,3.69E-01
2016_1160_1392,5.57E-01
2016_1160_1393,7.57E-01
2016_1160_1396,5.97E-01
2016_1160_1400,6.29E-01
2016_1160_1401,3.88E-01
2016_1160_1403,7.23E-01
2016_1160_1409,7.19E-01
2016_1160_1421,8.40E-01
2016_1160_1423,5.50E-01
2016_1160_1425,3.23E-01
2016_1160_1428,6.86E-01
2016_1160_1433,4.71E-01
2016_1160_1435,5.90E-01
2016_1160_1437,2.86E-01
2016_1160_1438,5.60E-01
2016_1160_1451,9.65E-01
2016_1160_1452,2.17E-01
2016_1160_1453,4.82E-01
2016_1160_1455,5.07E-01
2016_1160_1458,8.15E-01
2016_1160_1462,1.67E-01
2016_1160_1463,7.02E-01
2016_1163_1167,4.47E-01
2016_1163_1173,5.47E-01
2016_1163_1181,2.83E-01
2016_1163_1192,9.30E-01
2016_1163_1195,8.10E-01
2016_1163_1201,5.12E-01
2016_1163_1211,3.94E-01
2016_1163_1214,7.84E-01
2016_1163_1218,6.61E-01
2016_1163_1221,9.85E-01
2016_1163_1231,2.99E-01
2016_1163_1233,7.28E-01
2016_1163_1234,2.27E-01
2016_1163_1235,2.20E-01
2016_1163_1242,1.68E-01
2016_1163_1246,2.10E-01
2016_1163_1268,3.69E-01
2016_1163_1274,3.43E-01
2016_1163_1276,6.10E-01
2016_1163_1277,1.50E-01
2016_1163_1292,7.15E-01
2016_1163_1314,8.17E-02
2016_1163_1320,9.24E-01
2016_1163_1323,5.35E-01
2016_1163_1328,1.88E-01
2016_1163_1332,2.68E-01
2016_1163_1333,5.42E-01
2016_1163_1338,4.89E-01
2016_1163_1344,4.27E-01
2016_1163_1345,2.21E-01
2016_1163_1355,6.90E-01
2016_1163_1371,5.08E-01
2016_1163_1372,5.63E-01
2016_1163_1380,8.86E-01
2016_1163_1386,2.98E-01
2016_1163_1392,4.77E-01
2016_1163_1393,6.93E-01
2016_1163_1396,5.17E-01
2016_1163_1400,5.51E-01
2016_1163_1401,3.15E-01
2016_1163_1403,6.54E-01
2016_1163_1409,6.49E-01
2016_1163_1421,7.91E-01
2016_1163_1423,4.70E-01
2016_1163_1425,2.57E-01
2016_1163_1428,6.12E-01
2016_1163_1433,3.92E-01
2016_1163_1435,5.10E-01
2016_1163_1437,2.25E-01
2016_1163_1438,4.80E-01
2016_1163_1451,9.53E-01
2016_1163_1452,1.67E-01
2016_1163_1453,4.03E-01
2016_1163_1455,4.27E-01
2016_1163_1458,7.62E-01
2016_1163_1462,1.27E-01
2016_1163_1463,6.30E-01
2016_1167_1173,5.99E-01
2016_1167_1181,3.29E-01
2016_1167_1192,9.43E-01
2016_1167_1195,8.41E-01
2016_1167_1201,5.65E-01
2016_1167_1211,4.46E-01
2016_1167_1214,8.18E-01
2016_1167_1218,7.07E-01
2016_1167_1221,9.88E-01
2016_1167_1231,3.46E-01
2016_1167_1233,7.68E-01
2016_1167_1234,2.66E-01
2016_1167_1235,2.59E-01
2016_1167_1242,2.00E-01
2016_1167_1246,2.48E-01
2016_1167_1268,4.20E-01
2016_1167_1274,3.93E-01
2016_1167_1276,6.59E-01
2016_1167_1277,1.80E-01
2016_1167_1292,7.56E-01
2016_1167_1314,9.92E-02
2016_1167_1320,9.37E-01
2016_1167_1323,5.87E-01
2016_1167_1328,2.23E-01
2016_1167_1332,3.12E-01
2016_1167_1333,5.94E-01
2016_1167_1338,5.42E-01
2016_1167_1344,4.79E-01
2016_1167_1345,2.60E-01
2016_1167_1355,7.34E-01
2016_1167_1371,5.61E-01
2016_1167_1372,6.14E-01
2016_1167_1380,9.06E-01
2016_1167_1386,3.44E-01
2016_1167_1392,5.30E-01
2016_1167_1393,7.36E-01
2016_1167_1396,5.70E-01
2016_1167_1400,6.03E-01
2016_1167_1401,3.63E-01
2016_1167_1403,7.00E-01
2016_1167_1409,6.96E-01
2016_1167_1421,8.24E-01
2016_1167_1423,5.23E-01
2016_1167_1425,3.00E-01
2016_1167_1428,6.62E-01
2016_1167_1433,4.44E-01
2016_1167_1435,5.63E-01
2016_1167_1437,2.64E-01
2016_1167_1438,5.33E-01
2016_1167_1451,9.61E-01
2016_1167_1452,1.99E-01
2016_1167_1453,4.55E-01
2016_1167_1455,4.79E-01
2016_1167_1458,7.98E-01
2016_1167_1462,1.53E-01
2016_1167_1463,6.78E-01
2016_1173_1181,2.47E-01
2016_1173_1192,9.17E-01
2016_1173_1195,7.79E-01
2016_1173_1201,4.65E-01
2016_1173_1211,3.50E-01
2016_1173_1214,7.51E-01
2016_1173_1218,6.18E-01
2016_1173_1221,9.82E-01
2016_1173_1231,2.61E-01
2016_1173_1233,6.89E-01
2016_1173_1234,1.95E-01
2016_1173_1235,1.90E-01
2016_1173_1242,1.43E-01
2016_1173_1246,1.80E-01
2016_1173_1268,3.26E-01
2016_1173_1274,3.02E-01
2016_1173_1276,5.64E-01
2016_1173_1277,1.28E-01
2016_1173_1292,6.75E-01
2016_1173_1314,6.87E-02
2016_1173_1320,9.09E-01
2016_1173_1323,4.88E-01
2016_1173_1328,1.61E-01
2016_1173_1332,2.33E-01
2016_1173_1333,4.95E-01
2016_1173_1338,4.42E-01
2016_1173_1344,3.81E-01
2016_1173_1345,1.91E-01
2016_1173_1355,6.48E-01
2016_1173_1371,4.61E-01
2016_1173_1372,5.16E-01
2016_1173_1380,8.66E-01
2016_1173_1386,2.60E-01
2016_1173_1392,4.30E-01
2016_1173_1393,6.51E-01
2016_1173_1396,4.70E-01
2016_1173_1400,5.05E-01
2016_1173_1401,2.76E-01
2016_1173_1403,6.10E-01
2016_1173_1409,6.06E-01
2016_1173_1421,7.59E-01
2016_1173_1423,4.23E-01
2016_1173_1425,2.23E-01
2016_1173_1428,5.67E-01
2016_1173_1433,3.48E-01
2016_1173_1435,4.63E-01
2016_1173_1437,1.94E-01
2016_1173_1438,4.33E-01
2016_1173_1451,9.43E-01
2016_1173_1452,1.43E-01
2016_1173_1453,3.59E-01
2016_1173_1455,3.81E-01
2016_1173_1458,7.26E-01
2016_1173_1462,1.08E-01
2016_1173_1463,5.85E-01
2016_1181_1192,9.71E-01
2016_1181_1195,9.15E-01
2016_1181_1201,7.26E-01
2016_1181_1211,6.22E-01
2016_1181_1214,9.02E-01
2016_1181_1218,8.32E-01
2016_1181_1221,9.94E-01
2016_1181_1231,5.19E-01
2016_1181_1233,8.71E-01
2016_1181_1234,4.25E-01
2016_1181_1235,4.17E-01
2016_1181_1242,3.37E-01
2016_1181_1246,4.02E-01
2016_1181_1268,5.97E-01
2016_1181_1274,5.69E-01
2016_1181_1276,7.98E-01
2016_1181_1277,3.09E-01
2016_1181_1292,8.64E-01
2016_1181_1314,1.84E-01
2016_1181_1320,9.68E-01
2016_1181_1323,7.44E-01
2016_1181_1328,3.70E-01
2016_1181_1332,4.81E-01
2016_1181_1333,7.50E-01
2016_1181_1338,7.07E-01
2016_1181_1344,6.53E-01
2016_1181_1345,4.18E-01
2016_1181_1355,8.49E-01
2016_1181_1371,7.23E-01
2016_1181_1372,7.65E-01
2016_1181_1380,9.52E-01
2016_1181_1386,5.18E-01
2016_1181_1392,6.97E-01
2016_1181_1393,8.51E-01
2016_1181_1396,7.30E-01
2016_1181_1400,7.57E-01
2016_1181_1401,5.38E-01
2016_1181_1403,8.27E-01
2016_1181_1409,8.24E-01
2016_1181_1421,9.06E-01
2016_1181_1423,6.92E-01
2016_1181_1425,4.67E-01
2016_1181_1428,8.00E-01
2016_1181_1433,6.20E-01
2016_1181_1435,7.25E-01
2016_1181_1437,4.23E-01
2016_1181_1438,7.00E-01
2016_1181_1451,9.81E-01
2016_1181_1452,3.37E-01
2016_1181_1453,6.30E-01
2016_1181_1455,6.53E-01
2016_1181_1458,8.90E-01
2016_1181_1462,2.69E-01
2016_1181_1463,8.12E-01
2016_1192_1195,2.43E-01
2016_1192_1201,7.33E-02
2016_1192_1211,4.66E-02
2016_1192_1214,2.15E-01
2016_1192_1218,1.28E-01
2016_1192_1221,8.33E-01
2016_1192_1231,3.12E-02
2016_1192_1233,1.68E-01
2016_1192_1234,2.16E-02
2016_1192_1235,2.08E-02
2016_1192_1242,1.49E-02
2016_1192_1246,1.96E-02
2016_1192_1268,4.22E-02
2016_1192_1274,3.79E-02
2016_1192_1276,1.05E-01
2016_1192_1277,1.31E-02
2016_1192_1292,1.59E-01
2016_1192_1314,6.65E-03
2016_1192_1320,4.77E-01
2016_1192_1323,7.97E-02
2016_1192_1328,1.72E-02
2016_1192_1332,2.69E-02
2016_1192_1333,8.18E-02
2016_1192_1338,6.71E-02
2016_1192_1344,5.31E-02
2016_1192_1345,2.09E-02
2016_1192_1355,1.44E-01
