Id,Pred
2016_1138_1151,1.68E-01
2016_1138_1153,1.12E-01
2016_1138_1160,7.06E-02
2016_1138_1163,2.70E-01
2016_1138_1167,2.46E-01
2016_1138_1173,1.99E-01
2016_1138_1181,3.91E-02
2016_1138_1192,9.64E-01
2016_1138_1195,8.05E-01
2016_1138_1201,4.37E-01
2016_1138_1211,3.03E-01
2016_1138_1214,5.76E-01
2016_1138_1218,2.34E-01
2016_1138_1221,8.77E-01
2016_1138_1231,1.05E-01
2016_1138_1233,6.80E-01
2016_1138_1234,2.15E-02
2016_1138_1235,1.11E-01
2016_1138_1242,7.41E-02
2016_1138_1246,5.14E-02
2016_1138_1268,2.44E-01
2016_1138_1274,2.32E-01
2016_1138_1276,3.35E-01
2016_1138_1277,2.22E-02
2016_1138_1292,4.81E-01
2016_1138_1314,4.02E-03
2016_1138_1320,6.09E-01
2016_1138_1323,2.12E-01
2016_1138_1328,5.05E-02
2016_1138_1332,5.47E-02
2016_1138_1333,3.70E-01
2016_1138_1338,2.60E-01
2016_1138_1344,1.78E-01
2016_1138_1345,3.30E-02
2016_1138_1355,2.97E-01
2016_1138_1371,2.45E-01
2016_1138_1372,3.03E-01
2016_1138_1380,6.21E-01
2016_1138_1386,1.12E-01
2016_1138_1392,3.14E-01
2016_1138_1393,6.24E-01
2016_1138_1396,1.35E-01
2016_1138_1400,3.78E-01
2016_1138_1401,8.20E-02
2016_1138_1403,5.64E-01
2016_1138_1409,5.67E-01
2016_1138_1421,3.59E-01
2016_1138_1423,1.96E-01
2016_1138_1425,2.47E-02
2016_1138_1428,3.79E-01
2016_1138_1433,1.55E-01
2016_1138_1435,2.04E-01
2016_1138_1437,3.30E-01
2016_1138_1438,4.55E-01
2016_1138_1451,6.41E-01
2016_1138_1452,1.21E-01
2016_1138_1453,5.58E-01
2016_1138_1455,1.52E-01
2016_1138_1458,4.86E-01
2016_1138_1462,1.33E-02
2016_1138_1463,4.65E-01
2016_1139_1143,4.82E-01
2016_1139_1151,7.34E-01
2016_1139_1153,5.54E-01
2016_1139_1160,5.70E-01
2016_1139_1163,4.95E-01
2016_1139_1167,7.64E-01
2016_1139_1173,2.78E-01
2016_1139_1181,3.88E-01
2016_1139_1192,9.90E-01
2016_1139_1195,9.17E-01
2016_1139_1201,5.26E-01
2016_1139_1211,4.80E-01
2016_1139_1214,6.38E-01
2016_1139_1218,7.87E-01
2016_1139_1221,9.59E-01
2016_1139_1231,3.08E-01
2016_1139_1233,9.71E-01
2016_1139_1234,1.85E-01
2016_1139_1235,4.50E-01
2016_1139_1242,1.52E-01
2016_1139_1246,3.97E-01
2016_1139_1268,4.10E-01
2016_1139_1274,3.02E-01
2016_1139_1276,3.88E-01
2016_1139_1277,2.92E-01
2016_1139_1292,9.11E-01
2016_1139_1314,5.88E-02
2016_1139_1320,4.64E-01
2016_1139_1323,2.13E-01
2016_1139_1328,1.98E-01
2016_1139_1332,3.22E-01
2016_1139_1333,3.73E-01
2016_1139_1338,3.12E-01
2016_1139_1344,3.90E-01
2016_1139_1345,2.77E-01
2016_1139_1355,4.28E-01
2016_1139_1371,3.78E-01
2016_1139_1372,9.07E-01
2016_1139_1380,9.32E-01
2016_1139_1386,2.88E-01
2016_1139_1392,9.07E-01
2016_1139_1393,5.51E-01
2016_1139_1396,2.62E-01
2016_1139_1400,3.37E-01
2016_1139_1401,2.15E-01
2016_1139_1403,4.88E-01
2016_1139_1409,4.68E-01
2016_1139_1421,9.14E-01
2016_1139_1423,7.63E-01
2016_1139_1425,3.87E-01
2016_1139_1428,5.16E-01
2016_1139_1433,4.60E-01
2016_1139_1435,4.49E-01
2016_1139_1437,3.71E-01
2016_1139_1438,3.30E-01
2016_1139_1451,9.09E-01
2016_1139_1452,1.23E-01
2016_1139_1453,5.37E-01
2016_1139_1455,4.33E-01
2016_1139_1458,4.12E-01
2016_1139_1462,5.17E-02
2016_1139_1463,8.59E-01
2016_1143_1151,2.39E-01
2016_1143_1153,3.33E-01
2016_1143_1160,2.77E-01
2016_1143_1163,5.60E-01
2016_1143_1167,3.74E-01
2016_1143_1173,2.69E-01
2016_1143_1181,2.12E-01
2016_1143_1192,6.91E-01
2016_1143_1195,4.85E-01
2016_1143_1201,3.03E-01
2016_1143_1211,4.98E-01
2016_1143_1214,2.48E-01
2016_1143_1218,3.05E-01
2016_1143_1221,5.62E-01
2016_1143_1231,5.95E-01
2016_1143_1233,6.87E-01
2016_1143_1234,3.38E-01
2016_1143_1235,6.08E-01
2016_1143_1242,1.07E-01
2016_1143_1246,2.37E-01
2016_1143_1268,4.18E-01
2016_1143_1274,2.21E-01
2016_1143_1276,3.01E-01
2016_1143_1277,3.95E-01
2016_1143_1292,5.48E-01
2016_1143_1314,7.41E-02
2016_1143_1320,4.81E-01
2016_1143_1323,2.81E-01
2016_1143_1328,1.97E-01
2016_1143_1332,1.34E-01
2016_1143_1333,2.93E-01
2016_1143_1338,4.56E-01
2016_1143_1344,2.91E-01
2016_1143_1345,3.14E-01
2016_1143_1355,5.97E-01
2016_1143_1371,5.28E-01
2016_1143_1372,3.16E-01
2016_1143_1380,5.55E-01
2016_1143_1386,1.96E-01
2016_1143_1392,3.54E-01
2016_1143_1393,6.29E-01
2016_1143_1396,3.78E-01
2016_1143_1400,2.51E-01
2016_1143_1401,3.10E-01
2016_1143_1403,5.01E-01
2016_1143_1409,4.06E-01
2016_1143_1421,6.94E-01
2016_1143_1423,5.98E-01
2016_1143_1425,2.31E-01
2016_1143_1428,5.42E-01
2016_1143_1433,4.38E-01
2016_1143_1435,3.69E-01
2016_1143_1437,2.99E-01
2016_1143_1438,4.53E-01
2016_1143_1451,8.78E-01
2016_1143_1452,2.26E-01
2016_1143_1453,5.79E-01
2016_1143_1455,3.31E-01
2016_1143_1458,5.23E-01
2016_1143_1462,9.16E-02
2016_1143_1463,7.17E-01
2016_1151_1153,2.47E-01
2016_1151_1160,2.31E-01
2016_1151_1163,4.11E-01
2016_1151_1167,7.82E-01
2016_1151_1173,3.63E-01
2016_1151_1181,4.39E-02
2016_1151_1192,9.70E-01
2016_1151_1195,9.26E-01
2016_1151_1201,8.38E-01
2016_1151_1211,2.84E-01
2016_1151_1214,6.87E-01
2016_1151_1218,5.72E-01
2016_1151_1221,9.52E-01
2016_1151_1231,1.40E-01
2016_1151_1233,9.10E-01
2016_1151_1234,2.23E-02
2016_1151_1235,8.60E-02
2016_1151_1242,1.19E-01
2016_1151_1246,6.93E-02
2016_1151_1268,5.90E-01
2016_1151_1274,4.56E-01
2016_1151_1276,3.25E-01
2016_1151_1277,6.54E-02
2016_1151_1292,7.44E-01
2016_1151_1314,4.11E-03
2016_1151_1320,6.26E-01
2016_1151_1323,4.35E-01
2016_1151_1328,4.99E-02
2016_1151_1332,4.54E-01
2016_1151_1333,5.79E-01
2016_1151_1338,2.82E-01
2016_1151_1344,5.54E-01
2016_1151_1345,6.06E-02
2016_1151_1355,5.99E-01
2016_1151_1371,7.92E-01
2016_1151_1372,5.05E-01
2016_1151_1380,9.10E-01
2016_1151_1386,1.89E-01
2016_1151_1392,3.31E-01
2016_1151_1393,6.56E-01
2016_1151_1396,3.22E-01
2016_1151_1400,8.26E-01
2016_1151_1401,1.62E-01
2016_1151_1403,8.02E-01
2016_1151_1409,7.41E-01
2016_1151_1421,8.23E-01
2016_1151_1423,4.94E-01
2016_1151_1425,1.48E-01
2016_1151_1428,6.97E-01
2016_1151_1433,3.30E-01
2016_1151_1435,4.34E-01
2016_1151_1437,3.10E-01
2016_1151_1438,7.33E-01
2016_1151_1451,7.87E-01
2016_1151_1452,1.80E-01
2016_1151_1453,6.94E-01
2016_1151_1455,2.72E-01
2016_1151_1458,8.15E-01
2016_1151_1462,3.59E-02
2016_1151_1463,4.73E-01
2016_1153_1160,5.89E-01
2016_1153_1163,2.73E-01
2016_1153_1167,7.61E-01
2016_1153_1173,3.49E-01
2016_1153_1181,3.10E-01
2016_1153_1192,9.91E-01
2016_1153_1195,8.43E-01
2016_1153_1201,7.44E-01
2016_1153_1211,2.86E-01
2016_1153_1214,8.05E-01
2016_1153_1218,7.76E-01
2016_1153_1221,9.78E-01
2016_1153_1231,2.46E-01
2016_1153_1233,9.22E-01
2016_1153_1234,2.49E-01
2016_1153_1235,3.37E-01
2016_1153_1242,2.12E-01
2016_1153_1246,2.70E-01
2016_1153_1268,5.64E-01
2016_1153_1274,2.82E-01
2016_1153_1276,2.07E-01
2016_1153_1277,2.36E-01
2016_1153_1292,6.13E-01
2016_1153_1314,2.17E-01
2016_1153_1320,5.04E-01
2016_1153_1323,2.90E-01
2016_1153_1328,2.15E-01
2016_1153_1332,2.32E-01
2016_1153_1333,4.16E-01
2016_1153_1338,2.55E-01
2016_1153_1344,3.44E-01
2016_1153_1345,2.08E-01
2016_1153_1355,3.92E-01
2016_1153_1371,4.56E-01
2016_1153_1372,7.09E-01
2016_1153_1380,7.67E-01
2016_1153_1386,3.35E-01
2016_1153_1392,7.41E-01
2016_1153_1393,3.69E-01
2016_1153_1396,4.06E-01
2016_1153_1400,5.28E-01
2016_1153_1401,2.29E-01
2016_1153_1403,5.50E-01
2016_1153_1409,6.03E-01
2016_1153_1421,6.05E-01
2016_1153_1423,5.96E-01
2016_1153_1425,2.52E-01
2016_1153_1428,7.67E-01
2016_1153_1433,4.82E-01
2016_1153_1435,3.64E-01
2016_1153_1437,4.14E-01
2016_1153_1438,4.13E-01
2016_1153_1451,5.61E-01
2016_1153_1452,1.75E-01
2016_1153_1453,5.09E-01
2016_1153_1455,6.23E-01
2016_1153_1458,4.89E-01
2016_1153_1462,1.46E-01
2016_1153_1463,6.09E-01
2016_1160_1163,4.99E-01
2016_1160_1167,5.48E-01
2016_1160_1173,3.77E-01
2016_1160_1181,2.19E-01
2016_1160_1192,9.79E-01
2016_1160_1195,8.89E-01
2016_1160_1201,7.35E-01
2016_1160_1211,4.89E-01
2016_1160_1214,7.71E-01
2016_1160_1218,7.10E-01
2016_1160_1221,8.62E-01
2016_1160_1231,2.90E-01
2016_1160_1233,9.68E-01
2016_1160_1234,9.59E-02
2016_1160_1235,3.32E-01
2016_1160_1242,2.31E-01
2016_1160_1246,2.59E-01
2016_1160_1268,7.28E-01
2016_1160_1274,5.12E-01
2016_1160_1276,4.63E-01
2016_1160_1277,2.90E-01
2016_1160_1292,8.34E-01
2016_1160_1314,9.48E-02
2016_1160_1320,6.99E-01
2016_1160_1323,4.59E-01
2016_1160_1328,2.29E-01
2016_1160_1332,2.53E-01
2016_1160_1333,4.17E-01
2016_1160_1338,5.90E-01
2016_1160_1344,5.09E-01
2016_1160_1345,2.42E-01
2016_1160_1355,5.13E-01
2016_1160_1371,4.60E-01
2016_1160_1372,6.97E-01
2016_1160_1380,8.70E-01
2016_1160_1386,4.17E-01
2016_1160_1392,9.09E-01
2016_1160_1393,8.09E-01
2016_1160_1396,2.76E-01
2016_1160_1400,6.80E-01
2016_1160_1401,5.03E-01
2016_1160_1403,7.53E-01
2016_1160_1409,7.31E-01
2016_1160_1421,8.40E-01
2016_1160_1423,5.01E-01
2016_1160_1425,2.21E-01
2016_1160_1428,5.67E-01
2016_1160_1433,5.87E-01
2016_1160_1435,3.16E-01
2016_1160_1437,6.35E-01
2016_1160_1438,7.83E-01
2016_1160_1451,8.74E-01
2016_1160_1452,9.19E-02
2016_1160_1453,6.93E-01
2016_1160_1455,6.36E-01
2016_1160_1458,7.33E-01
2016_1160_1462,1.24E-01
2016_1160_1463,8.30E-01
2016_1163_1167,7.08E-01
2016_1163_1173,4.53E-01
2016_1163_1181,1.80E-01
2016_1163_1192,9.92E-01
2016_1163_1195,7.49E-01
2016_1163_1201,5.14E-01
2016_1163_1211,2.34E-01
2016_1163_1214,7.52E-01
2016_1163_1218,8.47E-01
2016_1163_1221,9.42E-01
2016_1163_1231,2.83E-01
2016_1163_1233,8.89E-01
2016_1163_1234,2.61E-01
2016_1163_1235,2.67E-01
2016_1163_1242,3.20E-01
2016_1163_1246,2.10E-01
2016_1163_1268,7.47E-01
2016_1163_1274,4.77E-01
2016_1163_1276,3.62E-01
2016_1163_1277,5.95E-01
2016_1163_1292,7.39E-01
2016_1163_1314,1.95E-01
2016_1163_1320,3.70E-01
2016_1163_1323,1.90E-01
2016_1163_1328,1.41E-01
2016_1163_1332,2.85E-01
2016_1163_1333,5.29E-01
2016_1163_1338,5.30E-01
2016_1163_1344,3.69E-01
2016_1163_1345,4.02E-01
2016_1163_1355,6.20E-01
2016_1163_1371,5.21E-01
2016_1163_1372,7.42E-01
2016_1163_1380,8.47E-01
2016_1163_1386,5.86E-01
2016_1163_1392,8.70E-01
2016_1163_1393,5.64E-01
2016_1163_1396,6.48E-01
2016_1163_1400,4.80E-01
2016_1163_1401,2.66E-01
2016_1163_1403,7.29E-01
2016_1163_1409,5.20E-01
2016_1163_1421,8.30E-01
2016_1163_1423,5.57E-01
2016_1163_1425,1.82E-01
2016_1163_1428,4.67E-01
2016_1163_1433,5.66E-01
2016_1163_1435,3.49E-01
2016_1163_1437,4.22E-01
2016_1163_1438,4.41E-01
2016_1163_1451,6.73E-01
2016_1163_1452,3.65E-01
2016_1163_1453,4.39E-01
2016_1163_1455,4.33E-01
2016_1163_1458,5.85E-01
2016_1163_1462,3.20E-01
2016_1163_1463,8.89E-01
2016_1167_1173,1.73E-01
2016_1167_1181,2.38E-01
2016_1167_1192,8.79E-01
2016_1167_1195,7.28E-01
2016_1167_1201,3.93E-01
2016_1167_1211,2.55E-01
2016_1167_1214,3.98E-01
2016_1167_1218,3.89E-01
2016_1167_1221,7.50E-01
2016_1167_1231,2.75E-01
2016_1167_1233,7.45E-01
2016_1167_1234,1.71E-01
2016_1167_1235,2.01E-01
2016_1167_1242,9.36E-02
2016_1167_1246,1.96E-01
2016_1167_1268,1.40E-01
2016_1167_1274,1.80E-01
2016_1167_1276,2.64E-01
2016_1167_1277,1.85E-01
2016_1167_1292,5.70E-01
2016_1167_1314,6.84E-02
2016_1167_1320,3.96E-01
2016_1167_1323,1.32E-01
2016_1167_1328,8.15E-02
2016_1167_1332,1.93E-01
2016_1167_1333,4.94E-01
2016_1167_1338,4.76E-01
2016_1167_1344,4.93E-01
2016_1167_1345,1.95E-01
2016_1167_1355,6.28E-01
2016_1167_1371,5.60E-01
2016_1167_1372,4.93E-01
2016_1167_1380,8.19E-01
2016_1167_1386,3.21E-01
2016_1167_1392,3.76E-01
2016_1167_1393,5.79E-01
2016_1167_1396,4.76E-01
2016_1167_1400,4.05E-01
2016_1167_1401,2.44E-01
2016_1167_1403,4.88E-01
2016_1167_1409,4.25E-01
2016_1167_1421,7.26E-01
2016_1167_1423,7.65E-01
2016_1167_1425,2.09E-01
2016_1167_1428,6.79E-01
2016_1167_1433,4.98E-01
2016_1167_1435,3.05E-01
2016_1167_1437,9.20E-02
2016_1167_1438,2.64E-01
2016_1167_1451,9.05E-01
2016_1167_1452,1.36E-01
2016_1167_1453,5.80E-01
2016_1167_1455,2.47E-01
2016_1167_1458,5.10E-01
2016_1167_1462,1.19E-01
2016_1167_1463,7.87E-01
2016_1173_1181,6.67E-02
2016_1173_1192,9.74E-01
2016_1173_1195,9.16E-01
2016_1173_1201,6.12E-01
2016_1173_1211,3.90E-01
2016_1173_1214,6.38E-01
2016_1173_1218,5.10E-01
2016_1173_1221,9.20E-01
2016_1173_1231,3.82E-01
2016_1173_1233,8.54E-01
2016_1173_1234,9.72E-02
2016_1173_1235,2.75E-01
2016_1173_1242,1.95E-01
2016_1173_1246,7.97E-02
2016_1173_1268,8.40E-01
2016_1173_1274,5.55E-01
2016_1173_1276,5.64E-01
2016_1173_1277,1.79E-01
2016_1173_1292,6.95E-01
2016_1173_1314,1.22E-02
2016_1173_1320,5.43E-01
2016_1173_1323,4.55E-01
2016_1173_1328,2.26E-01
2016_1173_1332,5.17E-01
2016_1173_1333,5.66E-01
2016_1173_1338,5.04E-01
2016_1173_1344,4.79E-01
2016_1173_1345,1.06E-01
2016_1173_1355,6.58E-01
2016_1173_1371,7.67E-01
2016_1173_1372,5.82E-01
2016_1173_1380,8.83E-01
2016_1173_1386,2.51E-01
2016_1173_1392,5.09E-01
2016_1173_1393,8.46E-01
2016_1173_1396,4.98E-01
2016_1173_1400,5.57E-01
2016_1173_1401,2.17E-01
2016_1173_1403,8.93E-01
2016_1173_1409,7.73E-01
2016_1173_1421,7.61E-01
2016_1173_1423,4.04E-01
2016_1173_1425,1.67E-01
2016_1173_1428,6.65E-01
2016_1173_1433,4.56E-01
2016_1173_1435,5.25E-01
2016_1173_1437,3.96E-01
2016_1173_1438,5.64E-01
2016_1173_1451,7.26E-01
2016_1173_1452,3.68E-01
2016_1173_1453,7.65E-01
2016_1173_1455,1.66E-01
2016_1173_1458,7.11E-01
2016_1173_1462,4.54E-02
2016_1173_1463,6.20E-01
2016_1181_1192,9.97E-01
2016_1181_1195,9.26E-01
2016_1181_1201,8.78E-01
2016_1181_1211,6.92E-01
2016_1181_1214,9.61E-01
2016_1181_1218,9.41E-01
2016_1181_1221,9.94E-01
2016_1181_1231,3.44E-01
2016_1181_1233,9.84E-01
2016_1181_1234,3.39E-01
2016_1181_1235,6.01E-01
2016_1181_1242,3.19E-01
2016_1181_1246,2.16E-01
2016_1181_1268,5.07E-01
2016_1181_1274,1.43E-01
2016_1181_1276,6.94E-01
2016_1181_1277,6.15E-01
2016_1181_1292,9.69E-01
2016_1181_1314,4.01E-01
2016_1181_1320,8.44E-01
2016_1181_1323,2.88E-01
2016_1181_1328,1.67E-01
2016_1181_1332,2.89E-01
2016_1181_1333,6.13E-01
2016_1181_1338,7.37E-01
2016_1181_1344,7.81E-01
2016_1181_1345,6.83E-01
2016_1181_1355,6.58E-01
2016_1181_1371,5.32E-01
2016_1181_1372,9.71E-01
2016_1181_1380,9.74E-01
2016_1181_1386,6.42E-01
2016_1181_1392,8.88E-01
2016_1181_1393,5.10E-01
2016_1181_1396,6.10E-01
2016_1181_1400,1.62E-01
2016_1181_1401,4.88E-01
2016_1181_1403,4.85E-01
2016_1181_1409,4.30E-01
2016_1181_1421,9.77E-01
2016_1181_1423,6.68E-01
2016_1181_1425,4.56E-01
2016_1181_1428,7.44E-01
2016_1181_1433,5.81E-01
2016_1181_1435,5.71E-01
2016_1181_1437,3.60E-01
2016_1181_1438,2.96E-01
2016_1181_1451,9.70E-01
2016_1181_1452,2.74E-01
2016_1181_1453,3.99E-01
2016_1181_1455,7.11E-01
2016_1181_1458,3.58E-01
2016_1181_1462,1.27E-01
2016_1181_1463,8.83E-01
2016_1192_1195,2.18E-01
2016_1192_1201,6.56E-02
2016_1192_1211,6.37E-02
2016_1192_1214,1.68E-01
2016_1192_1218,3.57E-02
2016_1192_1221,4.60E-01
2016_1192_1231,1.81E-02
2016_1192_1233,5.57E-02
2016_1192_1234,9.44E-03
2016_1192_1235,2.27E-02
2016_1192_1242,1.04E-02
2016_1192_1246,1.51E-02
2016_1192_1268,5.89E-02
2016_1192_1274,3.85E-02
2016_1192_1276,1.68E-01
2016_1192_1277,6.03E-03
2016_1192_1292,7.94E-02
2016_1192_1314,6.25E-03
2016_1192_1320,2.69E-01
2016_1192_1323,1.30E-01
2016_1192_1328,1.03E-02
2016_1192_1332,1.74E-02
2016_1192_1333,3.98E-02
2016_1192_1338,5.02E-02
2016_1192_1344,3.74E-02
2016_1192_1345,1.05E-02
2016_1192_1355,1.04E-01
