Id,Pred
2016_1124_1167,7.59E-01
2016_1124_1173,5.07E-01
2016_1124_1181,2.91E-01
2016_1124_1192,9.10E-01
2016_1124_1195,8.98E-01
2016_1124_1201,8.86E-01
2016_1124_1211,4.54E-01
2016_1124_1214,8.83E-01
2016_1124_1218,7.02E-01
2016_1124_1221,9.19E-01
2016_1124_1231,4.73E-01
2016_1124_1233,8.20E-01
2016_1124_1234,2.90E-01
2016_1124_1235,3.73E-01
2016_1124_1242,1.81E-01
2016_1124_1246,2.90E-01
2016_1124_1268,2.35E-01
2016_1124_1274,2.58E-01
2016_1124_1276,6.08E-01
2016_1124_1277,3.24E-01
2016_1124_1292,8.74E-01
2016_1124_1314,2.89E-01
2016_1124_1320,8.28E-01
2016_1124_1323,4.75E-01
2016_1124_1328,1.84E-01
2016_1124_1332,2.72E-01
2016_1124_1333,8.06E-01
2016_1124_1338,7.20E-01
2016_1124_1344,6.65E-01
2016_1124_1345,3.62E-01
2016_1124_1355,8.44E-01
2016_1124_1371,5.16E-01
2016_1124_1372,8.12E-01
2016_1124_1380,9.09E-01
2016_1124_1386,4.08E-01
2016_1124_1392,6.25E-01
2016_1124_1393,6.07E-01
2016_1124_1396,7.79E-01
2016_1124_1400,5.24E-01
2016_1124_1401,4.65E-01
2016_1124_1403,6.49E-01
2016_1124_1409,6.40E-01
2016_1124_1421,8.99E-01
2016_1124_1423,7.91E-01
2016_1124_1425,3.66E-01
2016_1124_1428,5.47E-01
2016_1124_1433,5.68E-01
2016_1124_1435,5.19E-01
2016_1124_1437,1.84E-01
2016_1124_1438,3.29E-01
2016_1124_1451,8.87E-01
2016_1124_1452,3.80E-01
2016_1124_1453,8.72E-01
2016_1124_1455,4.87E-01
2016_1124_1458,6.58E-01
2016_1124_1462,3.13E-01
2016_1124_1463,7.64E-01
2016_1138_1139,1.47E-01
2016_1138_1143,1.38E-01
2016_1138_1151,1.94E-01
2016_1138_1153,1.50E-01
2016_1138_1160,1.21E-01
2016_1138_1163,1.55E-01
2016_1138_1167,2.34E-01
2016_1138_1173,1.13E-01
2016_1138_1181,1.15E-01
2016_1138_1192,8.99E-01
2016_1138_1195,8.54E-01
2016_1138_1201,3.19E-01
2016_1138_1211,1.17E-01
2016_1138_1214,8.25E-01
2016_1138_1218,2.14E-01
2016_1138_1221,8.95E-01
2016_1138_1231,1.21E-01
2016_1138_1233,4.41E-01
2016_1138_1234,1.14E-01
2016_1138_1235,1.25E-01
2016_1138_1242,9.83E-02
2016_1138_1246,1.17E-01
2016_1138_1268,9.66E-02
2016_1138_1274,1.06E-01
2016_1138_1276,1.54E-01
2016_1138_1277,1.30E-01
2016_1138_1292,4.41E-01
2016_1138_1314,1.15E-01
2016_1138_1320,2.52E-01
2016_1138_1323,1.60E-01
2016_1138_1328,9.60E-02
2016_1138_1332,1.08E-01
2016_1138_1333,1.50E-01
2016_1138_1338,2.24E-01
2016_1138_1344,1.53E-01
2016_1138_1345,1.17E-01
2016_1138_1355,1.64E-01
2016_1138_1371,1.41E-01
2016_1138_1372,3.46E-01
2016_1138_1380,8.32E-01
2016_1138_1386,1.27E-01
2016_1138_1392,2.06E-01
2016_1138_1393,1.66E-01
2016_1138_1396,1.79E-01
2016_1138_1400,1.29E-01
2016_1138_1401,1.33E-01
2016_1138_1403,1.60E-01
2016_1138_1409,1.45E-01
2016_1138_1421,6.45E-01
2016_1138_1423,2.39E-01
2016_1138_1425,1.11E-01
2016_1138_1428,1.34E-01
2016_1138_1433,1.52E-01
2016_1138_1435,1.34E-01
2016_1138_1437,1.11E-01
2016_1138_1438,1.34E-01
2016_1138_1451,5.36E-01
2016_1138_1452,1.38E-01
2016_1138_1453,3.11E-01
2016_1138_1455,1.37E-01
2016_1138_1458,1.70E-01
2016_1138_1462,1.33E-01
2016_1138_1463,2.32E-01
2016_1139_1143,5.90E-01
2016_1139_1151,6.12E-01
2016_1139_1153,3.36E-01
2016_1139_1160,5.42E-01
2016_1139_1163,3.50E-01
2016_1139_1167,5.29E-01
2016_1139_1173,3.30E-01
2016_1139_1181,2.07E-01
2016_1139_1192,9.10E-01
2016_1139_1195,9.11E-01
2016_1139_1201,8.42E-01
2016_1139_1211,3.49E-01
2016_1139_1214,8.83E-01
2016_1139_1218,5.80E-01
2016_1139_1221,9.18E-01
2016_1139_1231,3.28E-01
2016_1139_1233,7.96E-01
2016_1139_1234,2.17E-01
2016_1139_1235,2.78E-01
2016_1139_1242,1.66E-01
2016_1139_1246,2.32E-01
2016_1139_1268,2.26E-01
2016_1139_1274,2.24E-01
2016_1139_1276,4.12E-01
2016_1139_1277,2.58E-01
2016_1139_1292,8.25E-01
2016_1139_1314,2.30E-01
2016_1139_1320,7.28E-01
2016_1139_1323,3.66E-01
2016_1139_1328,1.69E-01
2016_1139_1332,2.28E-01
2016_1139_1333,6.32E-01
2016_1139_1338,6.31E-01
2016_1139_1344,4.02E-01
2016_1139_1345,2.63E-01
2016_1139_1355,7.34E-01
2016_1139_1371,4.58E-01
2016_1139_1372,7.32E-01
2016_1139_1380,9.02E-01
2016_1139_1386,2.71E-01
2016_1139_1392,4.68E-01
2016_1139_1393,4.56E-01
2016_1139_1396,4.94E-01
2016_1139_1400,3.69E-01
2016_1139_1401,3.26E-01
2016_1139_1403,5.11E-01
2016_1139_1409,4.78E-01
2016_1139_1421,8.88E-01
2016_1139_1423,7.29E-01
2016_1139_1425,2.84E-01
2016_1139_1428,4.44E-01
2016_1139_1433,4.82E-01
2016_1139_1435,4.03E-01
2016_1139_1437,2.00E-01
2016_1139_1438,2.79E-01
2016_1139_1451,8.47E-01
2016_1139_1452,3.49E-01
2016_1139_1453,8.29E-01
2016_1139_1455,4.08E-01
2016_1139_1458,4.98E-01
2016_1139_1462,2.58E-01
2016_1139_1463,6.13E-01
2016_1143_1151,7.12E-01
2016_1143_1153,3.77E-01
2016_1143_1160,5.38E-01
2016_1143_1163,3.51E-01
2016_1143_1167,5.81E-01
2016_1143_1173,4.07E-01
2016_1143_1181,3.01E-01
2016_1143_1192,9.00E-01
2016_1143_1195,8.87E-01
2016_1143_1201,8.37E-01
2016_1143_1211,3.86E-01
2016_1143_1214,8.80E-01
2016_1143_1218,6.65E-01
2016_1143_1221,8.96E-01
2016_1143_1231,4.21E-01
2016_1143_1233,8.12E-01
2016_1143_1234,2.52E-01
2016_1143_1235,2.66E-01
2016_1143_1242,1.57E-01
2016_1143_1246,2.78E-01
2016_1143_1268,2.13E-01
2016_1143_1274,2.17E-01
2016_1143_1276,5.07E-01
2016_1143_1277,3.14E-01
2016_1143_1292,8.17E-01
2016_1143_1314,2.95E-01
2016_1143_1320,6.90E-01
2016_1143_1323,4.98E-01
2016_1143_1328,1.58E-01
2016_1143_1332,2.50E-01
2016_1143_1333,5.99E-01
2016_1143_1338,6.61E-01
2016_1143_1344,4.90E-01
2016_1143_1345,3.37E-01
2016_1143_1355,7.30E-01
2016_1143_1371,4.57E-01
2016_1143_1372,7.72E-01
2016_1143_1380,8.90E-01
2016_1143_1386,2.99E-01
2016_1143_1392,5.38E-01
2016_1143_1393,5.23E-01
2016_1143_1396,5.78E-01
2016_1143_1400,4.62E-01
2016_1143_1401,4.25E-01
2016_1143_1403,6.05E-01
2016_1143_1409,5.63E-01
2016_1143_1421,8.79E-01
2016_1143_1423,7.23E-01
2016_1143_1425,3.27E-01
2016_1143_1428,5.07E-01
2016_1143_1433,5.70E-01
2016_1143_1435,3.94E-01
2016_1143_1437,1.85E-01
2016_1143_1438,2.99E-01
2016_1143_1451,8.03E-01
2016_1143_1452,3.40E-01
2016_1143_1453,8.30E-01
2016_1143_1455,3.35E-01
2016_1143_1458,5.15E-01
2016_1143_1462,2.55E-01
2016_1143_1463,6.29E-01
2016_1151_1153,2.19E-01
2016_1151_1160,4.23E-01
2016_1151_1163,2.81E-01
2016_1151_1167,5.54E-01
2016_1151_1173,2.82E-01
2016_1151_1181,1.93E-01
2016_1151_1192,8.99E-01
2016_1151_1195,8.89E-01
2016_1151_1201,8.35E-01
2016_1151_1211,2.43E-01
2016_1151_1214,8.83E-01
2016_1151_1218,6.51E-01
2016_1151_1221,9.02E-01
2016_1151_1231,2.28E-01
2016_1151_1233,8.18E-01
2016_1151_1234,1.67E-01
2016_1151_1235,1.87E-01
2016_1151_1242,1.33E-01
2016_1151_1246,2.04E-01
2016_1151_1268,1.31E-01
2016_1151_1274,1.59E-01
2016_1151_1276,3.64E-01
2016_1151_1277,2.02E-01
2016_1151_1292,8.45E-01
2016_1151_1314,1.92E-01
2016_1151_1320,7.23E-01
2016_1151_1323,3.38E-01
2016_1151_1328,1.22E-01
2016_1151_1332,1.58E-01
2016_1151_1333,5.54E-01
2016_1151_1338,5.36E-01
2016_1151_1344,3.65E-01
2016_1151_1345,1.84E-01
2016_1151_1355,6.66E-01
2016_1151_1371,3.27E-01
2016_1151_1372,7.26E-01
2016_1151_1380,8.98E-01
2016_1151_1386,1.96E-01
2016_1151_1392,4.69E-01
2016_1151_1393,3.74E-01
2016_1151_1396,5.42E-01
2016_1151_1400,2.63E-01
2016_1151_1401,2.59E-01
2016_1151_1403,3.66E-01
2016_1151_1409,4.00E-01
2016_1151_1421,8.87E-01
2016_1151_1423,7.21E-01
2016_1151_1425,1.76E-01
2016_1151_1428,3.23E-01
2016_1151_1433,4.92E-01
2016_1151_1435,2.90E-01
2016_1151_1437,1.37E-01
2016_1151_1438,1.74E-01
2016_1151_1451,8.54E-01
2016_1151_1452,3.10E-01
2016_1151_1453,8.02E-01
2016_1151_1455,2.66E-01
2016_1151_1458,3.57E-01
2016_1151_1462,2.17E-01
2016_1151_1463,5.83E-01
2016_1153_1160,7.71E-01
2016_1153_1163,5.25E-01
2016_1153_1167,8.11E-01
2016_1153_1173,5.78E-01
2016_1153_1181,3.85E-01
2016_1153_1192,9.09E-01
2016_1153_1195,9.09E-01
2016_1153_1201,8.85E-01
2016_1153_1211,5.81E-01
2016_1153_1214,8.86E-01
2016_1153_1218,8.00E-01
2016_1153_1221,9.15E-01
2016_1153_1231,5.24E-01
2016_1153_1233,8.95E-01
2016_1153_1234,2.93E-01
2016_1153_1235,3.57E-01
2016_1153_1242,1.53E-01
2016_1153_1246,2.93E-01
2016_1153_1268,2.33E-01
2016_1153_1274,3.73E-01
2016_1153_1276,6.64E-01
2016_1153_1277,2.54E-01
2016_1153_1292,8.87E-01
2016_1153_1314,2.60E-01
2016_1153_1320,8.33E-01
2016_1153_1323,5.74E-01
2016_1153_1328,1.54E-01
2016_1153_1332,3.27E-01
2016_1153_1333,8.52E-01
2016_1153_1338,7.64E-01
2016_1153_1344,7.54E-01
2016_1153_1345,3.36E-01
2016_1153_1355,8.48E-01
2016_1153_1371,6.84E-01
2016_1153_1372,8.58E-01
2016_1153_1380,9.01E-01
2016_1153_1386,4.77E-01
2016_1153_1392,7.92E-01
2016_1153_1393,6.65E-01
2016_1153_1396,7.61E-01
2016_1153_1400,7.00E-01
2016_1153_1401,5.62E-01
2016_1153_1403,7.81E-01
2016_1153_1409,7.85E-01
2016_1153_1421,9.08E-01
2016_1153_1423,8.78E-01
2016_1153_1425,3.76E-01
2016_1153_1428,6.32E-01
2016_1153_1433,6.57E-01
2016_1153_1435,5.73E-01
2016_1153_1437,1.75E-01
2016_1153_1438,3.58E-01
2016_1153_1451,8.82E-01
2016_1153_1452,3.74E-01
2016_1153_1453,8.76E-01
2016_1153_1455,4.38E-01
2016_1153_1458,7.07E-01
2016_1153_1462,2.37E-01
2016_1153_1463,8.50E-01
2016_1160_1163,3.90E-01
2016_1160_1167,6.43E-01
2016_1160_1173,3.71E-01
2016_1160_1181,2.18E-01
2016_1160_1192,9.13E-01
2016_1160_1195,9.08E-01
2016_1160_1201,8.87E-01
2016_1160_1211,3.54E-01
2016_1160_1214,8.90E-01
2016_1160_1218,7.18E-01
2016_1160_1221,9.15E-01
2016_1160_1231,3.61E-01
2016_1160_1233,8.69E-01
2016_1160_1234,2.10E-01
2016_1160_1235,2.71E-01
2016_1160_1242,1.33E-01
2016_1160_1246,2.11E-01
2016_1160_1268,1.87E-01
2016_1160_1274,1.92E-01
2016_1160_1276,4.79E-01
2016_1160_1277,2.56E-01
2016_1160_1292,8.61E-01
2016_1160_1314,1.82E-01
2016_1160_1320,7.06E-01
2016_1160_1323,4.33E-01
2016_1160_1328,1.42E-01
2016_1160_1332,1.80E-01
2016_1160_1333,7.25E-01
2016_1160_1338,6.92E-01
2016_1160_1344,5.62E-01
2016_1160_1345,2.58E-01
2016_1160_1355,8.26E-01
2016_1160_1371,4.48E-01
2016_1160_1372,8.23E-01
2016_1160_1380,9.00E-01
2016_1160_1386,3.04E-01
2016_1160_1392,5.88E-01
2016_1160_1393,5.16E-01
2016_1160_1396,6.10E-01
2016_1160_1400,4.13E-01
2016_1160_1401,3.52E-01
2016_1160_1403,5.94E-01
2016_1160_1409,5.98E-01
2016_1160_1421,9.04E-01
2016_1160_1423,8.16E-01
2016_1160_1425,2.33E-01
2016_1160_1428,5.15E-01
2016_1160_1433,5.77E-01
2016_1160_1435,4.26E-01
2016_1160_1437,1.72E-01
2016_1160_1438,2.69E-01
2016_1160_1451,8.68E-01
2016_1160_1452,2.93E-01
2016_1160_1453,8.92E-01
2016_1160_1455,3.27E-01
2016_1160_1458,5.37E-01
2016_1160_1462,1.91E-01
2016_1160_1463,6.98E-01
2016_1163_1167,6.65E-01
2016_1163_1173,4.25E-01
2016_1163_1181,2.92E-01
2016_1163_1192,9.01E-01
2016_1163_1195,9.07E-01
2016_1163_1201,8.75E-01
2016_1163_1211,4.45E-01
2016_1163_1214,8.83E-01
2016_1163_1218,7.58E-01
2016_1163_1221,9.08E-01
2016_1163_1231,4.04E-01
2016_1163_1233,8.85E-01
2016_1163_1234,1.91E-01
2016_1163_1235,3.27E-01
2016_1163_1242,1.35E-01
2016_1163_1246,2.20E-01
2016_1163_1268,1.83E-01
2016_1163_1274,2.42E-01
2016_1163_1276,5.65E-01
2016_1163_1277,2.20E-01
2016_1163_1292,8.67E-01
2016_1163_1314,1.81E-01
2016_1163_1320,7.86E-01
2016_1163_1323,4.41E-01
2016_1163_1328,1.25E-01
2016_1163_1332,2.41E-01
2016_1163_1333,7.53E-01
2016_1163_1338,7.21E-01
2016_1163_1344,5.58E-01
2016_1163_1345,2.66E-01
2016_1163_1355,8.00E-01
2016_1163_1371,5.41E-01
2016_1163_1372,8.20E-01
2016_1163_1380,8.88E-01
2016_1163_1386,3.25E-01
2016_1163_1392,6.88E-01
2016_1163_1393,5.42E-01
2016_1163_1396,6.85E-01
2016_1163_1400,5.58E-01
2016_1163_1401,3.97E-01
2016_1163_1403,7.17E-01
2016_1163_1409,6.74E-01
2016_1163_1421,9.02E-01
2016_1163_1423,8.24E-01
2016_1163_1425,2.68E-01
2016_1163_1428,5.48E-01
2016_1163_1433,5.66E-01
2016_1163_1435,4.21E-01
2016_1163_1437,1.58E-01
2016_1163_1438,3.09E-01
2016_1163_1451,8.49E-01
2016_1163_1452,3.20E-01
2016_1163_1453,8.54E-01
2016_1163_1455,3.44E-01
2016_1163_1458,6.29E-01
2016_1163_1462,2.18E-01
2016_1163_1463,7.73E-01
2016_1167_1173,2.14E-01
2016_1167_1181,2.04E-01
2016_1167_1192,8.92E-01
2016_1167_1195,8.69E-01
2016_1167_1201,8.00E-01
2016_1167_1211,2.30E-01
2016_1167_1214,8.74E-01
2016_1167_1218,6.45E-01
2016_1167_1221,9.02E-01
2016_1167_1231,2.30E-01
2016_1167_1233,8.40E-01
2016_1167_1234,1.47E-01
2016_1167_1235,1.87E-01
2016_1167_1242,1.11E-01
2016_1167_1246,1.79E-01
2016_1167_1268,1.02E-01
2016_1167_1274,1.24E-01
2016_1167_1276,3.59E-01
2016_1167_1277,1.77E-01
2016_1167_1292,8.05E-01
2016_1167_1314,1.64E-01
2016_1167_1320,7.24E-01
2016_1167_1323,4.25E-01
2016_1167_1328,1.09E-01
2016_1167_1332,1.52E-01
2016_1167_1333,5.23E-01
2016_1167_1338,5.01E-01
2016_1167_1344,3.53E-01
2016_1167_1345,1.86E-01
2016_1167_1355,6.05E-01
2016_1167_1371,3.52E-01
2016_1167_1372,7.42E-01
2016_1167_1380,8.79E-01
2016_1167_1386,1.76E-01
2016_1167_1392,5.06E-01
2016_1167_1393,3.10E-01
2016_1167_1396,5.28E-01
2016_1167_1400,2.50E-01
2016_1167_1401,2.16E-01
2016_1167_1403,3.74E-01
2016_1167_1409,3.86E-01
2016_1167_1421,8.63E-01
2016_1167_1423,6.55E-01
2016_1167_1425,2.09E-01
2016_1167_1428,3.68E-01
2016_1167_1433,4.17E-01
2016_1167_1435,2.88E-01
2016_1167_1437,1.07E-01
2016_1167_1438,2.04E-01
2016_1167_1451,8.15E-01
2016_1167_1452,2.97E-01
2016_1167_1453,7.76E-01
2016_1167_1455,2.41E-01
2016_1167_1458,3.73E-01
2016_1167_1462,1.62E-01
2016_1167_1463,6.47E-01
2016_1173_1181,3.99E-01
2016_1173_1192,8.91E-01
2016_1173_1195,8.82E-01
2016_1173_1201,8.72E-01
2016_1173_1211,6.57E-01
2016_1173_1214,8.75E-01
2016_1173_1218,7.97E-01
2016_1173_1221,9.02E-01
2016_1173_1231,5.93E-01
2016_1173_1233,8.74E-01
2016_1173_1234,3.41E-01
2016_1173_1235,4.08E-01
2016_1173_1242,1.78E-01
2016_1173_1246,3.79E-01
2016_1173_1268,2.37E-01
2016_1173_1274,3.29E-01
2016_1173_1276,6.86E-01
2016_1173_1277,3.81E-01
2016_1173_1292,8.67E-01
2016_1173_1314,3.33E-01
2016_1173_1320,8.44E-01
2016_1173_1323,6.21E-01
2016_1173_1328,1.39E-01
2016_1173_1332,3.20E-01
2016_1173_1333,8.42E-01
2016_1173_1338,7.89E-01
2016_1173_1344,7.72E-01
2016_1173_1345,4.73E-01
2016_1173_1355,8.49E-01
2016_1173_1371,7.15E-01
2016_1173_1372,8.49E-01
2016_1173_1380,8.87E-01
2016_1173_1386,5.31E-01
2016_1173_1392,7.39E-01
2016_1173_1393,6.94E-01
2016_1173_1396,7.80E-01
2016_1173_1400,6.36E-01
2016_1173_1401,5.86E-01
2016_1173_1403,7.69E-01
2016_1173_1409,8.01E-01
2016_1173_1421,8.86E-01
2016_1173_1423,8.34E-01
2016_1173_1425,4.96E-01
2016_1173_1428,7.11E-01
2016_1173_1433,7.52E-01
2016_1173_1435,5.91E-01
2016_1173_1437,1.79E-01
2016_1173_1438,4.18E-01
2016_1173_1451,8.61E-01
2016_1173_1452,4.53E-01
2016_1173_1453,8.68E-01
2016_1173_1455,5.09E-01
2016_1173_1458,7.17E-01
2016_1173_1462,3.37E-01
2016_1173_1463,7.77E-01
2016_1181_1192,9.17E-01
2016_1181_1195,9.16E-01
2016_1181_1201,8.98E-01
2016_1181_1211,6.73E-01
2016_1181_1214,8.86E-01
2016_1181_1218,7.72E-01
2016_1181_1221,9.15E-01
2016_1181_1231,5.92E-01
2016_1181_1233,8.89E-01
2016_1181_1234,4.26E-01
2016_1181_1235,4.35E-01
2016_1181_1242,2.76E-01
2016_1181_1246,4.61E-01
2016_1181_1268,3.14E-01
2016_1181_1274,3.74E-01
2016_1181_1276,6.37E-01
2016_1181_1277,4.09E-01
2016_1181_1292,8.96E-01
2016_1181_1314,4.55E-01
2016_1181_1320,8.43E-01
2016_1181_1323,6.31E-01
2016_1181_1328,2.81E-01
2016_1181_1332,3.97E-01
2016_1181_1333,8.35E-01
2016_1181_1338,7.96E-01
2016_1181_1344,7.08E-01
2016_1181_1345,4.82E-01
2016_1181_1355,8.81E-01
2016_1181_1371,6.60E-01
2016_1181_1372,8.33E-01
2016_1181_1380,9.12E-01
2016_1181_1386,4.73E-01
2016_1181_1392,6.92E-01
2016_1181_1393,6.90E-01
2016_1181_1396,7.80E-01
2016_1181_1400,6.72E-01
2016_1181_1401,6.04E-01
2016_1181_1403,7.77E-01
2016_1181_1409,7.75E-01
2016_1181_1421,9.10E-01
2016_1181_1423,8.54E-01
2016_1181_1425,4.73E-01
2016_1181_1428,6.35E-01
2016_1181_1433,6.55E-01
2016_1181_1435,5.99E-01
2016_1181_1437,2.81E-01
2016_1181_1438,3.79E-01
2016_1181_1451,8.96E-01
2016_1181_1452,4.53E-01
2016_1181_1453,9.00E-01
2016_1181_1455,5.59E-01
2016_1181_1458,7.43E-01
2016_1181_1462,3.27E-01
2016_1181_1463,8.14E-01
2016_1192_1195,1.67E-01
2016_1192_1201,9.39E-02
2016_1192_1211,9.00E-02
2016_1192_1214,2.16E-01
2016_1192_1218,1.08E-01
2016_1192_1221,6.80E-01
2016_1192_1231,8.93E-02
2016_1192_1233,1.16E-01
2016_1192_1234,9.31E-02
2016_1192_1235,9.99E-02
2016_1192_1242,9.13E-02
2016_1192_1246,9.26E-02
2016_1192_1268,9.47E-02
2016_1192_1274,9.81E-02
2016_1192_1276,1.02E-01
2016_1192_1277,8.39E-02
2016_1192_1292,8.98E-02
2016_1192_1314,8.50E-02
2016_1192_1320,1.17E-01
2016_1192_1323,1.17E-01
2016_1192_1328,8.93E-02
2016_1192_1332,1.02E-01
2016_1192_1333,1.04E-01
2016_1192_1338,1.05E-01
2016_1192_1344,9.98E-02
2016_1192_1345,9.19E-02
2016_1192_1355,9.90E-02
